Reaction	Pvalue	Padj	Reject	FC
R01195__chlo	0.0	0.0	True	0.014253329702445016
R00357__mito	5.9364772884695e-46	7.02447390045023e-46	True	0.12678849519259314
R04957__cytop	0.0	0.0	True	-0.5458006244586197
R04966__chlo	0.0	0.0	True	-0.4787162868996852
BMGR3294__lip	3.188295346590668e-94	3.9098838600245106e-94	True	0.16096304568206043
EX_e_Biomass__dra	0.0	0.0	True	-0.5521506667439139
BMGR1230__ermem	5.997001732251191e-12	6.582915694597572e-12	True	-0.021376141746677846
T_Pitr__ermem	8.014113399815596e-285	1.0556521788722614e-284	True	0.06050895187828241
TO3001162t__plas	9.973746915952199e-08	1.0722245746417655e-07	True	-0.037755116390182815
T_Sulfite__chlomem	0.0	0.0	True	-0.5535848254553869
ETBCAROPSI__chlo	0.0	0.0	True	-0.060663405937267253
T_INOSTtr__ermem	0.0	0.0	True	-0.5575588308492104
R00066__chlo	0.0	0.0	True	-0.6749869994799791
BMGR0611__chlo	0.0	0.0	True	-1.0
R08210__chlo	0.0	0.0	True	-0.6469841304757282
TI3000022t__plas	0.0	0.0	True	0.22279319754747684
BMGR4785__ermem	0.0	0.0	True	0.32549655714992354
R12170__er	0.0	0.0	True	-0.4745779704596446
TR0000020tm__mitmem	0.1646735174066772	0.16554022012987024	False	-0.0046717131052785394
RXN_11878__er	0.0	0.0	True	-0.545203521424163
PKS_C184__cytop	0.0	0.0	True	-0.5537686938304857
BMGR6375__er	0.0	0.0	True	-1.0
BMGR3125__er	0.0	0.0	True	-1.0
R00570__mito	9.057684509553072e-281	1.19037917981053e-280	True	-0.2655832389318233
BMGR3276__lip	1e-323	1.5e-323	True	0.19159496399403173
T_PC160161tg__golmem	9.965303058483196e-18	1.1284819471365358e-17	True	0.025697146918872094
DGHSS_170_205__er	0.0	0.0	True	-1.0
R01220__mito	7.172011457289432e-08	7.724741663584294e-08	True	-0.03585972418310055
T_CTPtr__ermem	0.0	0.0	True	-0.5546328461701852
R06947__chlo	0.0	0.0	True	-0.9984161846291592
R01135__cytop	0.0	0.0	True	0.9862410035179565
R02999__cytop	0.0	0.0	True	-1.0
MGDGS_161_140__chlo	0.0	0.0	True	-0.5650755681200391
R00702__er	0.0	0.0	True	-0.5520223391526877
BMGR0445__chlo	0.0	0.0	True	-0.5663141764667616
e_DGDG__chlo	0.0	0.0	True	-0.5534839415460865
R08163__cytop	0.0	0.0	True	-0.4974540092246113
R03084__chlo	0.0	0.0	True	0.14571354186950264
RXN0_7248__chlo	0.0	0.0	True	0.3073842578912512
R01384__cytop	0.0	0.0	True	-0.5764416866092038
PKS_C123__cytop	0.0	0.0	True	-0.3822081885374587
T_PC161183tr__ermem	1.4978274993369265e-24	1.7320992071040543e-24	True	-1.5823318843577625
R00158__cytop	4.994629616943177e-09	5.415180265862707e-09	True	0.0147756825517352
T_ABCFA183yth__chlomem	0.0	0.0	True	1.0
T_PE160160tg__golmem	0.01512953257863315	0.015411950520100968	True	0.006136413997696703
R04428__mito	0.0	0.0	True	1.0
BMGR7091__chlo	0.0	0.0	True	-1.0
BMGR6334__er	0.0	0.0	True	-0.3881733916608032
DGDGS_205_205__chlo	0.0	0.0	True	-0.5908932845132652
BMGR0036__er	0.0	0.0	True	-0.6886118599870611
R08772__mito	0.0	0.0	True	-1.0
BMGR6002__nucl	0.0	0.0	True	-1.0
R01090__chlo	0.0	0.0	True	1.0
BMGR4803__ermem	0.0	0.0	True	0.43899524437068665
BMGR0211__chlo	0.0	0.0	True	-1.0
R00996__chlo	0.0	0.0	True	0.7208583337361016
R04559__cytop	0.0	0.0	True	-0.5509791060956192
R00188__cytop	3.059693580240789e-61	3.667791676732159e-61	True	-0.04512844145264369
T_10FTHFtm__mitmem	7.172011457289432e-08	7.724741663584294e-08	True	-0.03585972418310055
BMGR1545__er	0.0	0.0	True	-0.7690857777460799
BMGR5903__er	3.082209297634002e-17	3.481726816252899e-17	True	-0.0031821802402105647
R00316__chlo	2.4145082506625753e-113	2.9865369187904063e-113	True	-0.16966461211508838
R07484__er	0.0	0.0	True	-0.5611860264078248
MGDGS_162_163__chlo	0.0	0.0	True	-0.5496813995902099
R00192__cytop	0.0	0.0	True	-0.5530653916065197
BMGR0101__chlo	0.0	0.0	True	1.0
BMGR4723__ermem	5.657748269038265e-228	7.272887847804657e-228	True	-0.21306142074389592
BMGR0086__er	3.306393451519475e-163	4.1730472416754606e-163	True	0.21747315280708804
DGDGS_163_163__chlo	0.0	0.0	True	-1.0
RXN_14486__er	0.0	0.0	True	0.06532428912946305
R01138__mito	0.0	0.0	True	-1.0
BMGR3355__chlo	0.0	0.0	True	-1.0
BMGR1283__er	0.0	0.0	True	-1.0
R00335__cytop	2.8218888444962036e-06	3.006866216450627e-06	True	-0.02024974744131479
SQDGS_183_160__chlo	0.0	0.0	True	-0.6404106510365162
R07263__pero	0.0	0.0	True	-1.0
R08705__cytop	0.0	0.0	True	-0.5829336447428785
T_DHNAth__chlomem	0.0	0.0	True	-0.32455251604187774
BMGR4873__chlomem	0.0	0.0	True	-1.0134647094294296
BMGR6159__er	0.0	0.0	True	0.23998045434076518
R11308__cytop	0.0	0.0	True	1.0
BMGR5558__ermem	0.0	0.0	True	0.3388014858836115
T_ABCFACOA204th__chlomem	0.0	0.0	True	-0.5413338470394246
R03458__chlo	0.0	0.0	True	-0.6749869994799791
BMGR5942__er	3.338306709793405e-07	3.5821156268007887e-07	True	0.011153428854902185
MGDGS_205_160__chlo	0.0	0.0	True	-0.5509397606100687
R00722__mito	4.959155932435902e-169	6.2728396231474e-169	True	0.016165974103766256
R00160__chlo	0.011048689103032265	0.011279997961759445	True	-0.005018478432863825
R01218__cytop	0.0	0.0	True	-0.22818698247641053
RXN_14386__chlo	0.0	0.0	True	-0.6487470510653315
EX_C00244__dra	0.0	0.0	True	-0.5751893051837829
TI2903793tm__mitmem	1e-323	1.5e-323	True	-0.18038250642546524
R00894__chlo	0.0	0.0	True	-0.4721005120625031
R01717__cytop	0.0	0.0	True	-0.32455251604187774
BMGR1335__er	0.0	0.0	True	-0.5375936372884492
R02094__mito	1.54163680670387e-309	2.051934704393304e-309	True	-0.3057165117742857
R00275__chlo	1.3752969691032261e-67	1.656427037931999e-67	True	0.14908070868420975
BMGR0119__er	0.0	0.0	True	1.0
R04725__chlo	1e-323	1.5e-323	True	-0.16507348017560244
DGTSS_205_205__er	0.0	0.0	True	-0.54267595542615
BMGR3608__er	0.0	0.0	True	-0.5658502308773338
T_FA180th__chlomem	0.0	0.0	True	-0.23371389245553587
R02024__cytop	0.0	0.0	True	-0.6310609763971259
RXN_16380__pero	0.0002779349561056713	0.00029008511812121977	True	-0.001305539195047377
R05046__cytop	0.0	0.0	True	-0.5752272534194206
BMGR0284__ermem	0.003154819333691267	0.0032468998261429654	True	0.007225170725915761
R04231__mito	0.0	0.0	True	-0.558489149870858
FACOAL183y__chlo	0.0	0.0	True	1.0
BMGR6150__ermem	1.1529768083743243e-137	1.4448457325281309e-137	True	-0.02786155361151562
RXN_4221__er	0.0	0.0	True	-0.5591237142945317
BMGR4730__ermem	2.0805554491073277e-218	2.671503131290754e-218	True	0.10432528215548195
BMGR1555__er	0.0	0.0	True	-0.44037909401044517
R03509__chlo	0.0	0.0	True	-0.5536293987793793
T_CMPth__chlomem	1.662581577375992e-172	2.1053242957711455e-172	True	-0.2101373252127674
BMGR1554__er	1.1119944867956573e-172	1.4096744268449372e-172	True	-0.02331472689650382
BMGR6271__chlo	0.0	0.0	True	-0.5834374739648422
EX_C00080__dra	1e-323	1.5e-323	True	0.09364752734453387
DGHSS_204_205__er	0.0	0.0	True	-0.5372405654920287
R00578__cytop	6.783287968885309e-23	7.797039129731759e-23	True	-0.0279390653056314
BMGR6389__er	0.0	0.0	True	-1.0
R12399__er	0.0	0.0	True	-0.5611860264078248
R00275__cytop	3.262386248132357e-249	4.222128334680611e-249	True	-0.22511470401922692
T_PPCOAth__chlomem	0.0	0.0	True	0.4538443328711826
e_RNA__cytop	0.0	0.0	True	-0.5471834812533962
R00959__chlo	0.0	0.0	True	-0.553743409746426
R01071__cytop	0.0	0.0	True	-0.5520721462463113
BMGR6265__chlo	4.695033861901312e-06	4.99582990319304e-06	True	-1.0
BMGR4743__ermem	2.2169824501953204e-62	2.6603789402343846e-62	True	0.05917332249886916
BMGR0049__er	0.0	0.0	True	1.0
MGDGS_183_161__chlo	0.0	0.0	True	-0.7602312765380794
BMGR6103__er	0.0	0.0	True	-0.3086615193097841
BMGR5553__er	1.917810216302276e-14	2.14002970582513e-14	True	-0.09751313115054579
R06982__cytop	9.413888201099146e-117	1.1663044192929321e-116	True	-0.10901618528261725
R06869__cytop	0.0	0.0	True	-0.5538878315710704
T_G3PShuttle__mitmem	0.0	0.0	True	1.0
T_SOXtu__chlomem	1.6308966235292468e-161	2.0561138950104697e-161	True	0.11704375374391451
R12377__er	0.0	0.0	True	-0.5611860264078248
T_PC162182tr__ermem	0.0	0.0	True	-0.33143907738592676
BMGR1534__er	0.0	0.0	True	-1.0
BMGR6685__chlo	0.0	0.0	True	-0.604809928249002
R01056__chlo	0.0	0.0	True	-0.15849626677697715
BMGR5555__er	3.485178467795785e-05	3.672657033649627e-05	True	0.02737896550785274
T_FORtr__ermem	0.0	0.0	True	-0.5520223391526877
R00515__chlo	6.561580150128706e-119	8.160141998966356e-119	True	-0.18331379502591433
BMGR4758__ermem	1.4487913385734907e-05	1.5330700590999264e-05	True	0.018166360793788097
RXN_11881__er	0.0	0.0	True	-0.545203521424163
R01286__cytop	0.0	0.0	True	-0.5506177277849601
BMGR6388__er	0.0	0.0	True	-1.0
BMGR5950__er	0.0	0.0	True	-1.0
R01195__mito	0.0	0.0	True	-1.0
R01466__chlo	0.0	0.0	True	-0.33746721988584316
MGDGS_182_160__chlo	0.0	0.0	True	-0.5312097133347395
BMGR4780__ermem	0.0	0.0	True	-0.6787279169017999
BMGR4062__ermem	0.0	0.0	True	0.3092845350613718
R04743__mito	0.0	0.0	True	-0.9889692863754553
BMGR6157__er	0.0	0.0	True	0.2358348397616891
R05069__chlo	0.0	0.0	True	0.7208583337361016
R04621__cytop	0.0	0.0	True	-0.5752272534194206
T_H2Otn__nucmem	0.0	0.0	True	-1.0
BMGR6147__ermem	0.0	0.0	True	0.2507584345125379
BMGR0161__er	0.0	0.0	True	-0.7291106072849084
DGDGS_161_160__chlo	0.0	0.0	True	-0.522331024599952
R03845_hn450__chlo	0.0	0.0	True	-0.4100431811711113
PHOA673__chlo	0.04639733883233797	0.04695041969259101	True	7.54347731314072e-06
R07764__chlo	0.0	0.0	True	-0.07943395967065739
RXN_14389__mito	0.0	0.0	True	1.0
R00509__cytop	1.153021865986282e-13	1.2766792834978541e-13	True	0.03264051786293713
R00408__chlo	1.812027175697073e-262	2.3557381093010157e-262	True	0.15902027756897846
R04969__cytop	0.0	0.0	True	-0.37709310530089507
R12621__cytop	0.0	0.0	True	-0.5315098656214132
R01513__chlo	1.2314062348822435e-37	1.445892976613782e-37	True	0.03900812507782452
R00945__mito	0.0	0.0	True	-0.49678909853267456
BMGR0069__er	3.460469734760692e-128	4.3222869929545e-128	True	0.16433068996410638
BMGR5657__er	0.0	0.0	True	1.0
T_FACOA205tr__ermem	0.0	0.0	True	-0.555004134470075
R03276__mito	2.4089009840707475e-20	2.7578426850600166e-20	True	-5.106446359669088e-05
T_IPDPth__chlomem	0.0	0.0	True	-0.5684586421551174
R02291__chlo	7.698246085129202e-176	9.76986712464902e-176	True	-0.15131016968450622
R02098__cytop	0.009191586965088977	0.009400766320385513	True	0.001190913405761085
BMGR4759__ermem	1.3300435004447138e-15	1.4899607541638728e-15	True	0.06868057526102743
R02731__cytop	8.905268852875433e-06	9.436373652700182e-06	True	0.027866763423231147
R07459__cytop	0.0	0.0	True	-0.524601854052769
R06447__er	0.0	0.0	True	-1.0
BMGR4872__chlomem	0.0	0.0	True	-2.726746543778802
BMGR5900__er	0.0020876942681196885	0.00216026874154868	True	0.015902201147990586
RXN_14391__chlo	0.0	0.0	True	-0.6487470510653315
R00256__cytop	1.0252499862171353e-23	1.1826235371966151e-23	True	-0.02540950189343506
R12570__cytop	2.1335235998988136e-22	2.4511459102596897e-22	True	-0.06402188578493413
BMGR5929__chlo	0.0	0.0	True	-0.521216111077862
R02739__cytop	1e-323	1.5e-323	True	0.6217662448907315
BMGR3355__er	0.0	0.0	True	0.18296105856546446
R04957__mito	0.0	0.0	True	1.0
BMGR1557__er	0.0	0.0	True	-0.5445474336983771
TI2903796tm__mitmem	0.0	0.0	True	0.8158901836096504
BMGR5638__er	0.0	0.0	True	1.0
T_ABCFACOA163th__chlomem	0.0	0.0	True	-0.4942725331750934
R00485__cytop	2.6646512061620694e-09	2.895865606696758e-09	True	-0.008941776842588598
R01086__cytop	0.0	0.0	True	-0.5528755912102494
DGTSS_160_204__er	0.0	0.0	True	-0.3228373116641272
R00548__chlo	0.010555068162685212	0.010790462189506916	True	0.008811130700163754
R01776__mito	0.0	0.0	True	0.9551969922247714
BMGR0157__chlo	0.0	0.0	True	0.9940026551102015
SQDGS_140_160__chlo	0.0	0.0	True	-0.602029648791165
T_FA160tr__ermem	0.0	0.0	True	0.224446551408652
BMGR1180__ermem	0.00024659749681697865	0.0002576123348698793	True	-0.01107719659310659
T_H2Stm__mitmem	1.130183160984196e-178	1.4359089828025373e-178	True	0.22002674194468247
R04994__chlo	0.0	0.0	True	-0.32455251604187774
BMGR0414__chlo	0.0	0.0	True	1.0
T_NADtr__ermem	0.0	0.0	True	-0.5560169497058612
R00425__chlo	0.0	0.0	True	-0.6749869994799791
BMGR5742__er	0.0	0.0	True	1.0
R01061__chlo	0.0	0.0	True	-0.3311162326260949
BMGR6307__er	0.0	0.0	True	-0.5849589109321823
R03663__cytop	0.0	0.0	True	-0.5508821211020841
BMGR6387__er	0.0	0.0	True	-1.0
T_PC161160tg__golmem	6.624722874142088e-22	7.603337419896678e-22	True	0.03190382890345646
T_PC161180tg__golmem	5.997001732251191e-12	6.582915694597572e-12	True	-0.021376141746677846
BMGR6309__er	0.0	0.0	True	-0.5849589109321823
BMGR1295__er	0.0	0.0	True	-0.4948729605495781
R07507__er	0.0	0.0	True	-0.33938027657578584
SQDGS_161_162__chlo	0.0	0.0	True	-1.0
R00878__cytop	0.0	0.0	True	-1.0
e_DGTS__er	0.0	0.0	True	-0.5577620452159466
SQDGS_204_182__chlo	0.0	0.0	True	-0.5090699329880457
R07059__cytop	0.0	0.0	True	-0.5679405137449302
R00746__cytop	1e-323	1.5e-323	True	0.06762549013383347
BMGR4765__ermem	2.510584563663586e-93	3.077144288725636e-93	True	0.16036458808072707
R04746__mito	0.0	0.0	True	-0.9889692863754553
R00768__cytop	0.0	0.0	True	-0.5739223430862508
BMGR4890__chlomem	0.0	0.0	True	-1.0006730152996526
BMGR1036__er	0.0	0.0	True	-0.5280235988200587
R00351__pero	0.0	0.0	True	-1.0
BMGR3419__er	0.0	0.0	True	0.9994112783525403
R00571__mito	0.0	0.0	True	-1.0
R04952__cytop	0.0	0.0	True	-0.5247208119077542
e_PG__chlo	0.0	0.0	True	-0.5544916664239219
R04956__chlo	0.0	0.0	True	-0.48558491716750396
R00217__cytop	6.496807846145073e-68	7.828960874534442e-68	True	0.10495189199556061
BMGR4922__chlomem	0.0	0.0	True	-1.0340144612402329
R04544__cytop	0.0	0.0	True	-0.5458006244586197
RXN_12777__er	0.0	0.0	True	-0.40034028571082586
T_PE203205__ermem	0.0	0.0	True	-1.0
R03243__cytop	0.0	0.0	True	-0.5520721462463113
MGDGS_140_161__chlo	0.0	0.0	True	-1.0
BMGR5348__er	0.0	0.0	True	-1.0
R04800__chlo	0.0	0.0	True	-0.6223030074123034
BMGR6372__er	0.0	0.0	True	-1.0
BMGR7009__er	0.0	0.0	True	1.0
BMGR4169__chlo	0.0	0.0	True	-1.0
R01641__chlo	0.0	0.0	True	-0.15895145404896752
BMGR6368__er	0.0	0.0	True	-1.0
BMGR0042__er	1.9581184799140195e-303	2.6017435107031496e-303	True	-0.20812192875421429
R04204__mito	0.0	0.0	True	1.0
BMGR4790__ermem	2.741762065470612e-127	3.420859365301384e-127	True	0.1615196964725541
DM_C00407__cytop	0.0	0.0	True	-1.0
TZ3100001t__plas	0.0	0.0	True	-1.0
R12570__chlo	5.166857113828859e-19	5.888829689157506e-19	True	0.08915896909783441
R05634__chlo	0.0	0.0	True	-0.5521835467189246
R08165__cytop	0.0	0.0	True	-0.32455251604187774
T_GLYtm__mitmem	0.0	0.0	True	-0.40054030380081146
BMGR6919__lip	0.0	0.0	True	0.5791607673674252
T_DHNAtx__permem	0.0	0.0	True	-0.32455251604187774
BMGR6163__chlo	0.0	0.0	True	-0.5408863647841475
BMGR3287__lip	1.409474065054262e-132	1.7624192892004194e-132	True	-0.10086024579137999
BMGR6000__cytop	0.0	0.0	True	-1.0
T_PC140140tg__golmem	0.0003735150841690689	0.0003891348058706845	True	-0.006064771744032294
e_PI__er	0.0	0.0	True	-0.5575588308492104
TO0000255th__chlomem	0.0	0.0	True	-0.5482625046585429
BMGR0061__er	3.471956046606278e-66	4.177282550562514e-66	True	0.10131077781403709
DGTSS_170_205__er	0.0	0.0	True	-1.0
R00923__mito	3.332937616798349e-25	3.8600773207184516e-25	True	0.07759197400535292
DGDGS_205_140__chlo	0.0	0.0	True	-0.5998239225259112
BMGR6374__er	0.0	0.0	True	-1.0
R05703__er	0.0	0.0	True	-0.7157744763480519
R00704__cytop	0.0	0.0	True	-0.5527245138317506
R04958__mito	0.0	0.0	True	1.0
T_PE204__ermem	0.0	0.0	True	-0.5963469398052372
EX_C06232__dra	0.0	0.0	True	1.0
R00451__chlo	0.0	0.0	True	-0.5502319856074236
BMGR0415__chlo	0.0	0.0	True	1.0
R03814__er	0.0	0.0	True	-0.7218060896791685
R00014__cytop	2.155914086507327e-83	2.621408533832782e-83	True	-0.15932084123684753
T_FA161tr__ermem	0.0	0.0	True	0.20959110418532675
R01706__cytop	0.0	0.0	True	-0.5479528855773422
DM_pho_loss__chlo	1.2201987546301659e-95	1.4979622633167328e-95	True	-0.000398554527858011
T_COAth__chlomem	0.0	0.0	True	0.45681657874555354
R01993__cytop	0.0	0.0	True	-0.9279964272176957
BMGR1279__er	0.0	0.0	True	-0.9231437675002414
BMGR0062__er	5.212875919599818e-27	6.064929750113088e-27	True	0.10190085103330938
BMGR0237__ermem	1.3300246108280975e-26	1.545850105485801e-26	True	-0.07199952544103508
BMGR6498__er	0.0	0.0	True	-1.0
BMGR6320__er	0.0	0.0	True	-0.5400501345353356
R00236__chlo	2.4145082506625753e-113	2.9865369187904063e-113	True	-0.16966461211508838
T_NADPth__chlomem	0.0	0.0	True	1.0
R00719__cytop	4.768465772736311e-13	5.269683486553339e-13	True	0.01097737331639735
FACOAL183__er	0.0	0.0	True	0.4329049907180915
T_ADPtn__nucmem	0.0	0.0	True	0.2495934015044409
BMGR4826__ermem	0.0	0.0	True	-1.0095319156404883
BMGR0082__er	3.974512508267744e-19	4.5366447554530225e-19	True	-0.013669093646475065
BMGR6498__chlo	0.0	0.0	True	-0.4234815946499091
TO1100020th__chlomem	0.0	0.0	True	0.43024896929749573
BMGR0411__er	0.0	0.0	True	1.0
BMGR6288__chlo	0.0	0.0	True	-0.5090699329880457
BMGR6242__chlo	0.0	0.0	True	-0.4160754430527574
BMGR1245__ermem	3.2192033198497964e-12	3.5439068247337817e-12	True	0.016309279729187807
BMGR5556__ermem	3.485178467795785e-05	3.672657033649627e-05	True	0.02737896550785274
BMGR6409__cytop	0.0	0.0	True	-1.0
BMGR0186__chlo	0.0	0.0	True	1.0
