Reaction	Pvalue	Padj	Reject	FC
R01195__chlo	0.0	0.0	True	0.008980971100010438
R00357__mito	8.064893112148982e-55	8.879052036418594e-55	True	0.7866525969691286
BMGR6213__cytop	0.0	0.0	True	-1.0
R04957__cytop	1.5086739567182236e-270	2.2637630158134863e-270	True	0.10528783555013589
R04966__chlo	0.0	0.0	True	-0.5885444169538793
BMGR3294__lip	2.653963173299173e-274	4.034560177591167e-274	True	-0.16094050099014598
EX_e_Biomass__dra	0.0	0.0	True	-0.6840167583490581
R04439__chlo	8.710937473814647e-19	8.967141517162137e-19	True	-0.059495579239902674
BMGR1230__ermem	1.4074616985197138e-79	1.6151199819078684e-79	True	-0.17891053741565333
T_Pitr__ermem	1.22606799584201e-140	1.553225870153388e-140	True	0.08589012810893072
TO3001162t__plas	1.8335273254912618e-124	2.2599988737627756e-124	True	-0.1906309679157788
T_Sulfite__chlomem	1.0516344043130222e-77	1.2040393902556855e-77	True	0.0486141070627253
ETBCAROPSI__chlo	0.0	0.0	True	0.02415226377499153
T_INOSTtr__ermem	0.0	0.0	True	-0.7956219670619252
R00066__chlo	0.0	0.0	True	-0.7757948074077395
BMGR0611__chlo	0.0	0.0	True	-1.0
BMGR7005__er	7.192960989805489e-34	7.602111158467177e-34	True	1.0
R08210__chlo	0.0	0.0	True	-0.5229461534304464
TI3000022t__plas	0.0	0.0	True	-0.5974246621018557
BMGR6202__nucl	0.0	0.0	True	-1.0
R12170__er	0.0	0.0	True	-0.5832859195151818
BMGR4785__ermem	1.0195756567141838e-242	1.4825713655602384e-242	True	0.2509494296187677
TR0000020tm__mitmem	5.731113844788313e-17	5.865573843186951e-17	True	0.13041649600211452
BMGR6026__cytop	2.9025109982424582e-241	4.208361322114547e-241	True	-0.24359969215890642
RXN_11878__er	0.0	0.0	True	-0.6787273933088097
R02557__cytop	0.0	0.0	True	-1.0
PKS_C184__cytop	1e-323	1.5e-323	True	-0.03242131169605269
BMGR6375__er	0.0	0.0	True	-1.0
BMGR3125__er	0.0	0.0	True	-1.0
R00570__mito	1e-323	1.5e-323	True	-0.3166041180291953
BMGR3276__lip	0.0	0.0	True	0.859296615708562
T_PC160161tg__golmem	8.611689505128377e-211	1.2129707725988028e-210	True	-0.2418761478467845
DGHSS_170_205__er	0.0	0.0	True	-1.0
BMGR6229__cytop	0.0	0.0	True	-1.0
R01220__mito	5.391154791732676e-130	6.697224896044307e-130	True	0.2834734834547869
BMGR6206__nucl	0.0	0.0	True	-1.0
BMGR7054__er	1.9103682412648477e-07	1.9341434262385441e-07	True	1.0
T_CTPtr__ermem	0.0	0.0	True	0.514605329801279
R06947__chlo	0.0	0.0	True	-0.999813751895156
R01135__cytop	0.0	0.0	True	0.9965308067090297
R02999__cytop	0.0	0.0	True	-1.0
BMGR6188__cytop	1.3170088246856e-182	1.7832643105279604e-182	True	-0.2234750953608919
MGDGS_161_140__chlo	0.0	0.0	True	-0.6906754102417371
R00702__er	0.0	0.0	True	-0.6839306385786361
BMGR0445__chlo	0.0	0.0	True	-0.6948335316915378
e_DGDG__chlo	0.0	0.0	True	-0.685031470605562
R08163__cytop	6.496807846145073e-68	7.288629003688658e-68	True	-0.021281132717247662
R03084__chlo	3.492112314100984e-307	5.423765771642911e-307	True	-0.10144024205239595
BMGR6194__nucl	3.0776823095134117e-190	4.19937613401422e-190	True	-0.08166977551114481
RXN0_7248__chlo	0.0	0.0	True	-0.8239940246067406
BMGR6191__cytop	1.7449173236974164e-102	2.0850341978281947e-102	True	-0.16887802735977636
R01384__cytop	0.0	0.0	True	-0.7004956796501788
PKS_C123__cytop	0.0	0.0	True	-0.3793103448275861
T_PC161183tr__ermem	2.4018860347083887e-73	2.731271992622686e-73	True	0.49461728047974046
BMGR6219__nucl	0.0	0.0	True	-1.0
R00158__cytop	1e-323	1.5e-323	True	-0.19649215795509767
T_ABCFA183yth__chlomem	4.0429170255506397e-132	5.045265442333095e-132	True	-0.002401487113725165
T_PPCOAtx__permem	0.0	0.0	True	-0.2229154527563756
T_PE160160tg__golmem	7.504152918315197e-179	1.0106264109229863e-178	True	-0.25301957961432403
R04428__mito	0.0	0.0	True	-0.7741406218736243
BMGR7091__chlo	0.0	0.0	True	-1.0
BMGR6177__cytop	2.08e-322	3.26e-322	True	-0.2177943536641825
BMGR6334__er	4.555735765315832e-97	5.373340381504959e-97	True	0.12809622673211343
DGDGS_205_205__chlo	0.0	0.0	True	-0.7126106449017127
BMGR0036__er	0.0	0.0	True	-0.5016412627077236
R02649__mito	0.0	0.0	True	-0.8852201526076486
R08772__mito	0.0	0.0	True	-1.0
BMGR5652__er	0.0	0.0	True	1.0
BMGR6002__nucl	0.0	0.0	True	-0.521275144328894
R01090__chlo	5.079010096591836e-240	7.346381735099196e-240	True	-0.22552224674013183
BMGR6226__cytop	0.0	0.0	True	-1.0
BMGR0211__chlo	0.0	0.0	True	0.2995531624375639
BMGR4803__ermem	1.1943654701072106e-120	1.463778528103707e-120	True	-0.18204261572468755
R00996__chlo	8.614477799807102e-249	1.2587173872533678e-248	True	-0.15924140115650465
R04559__cytop	0.0	0.0	True	-0.98425224351397
R00188__cytop	3.1563221292058246e-164	4.176056970949245e-164	True	-0.1545706333083269
R03231__mito	0.0	0.0	True	-1.0
T_ABCFACOA160tx__permem	0.0	0.0	True	1.0
T_10FTHFtm__mitmem	5.391154791732676e-130	6.697224896044307e-130	True	0.2834734834547869
BMGR1545__er	0.0	0.0	True	-0.7656017830609213
BMGR5903__er	3.7199049008862096e-199	5.152744478447993e-199	True	-0.2377471516879757
R00316__chlo	1e-323	1.5e-323	True	0.3537405553855457
R07484__er	0.0	0.0	True	-0.6909239827535583
MGDGS_162_163__chlo	0.0	0.0	True	-0.6824615580023655
R00192__cytop	0.0	0.0	True	-0.684879308349259
BMGR0101__chlo	0.0	0.0	True	-0.9432792275598698
BMGR7052__er	6.54102895113697e-89	7.60173634861864e-89	True	1.0
BMGR4723__ermem	6.4841470258011e-17	6.631764372294024e-17	True	-0.02176491128905793
BMGR0086__er	2.058438780430485e-33	2.1686736888679595e-33	True	0.1252139966493707
DGDGS_163_163__chlo	0.0	0.0	True	-1.0
RXN_14486__er	0.0	0.0	True	0.0637650499593329
R01138__mito	1e-323	1.5e-323	True	-0.30573474524635397
BMGR6218__nucl	0.0	0.0	True	-0.3189702538970346
BMGR3355__chlo	0.0	0.0	True	-1.0
BMGR6211__nucl	0.0	0.0	True	-1.0
BMGR3523__er	0.0	0.0	True	-0.64655400409126
BMGR1283__er	0.0	0.0	True	-0.9104634217429323
R00335__cytop	1.4053817932088466e-228	2.024987648424427e-228	True	-0.25246334967145395
SQDGS_183_160__chlo	0.0	0.0	True	-0.7472002426877669
R07263__pero	0.0	0.0	True	-0.9546427043217801
R08705__cytop	0.0	0.0	True	-0.7074363820412747
T_DHNAth__chlomem	0.0	0.0	True	-0.49256609326635187
BMGR4873__chlomem	1.9339843353989674e-144	2.4697890749049182e-144	True	0.22147346679997917
BMGR6159__er	0.0	0.0	True	0.2454317448943032
R11308__cytop	5.36135081560911e-155	6.979959323089716e-155	True	-0.106357574513648
BMGR5558__ermem	2.8465401865673404e-51	3.108884601439657e-51	True	-0.08993487061594044
T_ABCFACOA204th__chlomem	0.0	0.0	True	-0.6756921540202819
R03458__chlo	0.0	0.0	True	-0.7757948074077395
BMGR5942__er	3.6650975617016064e-238	5.296180346001841e-238	True	-0.2720265906266702
BMGR7022__er	0.0	0.0	True	1.0
MGDGS_205_160__chlo	0.0	0.0	True	-0.683087077587486
R00722__mito	1e-323	1.5e-323	True	-0.3209176674306806
R00160__chlo	3.4527100661515062e-118	4.221225547975643e-118	True	-0.14619516929607482
R01218__cytop	0.0	0.0	True	-0.9641525457350293
BMGR5676__er	0.0	0.0	True	1.0
RXN_14386__chlo	0.0	0.0	True	-0.6459906524517207
EX_C00244__dra	0.0	0.0	True	-0.8319903695062135
TI2903793tm__mitmem	2.4824942896785948e-292	3.8221523334693453e-292	True	0.15206986966403627
R00894__chlo	1.812027175697073e-262	2.7054572414921575e-262	True	-0.2229362069212676
R01717__cytop	0.0	0.0	True	-0.49256609326635187
BMGR1335__er	0.0	0.0	True	-0.6732382093453874
R02094__mito	1e-323	1.5e-323	True	-0.14094036096987858
BMGR5986__nucl	1.8662030577234562e-148	2.403624819746514e-148	True	-0.14356474840956443
BMGR5888__er	0.0	0.0	True	1.0
R00275__chlo	8.467439125406339e-74	9.635913711710049e-74	True	0.18730565419590356
R10120__mito	0.0	0.0	True	-1.0
BMGR0119__er	0.0	0.0	True	-0.456227743667491
R04725__chlo	4.003460250060001e-52	4.378784648503127e-52	True	0.18625937223715647
DGTSS_205_205__er	0.0	0.0	True	-0.6767520041375744
BMGR3608__er	0.0	0.0	True	-0.8035532682054916
T_FA180th__chlomem	9.307989615117201e-62	1.038052935957865e-61	True	-0.1147170679355501
R02024__cytop	0.0	0.0	True	-1.0
R01786__cytop	0.0	0.0	True	1.0
RXN_16380__pero	5.510662585551242e-58	6.075858748171882e-58	True	-0.018838614333898142
R05046__cytop	0.0	0.0	True	-0.7043344568623972
RXN_17794__pero	0.0	0.0	True	-0.222614281243054
BMGR0284__ermem	1.3207871875523273e-190	1.8037973840891585e-190	True	-0.2812794605765849
R04231__mito	0.0	0.0	True	-0.6812698210330045
FACOAL183y__chlo	2.4672373181719235e-160	3.2373079022220966e-160	True	0.2540177446003668
BMGR6150__ermem	0.0	0.0	True	0.10401802808966515
T_MEOHtx__permem	0.0	0.0	True	-1.0
RXN_4221__er	0.0	0.0	True	-0.6892363916615906
BMGR5636__er	9.274273578228564e-145	1.1853742450304874e-144	True	-0.2085718486541788
BMGR4730__ermem	3.899839509338109e-167	5.191736808097173e-167	True	-0.050876433816927844
R10121__mito	0.0	0.0	True	-1.0
BMGR1555__er	0.0	0.0	True	-0.37501519837087366
R03509__chlo	0.0	0.0	True	-0.6851475513066375
T_CMPth__chlomem	3.374575030339691e-97	3.983321898557831e-97	True	-0.050504358982082304
BMGR6060__er	0.0	0.0	True	1.0
BMGR1554__er	0.0	0.0	True	-0.505149071718194
BMGR6271__chlo	0.0	0.0	True	-0.7079638264526367
EX_C00080__dra	0.0	0.0	True	0.1522365331310618
R02016__mito	0.0	0.0	True	-0.33314984432110323
DGHSS_204_205__er	0.0	0.0	True	-0.6721096465341989
R00578__cytop	1e-323	1.5e-323	True	-0.2455446504651148
BMGR6389__er	0.0	0.0	True	-1.0
R12399__er	0.0	0.0	True	-0.6909239827535583
R00275__cytop	1.380234106156662e-64	1.544425523989425e-64	True	0.14615571614848594
T_PPCOAth__chlomem	5.351564619716922e-160	7.006615704805539e-160	True	0.008496725311176597
e_RNA__cytop	0.0	0.0	True	-0.6802400331484499
T_LEUtm__mitmem	0.0	0.0	True	-0.1992332563575839
BMGR7027__er	0.0	0.0	True	1.0
RXN_12753__mito	2.8736131626086614e-141	3.6449960469667384e-141	True	-0.12639763570617393
R00959__chlo	8.649702622436431e-191	1.1823617117862697e-190	True	-0.04039685360786114
R01071__cytop	0.0	0.0	True	-0.6839519847815357
BMGR6265__chlo	0.0	0.0	True	-1.0
BMGR0049__er	3.7142607420022396e-172	4.966648082375274e-172	True	-0.180571563677467
BMGR4743__ermem	2.3079334118591696e-152	2.994344642110388e-152	True	0.13335774328459324
MGDGS_183_161__chlo	0.0	0.0	True	-0.8906761989871911
BMGR6103__er	0.0	0.0	True	0.39567404586209637
BMGR5553__er	1.7059325551163434e-135	2.14130816968315e-135	True	-0.17559637352674196
BMGR7077__er	0.0	0.0	True	1.0
R01939__cytop	2.7883607470293055e-18	2.8596135770215362e-18	True	0.02108427105245955
R06982__cytop	0.0	0.0	True	0.1849146654743112
R06869__cytop	0.0	0.0	True	-0.6853402030672227
BMGR7024__er	0.0	0.0	True	1.0
R02529__cytop	3.952523473830566e-17	4.046631175588437e-17	True	0.07968811171562622
T_G3PShuttle__mitmem	0.0	0.0	True	1.0
T_SOXtu__chlomem	5.351564619716922e-160	7.006615704805539e-160	True	0.21195943078977308
R12377__er	0.0	0.0	True	-0.6909239827535583
R03383__mito	6.321074195047963e-213	8.932597806147592e-213	True	-0.5325852673050591
T_PC162182tr__ermem	0.0	0.0	True	-0.4968047099079151
BMGR1534__er	0.0	0.0	True	-1.0
BMGR6685__chlo	0.0	0.0	True	-0.8824978553988958
BMGR5809__chlomem	9.724708055913343e-165	1.2889199140598487e-164	True	-0.23030375209712384
T_ACCOAtn__nucmem	4.2883117996909605e-59	4.742034723390812e-59	True	0.13391170815364048
R01056__chlo	0.0	0.0	True	-0.1381781674671003
BMGR5555__er	4.0700670829339333e-81	4.688443138014213e-81	True	-0.12319106264757247
T_FORtr__ermem	0.0	0.0	True	-0.6839306385786361
R00515__chlo	1.8627055906680634e-85	2.153954601579282e-85	True	-0.04286676597876935
BMGR4758__ermem	1.4401301101407765e-164	1.9070794683342444e-164	True	-0.16918660720749287
RXN_11881__er	0.0	0.0	True	-0.6787273933088097
R01286__cytop	0.0	0.0	True	-0.6828452199285425
BMGR6388__er	0.0	0.0	True	-0.14097284220833456
BMGR5950__er	0.0	0.0	True	-0.9971445829443742
R01195__mito	0.0	0.0	True	-0.7936363902467581
R01466__chlo	2.0438951131242388e-291	3.1436506338804082e-291	True	-0.2135923688792594
MGDGS_182_160__chlo	0.0	0.0	True	-0.6634016627957858
BMGR4780__ermem	1e-323	1.5e-323	True	0.06304702566384805
BMGR6166__cytop	0.0	0.0	True	-1.0
BMGR4062__ermem	0.0	0.0	True	0.3571077269523238
R04743__mito	4.2573782473333194e-41	4.552294324857297e-41	True	0.3234801521133688
BMGR6157__er	0.0	0.0	True	0.23100961538461529
BMGR5659__er	0.0	0.0	True	0.5561726403750676
R05069__chlo	8.614477799807102e-249	1.2587173872533678e-248	True	-0.15924140115650465
R04621__cytop	0.0	0.0	True	-0.7043344568623972
T_H2Otn__nucmem	0.0	0.0	True	-0.3961213486411126
BMGR6147__ermem	0.0	0.0	True	0.2668729231121806
BMGR0161__er	0.0	0.0	True	-0.94961485373347
DGDGS_161_160__chlo	0.0	0.0	True	-0.6602337591736884
BMGR5861__er	0.0	0.0	True	1.0
R10117__mito	0.0	0.0	True	-1.0
R03845_hn450__chlo	0.0	0.0	True	-0.7983541483955545
PHOA673__chlo	2.5821625254981556e-37	2.741555273985696e-37	True	-0.0006073844471528892
R07764__chlo	2.51610979873882e-143	3.200968087152937e-143	True	-0.002682746836880716
RXN_14389__mito	0.0	0.0	True	-0.7741406218736243
R00509__cytop	2.2361574276708193e-228	3.218954498942691e-228	True	-0.22268074001578292
R00408__chlo	0.0	0.0	True	-0.6476911521776825
R04969__cytop	4.69006527892648e-125	5.785695282610125e-125	True	0.12086663123539847
R12621__cytop	0.0	0.0	True	-0.6916562172384731
BMGR3602__er	0.0	0.0	True	-0.64655400409126
R01513__chlo	1.2270292253926521e-34	1.2986490746947548e-34	True	0.05658220669546725
R01279__pero	4.0327238659822234e-16	4.109173607517432e-16	True	0.22968471811924962
R00922__mito	0.0	0.0	True	1.0
R00945__mito	0.0	0.0	True	-0.8603824779201442
BMGR0069__er	2.746186027085804e-96	3.2352328538271115e-96	True	0.030658218467393278
BMGR5657__er	0.0	0.0	True	-0.7377907067187283
T_FACOA205tr__ermem	0.0	0.0	True	-0.6839852369483909
R03276__mito	0.0	0.0	True	0.2968255615891446
T_IPDPth__chlomem	0.0	0.0	True	-0.6967491508976223
R02739__chlo	4.534891272231005e-05	4.57593789118851e-05	True	0.27128259216378187
R02291__chlo	1.4226246338039502e-221	2.0332859201091598e-221	True	-0.12044391801133873
BMGR5643__er	0.0	0.0	True	1.0
R02098__cytop	4.795963765274749e-105	5.755921424831337e-105	True	0.6287486656121379
BMGR4759__ermem	1.602698403145652e-30	1.682050974012696e-30	True	-0.044417535922247356
BMGR6182__nucl	0.0	0.0	True	-0.22178443497046527
R02731__cytop	4.960742576107605e-217	7.059969339992384e-217	True	-0.2582545814815692
