Reaction	Pvalue	Padj	Reject	FC
R01195__chlo	0.0	0.0	True	0.010172133185299963
R00357__mito	4.8341578935586635e-46	5.467093177535035e-46	True	-0.1215569480681511
BMGR6213__cytop	0.0	0.0	True	-1.0
R04957__cytop	7.1443966590235505e-124	9.603203447853036e-124	True	-0.06212513376861337
R04966__chlo	3.755883786907344e-83	4.661613363175296e-83	True	-0.012849733447371732
BMGR3294__lip	4.9047091197017545e-133	6.7107590343026766e-133	True	-0.19994719997037802
EX_e_Biomass__dra	0.0	0.0	True	-0.6906588172392863
R04439__chlo	1.2259700183545722e-128	1.6735642027927738e-128	True	0.14706706941473077
BMGR1230__ermem	3.2090032876666677e-72	3.8810185865449145e-72	True	-0.14749261890678053
T_Pitr__ermem	1e-323	1.5e-323	True	-0.07474087180932841
TO3001162t__plas	6.060888770235787e-93	7.69554688338417e-93	True	-0.15917831373118177
T_Sulfite__chlomem	3.112078236308058e-104	4.039195620295302e-104	True	-0.15749149754513372
ETBCAROPSI__chlo	5.0316980200028694e-253	7.437728224012178e-253	True	-0.008500497748457228
T_INOSTtr__ermem	0.0	0.0	True	-0.8256763485296345
R00066__chlo	0.0	0.0	True	-0.7809539455670554
BMGR0611__chlo	0.0	0.0	True	-1.0
BMGR7005__er	0.0	0.0	True	1.0
R08210__chlo	0.0	0.0	True	-0.37781675980274143
TI3000022t__plas	4.28752e-318	6.50882e-318	True	0.35077325589900354
BMGR6202__nucl	0.0	0.0	True	-1.0
R12170__er	0.0	0.0	True	-0.4839278764873517
BMGR4785__ermem	1.5455904548669125e-88	1.9450420420200166e-88	True	-0.13697873863632365
TR0000020tm__mitmem	9.382608977449918e-279	1.4043282146057635e-278	True	0.29025247250613767
RXN_11878__er	0.0	0.0	True	-0.6854095181597357
BMGR6026__cytop	0.0	0.0	True	1.0
R02557__cytop	0.0	0.0	True	-1.0
PKS_C184__cytop	0.0	0.0	True	-0.2439877769928224
BMGR6375__er	0.0	0.0	True	-1.0
BMGR3125__er	0.0	0.0	True	-1.0
R00570__mito	3.6270435318977934e-143	5.0272510349095e-143	True	-0.20958998722227332
BMGR3276__lip	0.0	0.0	True	0.632874343973491
T_PC160161tg__golmem	1.2659439565205798e-75	1.5461118813243147e-75	True	-0.15475941855960787
DGHSS_170_205__er	0.0	0.0	True	-1.0
BMGR6229__cytop	0.0	0.0	True	-1.0
R01220__mito	1.3936599565868847e-93	1.7733162556058568e-93	True	0.2688859228266599
BMGR6206__nucl	0.0	0.0	True	-1.0
BMGR7054__er	0.0	0.0	True	1.0
T_CTPtr__ermem	0.0	0.0	True	0.49231696830522614
R06947__chlo	0.0	0.0	True	-0.9998491096175436
R01135__cytop	0.0	0.0	True	0.9944544715096942
R02999__cytop	0.0	0.0	True	-1.0
