Reaction	Pvalue	Padj	Reject	FC
R01195__chlo	8.710937473814647e-19	1.0289429499270993e-18	True	0.001019746826542049
R00357__mito	1.4510352470592773e-33	1.9274128564711912e-33	True	-0.043659611257079046
BMGR6213__cytop	2.461796075940553e-25	3.072880208266222e-25	True	-0.0779147608194535
R04957__cytop	7.994166139352894e-100	1.3651650605468619e-99	True	-0.0548851570337806
R04966__chlo	1.9840091278927288e-271	4.516547861071887e-271	True	0.09899346969479202
BMGR3294__lip	5.5475769856039835e-229	1.2091313306084224e-228	True	-0.24671180269049825
EX_e_Biomass__dra	0.0	0.0	True	-0.012582470860491288
R04439__chlo	7.793436830357318e-37	1.0591852371759752e-36	True	-0.08458456470821646
BMGR1230__ermem	1.1543461283267528e-90	1.9143926368481364e-90	True	-0.15241534017195793
T_Pitr__ermem	8.004648560025658e-86	1.313583353440108e-85	True	-0.02854682414696181
TO3001162t__plas	3.368610127571092e-93	5.639718263519736e-93	True	-0.1506478501339827
T_Sulfite__chlomem	3.490694867199954e-17	4.0821415058285174e-17	True	0.023674537891165446
ETBCAROPSI__chlo	4.285223584679274e-214	9.162634483262593e-214	True	-0.004756958742493236
T_INOSTtr__ermem	0.0	0.0	True	-0.32167722405080174
R00066__chlo	1.4703336967629775e-103	2.54640817348373e-103	True	-0.008090263785995349
BMGR0611__chlo	1.0	1.0	False	0.0
R08210__chlo	0.0	0.0	True	0.3609680335406991
TI3000022t__plas	0.0	0.0	True	-0.6796719695115719
BMGR6202__nucl	1.4309870391417165e-35	1.9317639032708887e-35	True	-0.10561404809227172
R12170__er	0.0	0.0	True	0.0007652833837142565
BMGR4785__ermem	1.0144258188273733e-199	2.1478369216675816e-199	True	0.18026123570164174
TR0000020tm__mitmem	0.0	0.0	True	0.4555918155391669
RXN_11878__er	0.0	0.0	True	-0.006742073734636155
BMGR6026__cytop	0.0	0.0	True	1.0
PKS_C184__cytop	0.0	0.0	True	0.10270736406644344
BMGR6375__er	2.5145169611113846e-115	4.475903768956801e-115	True	0.0278020453260702
BMGR3125__er	1.0	1.0	False	0.0
R00570__mito	2.808138489844643e-16	3.255544663401612e-16	True	-0.047865660797092285
BMGR3276__lip	0.0	0.0	True	0.7614266228261797
T_PC160161tg__golmem	1.614066761277084e-10	1.8029401030369965e-10	True	-0.011503815086133745
DGHSS_170_205__er	1.0	1.0	False	0.0
BMGR6229__cytop	7.730232465171774e-44	1.0889612117020367e-43	True	-0.10335709558673646
R01220__mito	1e-323	2.5e-323	True	0.30576844655643587
BMGR6206__nucl	4.572270819073383e-07	4.992444601206144e-07	True	-0.06909608197387848
T_CTPtr__ermem	3.332937616798349e-25	4.156577647876064e-25	True	0.03117548512829861
R06947__chlo	1.0833872553773076e-14	1.246249391806576e-14	True	-0.06198507340512715
R01135__cytop	0.0	0.0	True	0.9956583887249605
R02999__cytop	1.0	1.0	False	0.0
BMGR6188__cytop	3.818122076243184e-43	5.312169845207908e-43	True	-0.10088903588076675
MGDGS_161_140__chlo	0.0	0.0	True	-0.057093017773796426
R00702__er	0.0	0.0	True	-0.012005674792405208
BMGR0445__chlo	1e-323	2.5e-323	True	-0.0025025450854180785
e_DGDG__chlo	0.0	0.0	True	-0.014123029914862029
R08163__cytop	6.235048693871316e-26	7.877028767133972e-26	True	-0.07376208201421593
R03084__chlo	0.0	0.0	True	-0.24399965154611522
BMGR6194__nucl	2.473433498513938e-26	3.14597503695359e-26	True	-0.0686112473400241
RXN0_7248__chlo	1.21976233733592e-20	1.4799012244454764e-20	True	0.023950051887112658
BMGR6191__cytop	1.4830224377283032e-51	2.188779446877831e-51	True	-0.1319737090803155
R01384__cytop	2.4868558507851125e-13	2.835217034741246e-13	True	0.005131875064736901
PKS_C123__cytop	0.0	0.0	True	-0.46797207214320363
T_PC161183tr__ermem	8.776318950499625e-22	1.069412123089872e-21	True	0.2804284282765311
BMGR6219__nucl	2.1192865751013387e-17	2.4866295814522374e-17	True	-0.049911840428606455
R00158__cytop	8.208532488887723e-253	1.8287363519547331e-252	True	-0.11341585887877413
T_ABCFA183yth__chlomem	1.0094053993118584e-54	1.511960427905422e-54	True	-0.08335349948624464
T_PPCOAtx__permem	0.0	0.0	True	0.44478528222953045
T_PE160160tg__golmem	4.99659201396918e-22	6.104296360666903e-22	True	-0.07677217490471323
R04428__mito	0.0	0.0	True	-0.19841804664111096
BMGR7091__chlo	1.0	1.0	False	0.0
BMGR6177__cytop	0.0	0.0	True	1.0
BMGR6334__er	1.7135055745556546e-35	2.3065161080060818e-35	True	-0.12475981353096045
DGDGS_205_205__chlo	1.2245621866705983e-78	1.9671232844634367e-78	True	-0.01102704841022599
BMGR0036__er	5.203817062289502e-256	1.1657874978048718e-255	True	-0.06677162732708047
R02649__mito	0.0	0.0	True	-0.7211617438328205
R08772__mito	0.898195296299018	0.9374788563298868	False	0.002029108945614973
BMGR5652__er	4.179230358363566e-70	6.541808054003225e-70	True	-0.15788323219714456
BMGR6002__nucl	3.1699729390105597e-18	3.7365608188588265e-18	True	-0.08609992952023542
R01090__chlo	6.325438401728286e-44	8.941985210475328e-44	True	-0.053784512330287686
BMGR6226__cytop	7.730232465171774e-44	1.0889612117020367e-43	True	-0.10335709558673646
BMGR0211__chlo	1e-323	2.5e-323	True	0.1516143365337646
BMGR4803__ermem	0.0	0.0	True	0.3599093321568353
R00996__chlo	0.00014252470286964881	0.00015254639425348957	True	0.021121959457433653
R04559__cytop	0.0	0.0	True	-0.19760973384928804
R00188__cytop	1.1747488289136662e-07	1.2851953000081136e-07	True	-0.05456466136646145
R03231__mito	1e-323	2.5e-323	True	-1.0
T_10FTHFtm__mitmem	1e-323	2.5e-323	True	0.30576844655643587
BMGR1545__er	0.0	0.0	True	-0.4155489417467298
BMGR5903__er	0.0	0.0	True	-0.9969745674576912
R00316__chlo	3.2192033198497964e-12	3.6362922377444954e-12	True	0.023579635841712503
R07484__er	0.0	0.0	True	-0.01908782433679422
MGDGS_162_163__chlo	1.0386773514299944e-191	2.1795196882465456e-191	True	0.005254740689970302
R00192__cytop	0.0	0.0	True	-0.012540387622328578
BMGR0101__chlo	2.600224294394847e-272	5.924135609236156e-272	True	-0.184074660428158
BMGR4723__ermem	7.707872399950605e-32	1.0142695644047152e-31	True	-0.12016761796928943
BMGR0086__er	1.2049450982809622e-22	1.4836578035676387e-22	True	-0.07475786717249923
DGDGS_163_163__chlo	1.0	1.0	False	0.0
RXN_14486__er	0.0	0.0	True	0.09487768189375327
R01138__mito	5.453759524020573e-51	8.032315282239506e-51	True	0.04430270063091019
BMGR6218__nucl	0.0	0.0	True	0.5232811523247666
BMGR3355__chlo	1.0	1.0	False	0.0
BMGR6211__nucl	4.572270819073383e-07	4.992444601206144e-07	True	-0.06909608197387848
BMGR3523__er	0.0	0.0	True	-0.5727479541558399
BMGR1283__er	0.0	0.0	True	-1.0
R00335__cytop	8.638424129899764e-91	1.4343043838324136e-90	True	-0.12329822907667004
SQDGS_183_160__chlo	2.0744014768184268e-52	3.0793434679603003e-52	True	-0.006648360615026632
R07263__pero	0.0	0.0	True	-0.3519347801125271
R08705__cytop	0.0	0.0	True	-0.015799806893134594
BMGR4873__chlomem	7.867612217074528e-07	8.577311654387096e-07	True	-0.046385919110686055
BMGR6159__er	0.0	0.0	True	0.15077669673561267
R11308__cytop	7.672288046327015e-15	8.836467541291154e-15	True	-0.06577355025280064
BMGR5558__ermem	6.193205880747213e-20	7.459395962439758e-20	True	-0.05320447637365509
T_ABCFACOA204th__chlomem	0.0	0.0	True	-0.009405881652577844
R03458__chlo	1.4703336967629775e-103	2.54640817348373e-103	True	-0.008090263785995349
BMGR5942__er	0.0	0.0	True	1.0
MGDGS_205_160__chlo	0.0	0.0	True	-0.016199630057136764
R00722__mito	2.2363393366418407e-30	2.9114801534828587e-30	True	0.16526906918850703
R00160__chlo	3.485178467795785e-05	3.761695118939414e-05	True	-0.04692901555234427
R01218__cytop	1e-323	2.5e-323	True	-0.1688993151482706
RXN_14386__chlo	0.0	0.0	True	0.07864152405970919
EX_C00244__dra	0.0	0.0	True	-0.10201156435553621
TI2903793tm__mitmem	1.9508947446298765e-86	3.203335044243576e-86	True	0.16066071405589033
R00894__chlo	1e-323	2.5e-323	True	-0.2829093935215312
BMGR1335__er	0.0	0.0	True	-0.02418714789419589
R02094__mito	2.2050447912792697e-08	2.4217652621850324e-08	True	0.0008498645099364493
BMGR5986__nucl	4.850477824195259e-88	8.011111761251525e-88	True	-0.15733211626809554
R00275__chlo	7.990718342591907e-159	1.5824094833149654e-158	True	-0.10356613677057273
R10120__mito	1e-323	2.5e-323	True	-1.0
BMGR0119__er	0.0	0.0	True	-0.5252757800958386
R04725__chlo	1e-323	2.5e-323	True	0.16047668358171527
DGTSS_205_205__er	0.0	0.0	True	-0.014682815273687798
BMGR3608__er	9.610020744831768e-203	2.040861117454469e-202	True	-0.023712280423490308
T_FA180th__chlomem	0.03245716446609041	0.03438652187227637	True	0.0023198865501107093
R01786__cytop	0.0	0.0	True	-1.0
R02024__cytop	0.0	0.0	True	1.0
RXN_16380__pero	1.0895995750776009e-92	1.820956915975385e-92	True	0.1431325846490102
R05046__cytop	9.445104075141563e-44	1.3219390196619603e-43	True	0.008335574079053474
RXN_17794__pero	8.533508106394656e-141	1.6052343906217334e-140	True	-0.05108368579937469
BMGR0284__ermem	6.032486036954906e-34	8.043314715939874e-34	True	-0.09287204571131984
R01456__er	0.0	0.0	True	1.0
R04231__mito	0.0	0.0	True	-0.04072137752410174
FACOAL183y__chlo	1.0883322566822057e-58	1.6432941741646604e-58	True	-0.119090152230448
R02135__chlo	1.9910433863701831e-50	2.9126120394900965e-50	True	-1.0
BMGR6150__ermem	0.0	0.0	True	-0.12877272664138792
R04509__chlo	1.9910433863701831e-50	2.9126120394900965e-50	True	-1.0
T_MEOHtx__permem	1e-323	2.5e-323	True	-1.0
RXN_4221__er	0.0	0.0	True	-0.0161102831051558
BMGR5636__er	0.0	0.0	True	1.0
BMGR4730__ermem	4.463742873822055e-177	9.181811492098543e-177	True	-0.12926254817869023
R10121__mito	1e-323	2.5e-323	True	-1.0
BMGR1555__er	1e-323	2.5e-323	True	-0.43763623769452
R03509__chlo	0.0	0.0	True	-0.011547719418605632
T_CMPth__chlomem	5.448978977413178e-79	8.763178069900348e-79	True	-0.1606014542387997
BMGR1554__er	1.8189464709249053e-116	3.248036310795519e-116	True	-0.014554189328202486
