Reaction	Pvalue	Padj	Reject	FC
T_ALAth__chlomem	0.0	0.0	True	0.1065618202494446
T_ABCFACOA183th__chlomem	8.582182422232216e-88	1.187422895606663e-87	True	-0.1234546167961182
T_34HPPt2m__mitmem	3.446725029610878e-13	3.823641564245814e-13	True	-0.052382388728423296
DGTSS_205_181__er	0.0	0.0	True	-0.08129048063819695
HEPACP__chlo	1e-323	1.5e-323	True	-0.01708171561365705
R00465__pero	0.0	0.0	True	1.0
BMGR6166__cytop	0.0	0.0	True	1.0
R00287__chlo	0.0	0.0	True	-0.037192607693216154
RXN_21315__cytop	0.0	0.0	True	-0.1715153845199855
RXN_14381__mito	0.0	0.0	True	-0.5029777865590336
PHOA437__chlo	7.128875417953623e-27	8.239292149722101e-27	True	0.00025647382219913463
BMGR6283__er	2.5118538439819575e-70	3.331605941175252e-70	True	-0.061910996548652106
R02301__mito	5.238719226254503e-73	7.027352185218463e-73	True	-0.1255195277713908
T_FALDtx__permem	0.0	0.0	True	-0.6120275329066537
R03991__pero	2.8166773e-314	4.7071499024e-314	True	-0.2910251844872641
R12570__cytop	2.420226333205429e-40	2.938442163316736e-40	True	0.012391762220391385
BMGR3419__chlo	6.150697775539828e-78	8.363016818364886e-78	True	-0.12717185076228144
BMGR6173__er	5.872732802166469e-23	6.718716778513797e-23	True	0.01214574898785418
BMGR4795__ermem	9.245844712152985e-40	1.1188936960606386e-39	True	-0.11241741746089645
R02619__cytop	9.800441299350962e-05	0.00010578448069166437	True	-0.04559093727669664
R01752__cytop	1e-323	1.5e-323	True	-0.12435781172831128
R00239__cytop	0.0	0.0	True	-0.037126029934270166
R07396__chlo	0.0	0.0	True	-0.054663310196829226
BMGR0396__er	7.634755692616835e-130	1.117040030069066e-129	True	-0.1921293219254975
BMGR4806__ermem	0.0	0.0	True	-0.40671405419980683
BMGR0546__er	0.0	0.0	True	-0.8596227220277216
R08182__cytop	0.0	0.0	True	1.0
BMGR6302__er	0.0007031717393225393	0.0007574189162258958	True	-0.007000645449580329
T_ABCFA202th__chlomem	1.3981651773175553e-20	1.58629749475478e-20	True	-0.06766020905898823
RXN_14389__mito	0.0	0.0	True	-0.5029777865590336
BMGR6201__nucl	0.0	0.0	True	1.0
BMGR6163__chlo	0.0	0.0	True	-0.033812834681660076
BMGR6218__cytop	0.0	0.0	True	1.0
T_PC140140tg__golmem	2.993467038534462e-31	3.5144818711907768e-31	True	-0.07994723284862958
R10092__chlo	3.9310080806939205e-138	5.79717659600347e-138	True	0.02844709026825511
BMGR4794__ermem	9.311399438482841e-66	1.2182218811959667e-65	True	-0.09886089960110969
BMGR6396__chlo	0.0	0.0	True	-0.5471582181259601
