Reaction	Pvalue	Padj	Reject	FC
T_ALAth__chlomem	0.0	0.0	True	-0.6427479783977952
T_ABCFACOA183th__chlomem	4.6080233255856335e-10	4.823741175996605e-10	True	0.010631076364719017
T_34HPPt2m__mitmem	1.6429513608938094e-131	2.280591325685147e-131	True	0.16339039087361895
DGTSS_205_181__er	0.0	0.0	True	-0.5313305525612784
HEPACP__chlo	0.0	0.0	True	-0.7511849815254847
R00465__pero	1e-323	1.5e-323	True	0.45762697083643056
BMGR6166__cytop	0.0	0.0	True	-1.0
R00287__chlo	0.0	0.0	True	-0.9929921887181269
RXN_21315__cytop	0.0	0.0	True	-0.6999534927913826
RXN_14381__mito	0.0	0.0	True	-0.8942892626349801
PHOA437__chlo	5.166734198543513e-05	5.229623317734609e-05	True	-1.2068468926378768e-05
BMGR6283__er	4.1083729612772456e-55	5.089562593090666e-55	True	0.13438293167452092
R02301__mito	0.0	0.0	True	-1.0
T_FALDtx__permem	1e-323	1.5e-323	True	-1.0
R03991__pero	4.370973165867622e-57	5.458075830302085e-57	True	0.2882957902358992
R12570__cytop	8.472029028314653e-26	9.675566199289825e-26	True	0.10222139470463759
BMGR3419__chlo	3.614915285051308e-20	3.979846741217017e-20	True	0.04756592698740526
BMGR6173__er	0.0	0.0	True	-1.0
BMGR4795__ermem	7.730076358088175e-94	1.0331357704104789e-93	True	-0.13301972440234322
R02619__cytop	1.54372176340479e-12	1.6352880622691664e-12	True	-0.03305826591718982
R01752__cytop	1e-323	1.5e-323	True	0.1708976848015633
R00239__cytop	0.0	0.0	True	0.9931375585900736
R07396__chlo	0.0	0.0	True	-0.7023128757065998
BMGR0396__er	0.0005290265350566941	0.0005338413385611918	True	0.009842707983572837
BMGR4806__ermem	1e-323	1.5e-323	True	0.5988225009773525
BMGR0546__er	0.0	0.0	True	-0.9539294706265822
R08182__cytop	0.0	0.0	True	1.0
BMGR6302__er	0.0	0.0	True	-1.0
T_ABCFA202th__chlomem	2.4066028877898343e-14	2.564665712618642e-14	True	-0.03704901595661746
RXN_14389__mito	0.0	0.0	True	-0.8942892626349801
BMGR6201__nucl	0.0	0.0	True	-1.0
BMGR6163__chlo	0.0	0.0	True	-0.6890895297790048
BMGR6218__cytop	1e-323	1.5e-323	True	-0.20392830884819182
T_PC140140tg__golmem	1.2861093164014709e-18	1.4037476993208835e-18	True	-0.020795762256013074
R10092__chlo	0.0	0.0	True	1.0331667734107852
BMGR4794__ermem	0.000929977128997009	0.0009377298750515502	True	0.08405294300694209
BMGR6396__chlo	0.0	0.0	True	-1.0
BMGR3296__lip	4.53209259369728e-19	4.96087963464766e-19	True	-0.0033952274975405654
R00216__pero	1e-323	1.5e-323	True	0.45762697083643056
BMGR6208__cytop	0.0	0.0	True	-1.0
BMGR4889__chlomem	1.3376216259387205e-130	1.8528949227605078e-130	True	0.15024080154242064
TZ2900022th__chlomem	0.0	0.0	True	0.03454985714299866
R03663__cytop	0.0	0.0	True	-0.6964147443769024
BMGR6133__er	0.0	0.0	True	0.3224745997127507
T_PQtu__chlomem	0.0	0.0	True	-0.6949042914762359
BMGR6278__chlo	0.0	0.0	True	-1.0
R02737__cytop	1.3686744137846792e-170	1.9538855231121412e-170	True	-0.0628153251205887
BMGR6223__cytop	0.0	0.0	True	-1.0
BMGR1229__ermem	5.389083102903568e-70	6.90435731190486e-70	True	-0.045585983622355324
R12401__er	0.0	0.0	True	-0.7024367454911726
BMGR4799__ermem	1.0914704176102792e-56	1.3622902351130172e-56	True	-0.017665320085508043
T_S_Allantoin__mitmem	0.0	0.0	True	1.0
R01195__chlo	0.0	0.0	True	-0.031813590310309614
BMGR4808__ermem	0.0012921023140605172	0.001302380400649635	True	2.9837156372248455
R00342__cytop	0.0	0.0	True	-1.0
TO0000205t__plas	2.495321207956586e-34	2.9498221831952357e-34	True	-0.09867870225432143
T_ACACtm__mitmem	0.0	0.0	True	1.010575202046948
SQDGS_183_182__chlo	0.012657224426456587	0.012738605975340763	True	-1.0
T_MLTHFtm__mitmem	0.0	0.0	True	-0.783349892988128
R03270__chlo	1e-323	1.5e-323	True	0.3814012426752085
T_O2th__chlomem	0.0	0.0	True	-0.3099925979065637
RXN_16095__er	0.0	0.0	True	-0.5814144353826614
BMGR3355__chlo	0.0	0.0	True	-1.0
PKS_C184__cytop	1.7032116616238906e-185	2.4658575797503662e-185	True	-0.002776338276641452
BMGR6059__er	2.53375474278646e-207	3.7540764869458634e-207	True	1.0
EX_C02350__dra	0.0	0.0	True	-1.0
DGDGS_160_161__chlo	0.0	0.0	True	-0.9997805229359292
RXN_14387__mito	0.0	0.0	True	-0.8942892626349801
RXN_14486__er	0.0	0.0	True	0.10726993876704465
R03509__chlo	0.0	0.0	True	-0.69844279973929
R12255__chlo	0.0	0.0	True	-0.49971233459239034
R04533__chlo	0.0	0.0	True	0.16903233337166504
R01771__chlo	5.680504778811804e-43	6.908511524871211e-43	True	0.1456060889847355
BMGR5829__lip	1.1683879259267872e-32	1.3732686708883306e-32	True	0.06581175769479773
R00236__mito	4.178088166110865e-09	4.35312944793305e-09	True	0.22953751790605706
TR2900003tm__mitmem	0.0	0.0	True	1.0
R04746__pero	0.0	0.0	True	0.17946468712812463
R10092__cytop	0.0	0.0	True	0.9776289967283247
R04749__mito	3.485178467795785e-05	3.538366998399307e-05	True	0.2808104281043097
R04954__mito	0.0	0.0	True	-0.8942892626349801
BMGR0042__chlo	0.0	0.0	True	0.492927609333531
BMGR1250__ermem	1.2861093164014709e-18	1.4037476993208835e-18	True	-0.020795762256013074
R00494__cytop	4.4745548760346034e-17	4.8323013494837987e-17	True	-0.0317924905866986
T_FA161COAtr__ermem	0.0	0.0	True	0.5650756350466342
R02569__chlo	0.0	0.0	True	0.3360177120504954
RXN_16097__er	0.0	0.0	True	-0.5814144353826614
R02313__cytop	2.0600275824997777e-90	2.7340316194672863e-90	True	0.186844657081088
R00531__chlo	1.1650796473826724e-89	1.5408931121696279e-89	True	-0.17488228921620722
MGDGS_201_183__chlo	0.0	0.0	True	-1.0
T_IPDPtr__ermem	0.0	0.0	True	-0.7091395621096106
R00024__chlo	0.0	0.0	True	0.10008065812403141
R12658__mito	0.0	0.0	True	-1.0
BMGR0274__ermem	1.2152955281334563e-80	1.589140737279178e-80	True	-0.08027719564801078
R03200__er	0.0	0.0	True	-0.6972613504918873
R04955__chlo	0.0	0.0	True	1.0
T_ABCFACOA140th__chlomem	2.754628655699542e-80	3.593170025890432e-80	True	0.13955340362134622
R00996__mito	0.0	0.0	True	1.0
R00161__chlo	3.4105502412376176e-56	4.2508075840437e-56	True	-0.14128600893429455
EX_C00059__dra	0.0	0.0	True	-0.698742248889112
BMGR5635__er	0.0	0.0	True	-1.0
R03869__mito	0.0	0.0	True	-0.402293462378861
TR0000243th__chlomem	0.0	0.0	True	0.987722781375534
BMGR3355__er	0.0	0.0	True	0.24328591846457492
R09077__cytop	0.0	0.0	True	-1.0
R10124__mito	1e-323	1.5e-323	True	-1.0
R04440__chlo	3.9366602985332064e-68	5.029022109648038e-68	True	0.15073240508553623
BMGR6185__cytop	8.014113399815596e-285	1.23126765340123e-284	True	-0.17416216112436378
BMGR6383__er	0.0	0.0	True	-1.0
R00236__cytop	2.6885650160450494e-59	3.3890438217412963e-59	True	0.14142132653168546
BMGR6968__lip	0.0	0.0	True	-0.3254989246457071
RXN_14387__chlo	0.0	0.0	True	-0.6617556834895154
R02999__cytop	0.0	0.0	True	-1.0
BMGR6271__chlo	0.0	0.0	True	-0.7202836323967496
BMGR4082__ermem	0.0	0.0	True	0.31296628454079894
R02199__chlo	5.755249175110394e-94	7.695838218577265e-94	True	-0.1499397521806922
T_SLC25A17__ATP_AMPtx__permem	1e-323	1.5e-323	True	0.26315050310573496
T_H2Otu__chlomem	0.0	0.0	True	0.038968506619491416
R01324__mito	0.0	0.0	True	4.769469590619086
T_PE205181__ermem	0.0	0.0	True	-1.0
R01361__cytop	0.0	0.0	True	1.0
BMGR6352__er	0.0	0.0	True	-1.0
T_FA183yth__chlomem	2.4089009840707475e-20	2.654279717851867e-20	True	0.05634604822584675
PKS_C144__cytop	1e-323	1.5e-323	True	-0.43683658760319743
BMGR6406__cytop	3.9197969247481837e-237	5.892982834324812e-237	True	-0.13927325320787345
R03004__cytop	8.083148109530224e-10	8.451574506664017e-10	True	0.0511777848452219
BMGR6213__nucl	0.0	0.0	True	-1.0
R00710__cytop	0.0	0.0	True	-0.6999534927913826
BMGR4825__chlomem	5.242454982574936e-25	5.964161055421935e-25	True	0.059648000326842206
ETBCAROPSII__chlo	0.0	0.0	True	0.3528793269762459
BMGR3258__er	0.0	0.0	True	0.5069483170127813
T_INOSTtr__ermem	0.0	0.0	True	-0.8244062186537663
R00570__mito	1.1042340694979978e-08	1.1473513701421992e-08	True	-0.0187626478311287
R08165__cytop	0.0	0.0	True	-0.49971233459239034
T_VALth__chlomem	0.0	0.0	True	-1.0644807125851778
RXN1YI0_20__chlo	0.0	0.0	True	-0.04290410648540791
R03425__mito	0.0	0.0	True	-0.04985857164311067
R03105__cytop	1.1785602233953768e-156	1.670830449896163e-156	True	-0.22192628166927536
BMGR0457__chlo	0.0	0.0	True	-1.0
TR6900007tm__mitmem	0.0	0.0	True	-0.573282909303037
BMGR6154__chlo	0.0	0.0	True	-0.6948069991401365
R04968__chlo	0.0	0.0	True	0.16979693406577695
BMGR7093__chlo	0.0	0.0	True	-1.0
T_H2Otm__mitmem	1e-323	1.5e-323	True	-0.017510945591205807
BMGR5636__er	0.0	0.0	True	1.0
T_PC161183tg__golmem	6.597243091950528e-24	7.441824445816174e-24	True	-0.04072941854013136
R07459__chlo	0.39547859404270563	0.39547859404270563	False	-1.0
BMGR6210__cytop	3.222188038512203e-281	4.947629757923238e-281	True	-0.16382538993823106
R09725__mito	1e-323	1.5e-323	True	-1.0
MGDGS_182_163__chlo	0.0	0.0	True	-1.0
R00945__cytop	0.0	0.0	True	-0.7831160710377145
R00274__chlo	4.9123974860433625e-262	7.486763866186362e-262	True	0.597714009885529
R09737__mito	0.0	0.0	True	-1.0
BMGR6148__ermem	8.300515761340325e-06	8.5181922255791e-06	True	0.04703404727038026
BMGR0192__er	1.261979810687848e-05	1.2940764070290417e-05	True	0.106284544705101
BMGR6138__er	6.624722874142088e-22	7.360495853065593e-22	True	-0.05086578278713823
BMGR6271__er	0.0	0.0	True	-0.685626036451661
R00569__cytop	0.0	0.0	True	-1.0
R02291__chlo	0.0	0.0	True	-0.15009149817692674
BMGR6174__er	0.0	0.0	True	-0.6983317747141693
R00475__pero	0.0	0.0	True	0.44301454298900905
R00549__chlo	0.0	0.0	True	-0.6588486140724946
ETZEA__chlo	1.665905809503663e-18	1.8138197050283336e-18	True	0.10509488333638363
TO3001154t__plas	2.0974477637321213e-80	2.738620460888702e-80	True	-0.16034697000593626
R05068__chlo	0.0	0.0	True	-0.4658091484952288
BMGR6192__cytop	3.734643016999497e-37	4.456450703244691e-37	True	0.1419480029979246
BMGR0441__chlo	0.0	0.0	True	-0.6396757043109262
BMGR6221__nucl	1.1574672630754576e-253	1.7520024954742847e-253	True	-0.22265071585755347
BMGR4912__chlomem	0.0	0.0	True	0.28100015798711403
R06982__cytop	0.0	0.0	True	-0.7862181405813621
R00904__cytop	0.0	0.0	True	-1.0
BMGR6182__nucl	3.179714557754987e-256	4.818462664115046e-256	True	-0.11849650577651583
CEF__chlo	0.0	0.0	True	-1.0
TI3000142th__chlomem	0.0	0.0	True	-1.0
R00235__cytop	8.096563615176503e-20	8.902874289249865e-20	True	0.1026429960078268
T__alltn__Rtm__mitmem	0.0	0.0	True	1.0
BMGR6685__chlo	0.0	0.0	True	-0.7158181146357031
BMGR0002__er	0.0	0.0	True	0.9929367549415931
BMGR6387__er	0.0	0.0	True	-0.2691135382270765
R04125__mito	0.0	0.0	True	-0.04985857164311067
BMGR1283__er	0.0	0.0	True	-1.0
R02018__cytop	0.0	0.0	True	-1.0
R01281__er	0.0	0.0	True	-0.9125679813355833
R02101__cytop	0.0	0.0	True	-0.7860825293601728
BMGR6225__cytop	0.0	0.0	True	-1.0
T_ADPRtn__nucmem	2.4852660126323922e-172	3.555533795491826e-172	True	0.18440391201963824
RXN_14391__mito	0.0	0.0	True	-0.8942892626349801
RXN_17775__pero	2.0973622339217016e-198	3.059803127448272e-198	True	0.16900259094242068
BMGR1176__ermem	3.7655716015297906e-22	4.1925464567660136e-22	True	-0.025865850593001408
T_PC163163tr__ermem	1e-323	1.5e-323	True	-1.0
R01229__cytop	7.190052228455816e-35	8.507216087114685e-35	True	-0.07032860358544571
R07483__er	0.0	0.0	True	-0.7040299284936307
BMGR0131__chlo	0.0	0.0	True	-0.6767082634298279
T_PC161160tr__ermem	3.964228535997486e-12	4.191025877747044e-12	True	0.3263719756534341
RXN_13031__mito	0.0	0.0	True	-0.8942892626349801
BMGR4913__chlomem	7.192960989805489e-34	8.484250529198762e-34	True	0.17728532502733624
T_ADPth__chlomem	0.0	0.0	True	0.03379462269647499
DGHSS_205_205__er	0.0	0.0	True	-0.6903617349031994
R08771__mito	0.0	0.0	True	-1.0
BMGR5668__er	0.0	0.0	True	-1.0
BMGR1064__er	0.0	0.0	True	0.9864688254597797
T_H2O2th__chlomem	2.7606663093755426e-171	3.945291648361073e-171	True	0.7166931172338918
BMGR6878__lip	0.0	0.0	True	-0.3254989246457071
R02147__cytop	7.190052228455816e-35	8.507216087114685e-35	True	-0.07032860358544571
R04745__mito	3.485178467795785e-05	3.538366998399307e-05	True	0.2808104281043097
e_MGDG__chlo	0.0	0.0	True	-0.6985006574741344
R08161__chlo	0.0	0.0	True	0.1570569579051003
EX_C00177__dra	0.0	0.0	True	-1.0
BMGR3317__lip	0.0	0.0	True	0.9995675983335983
T_ABCFA183yth__chlomem	1.4978274993369265e-24	1.6982185665681985e-24	True	0.03903408476565871
BMGR5656__er	0.0	0.0	True	-1.0
R00256__chlo	2.6159915072928845e-08	2.71601771397049e-08	True	-0.013780642544272931
T_PC140140tr__ermem	9.915058822856266e-30	1.1521384946559181e-29	True	0.191085091567752
PSII__lum	0.0	0.0	True	0.034549857602487945
R03181__cytop	0.0	0.0	True	1.0
R01301__mito	0.0	0.0	True	-1.0
BMGR6209__nucl	0.0	0.0	True	-1.0
RXN_17798__pero	0.0	0.0	True	0.15827661749614677
BMGR3602__er	0.0	0.0	True	-0.655743355455702
R07604__mito	0.0	0.0	True	-0.45198608909964466
e_PC__cytop	0.0	0.0	True	-0.6986285655400237
BMGR6206__cytop	0.0	0.0	True	-1.0
T_DNDPt43m__mitmem	0.0	0.0	True	1.0
SOX__mito	1e-323	1.5e-323	True	0.22903806344341393
R00659__cytop	1.1457765804065715e-48	1.4089239743354376e-48	True	-0.10943135480920287
BMGR7066__er	5.110449507708586e-210	7.592912417650779e-210	True	1.0
BMGR5549__er	1.1617373357419915e-21	1.2886131931677528e-21	True	0.04046233783058239
BMGR0474__chlo	0.0	0.0	True	-0.6602741587538856
BMGR1540__er	0.0	0.0	True	-1.0
R00996__chlo	0.0	0.0	True	-0.4658091484952288
BMGR3144__er	0.0	0.0	True	-0.49971233459239034
R04964__chlo	0.0	0.0	True	0.16905773857931106
R00710__mito	0.0	0.0	True	0.45299739701497954
BMGR6263__chlo	0.0	0.0	True	-1.0
R07324__cytop	0.0	0.0	True	-0.8017591889571937
BMGR6191__nucl	9.277840740986801e-21	1.0252630486613737e-20	True	-0.026068777030447937
R00009__pero	0.0	0.0	True	0.4072926575119576
T_FRDPtr__ermem	0.0	0.0	True	-0.7000339336612545
R01771__cytop	0.0	0.0	True	0.33939884721630403
R03231__mito	1e-323	1.5e-323	True	-1.0
T_CO2tg__golmem	4.585036479758856e-26	5.249906227469154e-26	True	-0.0946952582890828
R04591__cytop	0.0	0.0	True	-0.9704742494593757
PKS_C101__cytop	1.7032116616238906e-185	2.4658575797503662e-185	True	-0.002776338276641452
BMGR6246__chlo	0.0	0.0	True	-0.7787414815470395
BMGR4121__ermem	2.3338311030341645e-21	2.5854806682655752e-21	True	-0.03159322757949717
FACOAL170__er	0.0	0.0	True	-0.7511849815254847
BMGR6176__nucl	6.056786908959101e-42	7.342646908765453e-42	True	-0.05795132994013129
BMGR0128__chlo	0.0	0.0	True	-0.45405907080853836
T_H2O2tx__permem	0.0	0.0	True	0.47001735016
R00307__cytop	0.0	0.0	True	1.0
R01600__cytop	0.0	0.0	True	-0.4532626012059103
T_BUTCOAtm__mitmem	0.0	0.0	True	-0.28559537679889097
R08176__cytop	0.0	0.0	True	1.0
R04095__mito	1e-323	1.5e-323	True	0.17869869995355284
BMGR3174__er	0.0	0.0	True	-1.0
T_SLC25A17__AMP_ADPtx__permem	0.0	0.0	True	-1.0
T_3IPMMth__chlomem	1.665905809503663e-18	1.8138197050283336e-18	True	0.06464685382913714
R00727__mito	0.0	0.0	True	-0.16085735307046925
BMGR6128__ermem	0.0	0.0	True	0.2892032794687086
R04955__mito	0.0	0.0	True	-0.8942892626349801
e_PG__chlo	0.0	0.0	True	-0.6990235629822137
BMGR6206__nucl	0.0	0.0	True	-1.0
R01214__chlo	0.0	0.0	True	-1.0644807125851778
T_BTNt__plas	0.0	0.0	True	-0.6726356106982682
T_FRDPth__chlomem	0.0	0.0	True	-0.7000339336612545
R04198__chlo	5.389083102903568e-70	6.90435731190486e-70	True	0.15209716510438076
R07558__chlo	0.0	0.0	True	-0.7290652072312495
T_ADPtn__nucmem	0.0	0.0	True	-0.3694976334142568
R01626__mito	0.0	0.0	True	-0.8551989442756833
TR2000136tm__mitmem	1.979892123412575e-39	2.3807017353822243e-39	True	-0.017694403056559914
R04748__mito	3.485178467795785e-05	3.538366998399307e-05	True	0.2808104281043097
BMGR4730__ermem	5.922420448195274e-261	9.020927769117129e-261	True	0.12439162169936262
R03552__nucl	0.0	0.0	True	1.0
BMGR4752__ermem	2.835559516233905e-22	3.1623737940898667e-22	True	-0.07174116517449171
