Reaction	Pvalue	Padj	Reject	FC
T_ALAth__chlomem	0.0	0.0	True	0.10022517948926214
T_ABCFACOA183th__chlomem	1.8359600584097988e-20	2.5629181656247483e-20	True	-0.06581629405118151
T_34HPPt2m__mitmem	1.4183111334069441e-238	3.084767912874307e-238	True	-0.4441085535984637
DGTSS_205_181__er	4.28752e-318	9.94356e-318	True	-0.04266522002744365
HEPACP__chlo	3.538335430928925e-21	4.9684442373268585e-21	True	-0.0027140424986287558
R00465__pero	6.242317530420411e-07	7.264240852836175e-07	True	0.03394051295511939
BMGR6166__cytop	2.129097171413371e-23	3.075232313115238e-23	True	-0.07329111931145792
R00287__chlo	3.059693580240789e-61	5.283460342970105e-61	True	-0.21265122699085864
RXN_21315__cytop	4.329344706195495e-107	8.258815392255116e-107	True	-0.003610705165109313
RXN_14381__mito	0.0	0.0	True	-0.4446335120557357
PHOA437__chlo	0.0021998068154162414	0.0024102311097898084	True	3.404430948393739e-05
BMGR6283__er	8.271892217121402e-16	1.0969248374878381e-15	True	-0.047406459380987476
R02301__mito	2.8218888444962036e-06	3.247834330457895e-06	True	0.030474716266459954
T_FALDtx__permem	9.005232516232876e-222	1.871689769419876e-221	True	0.2530961495158749
R03991__pero	0.004263879566111113	0.0046388038581125874	True	0.016964739811722026
R12570__cytop	1.666735726454748e-55	2.8187284400327555e-55	True	0.12208433577582041
BMGR3419__chlo	1.4638877369816613e-18	1.9864343166595434e-18	True	-0.05552224391258116
BMGR6173__er	1.21976233733592e-20	1.7045480079020343e-20	True	0.011565566308122917
BMGR4795__ermem	7.730232465171774e-44	1.2586219587924e-43	True	-0.08839317055500875
R02619__cytop	9.872569065798303e-26	1.4483080905810375e-25	True	0.07251841507669406
R01752__cytop	3.461453188065403e-44	5.642878627902767e-44	True	0.02743112703851899
R00239__cytop	0.0	0.0	True	-0.025136730112597327
R07396__chlo	0.0	0.0	True	-0.02916753637213194
BMGR0396__er	1.9048870270005854e-05	2.1742901095833488e-05	True	-0.034580218463049754
BMGR4806__ermem	1.0244011678295582e-05	1.1743899751822251e-05	True	-0.018955182603082106
BMGR0546__er	0.0	0.0	True	-0.7890815980021808
R08182__cytop	0.0	0.0	True	1.0
BMGR6302__er	1.0	1.0	False	-7.49943754218045e-05
T_ABCFA202th__chlomem	4.732707608876252e-14	6.19764955470914e-14	True	-0.05120160353556059
RXN_14389__mito	0.0	0.0	True	-0.4446335120557357
BMGR6201__nucl	1.0833872553773076e-14	1.4251377988238103e-14	True	-0.05225293068694409
BMGR6163__chlo	0.0	0.0	True	-0.02188715587356776
BMGR6218__cytop	7.643147484576831e-24	1.1082352599250983e-23	True	-0.01656044441828372
T_PC140140tg__golmem	1.261979810687848e-05	1.445490411980011e-05	True	0.01689137073624562
R10092__chlo	0.0	0.0	True	1.022435670174849
BMGR4794__ermem	0.0015189232077951196	0.001674710203466414	True	-0.003888024759706054
BMGR6396__chlo	0.0	0.0	True	-0.423310585885486
BMGR3296__lip	6.032486036954906e-34	9.429803858720333e-34	True	-0.021427336691864956
R00216__pero	6.242317530420411e-07	7.264240852836175e-07	True	0.03394051295511939
BMGR6208__cytop	6.707696853676569e-10	8.287465307203787e-10	True	-0.036308334278227855
BMGR4889__chlomem	0.0	0.0	True	0.39221962417977757
TZ2900022th__chlomem	0.0	0.0	True	0.035306431659735744
R03663__cytop	0.0	0.0	True	-0.025802974596926015
BMGR6133__er	0.0	0.0	True	0.14454966753979465
T_PQtu__chlomem	0.0	0.0	True	-0.023520264718129055
BMGR6278__chlo	0.9999999999999993	1.0	False	0.0003501225428901012
R02737__cytop	3.1553974864468496e-217	6.511886394138542e-217	True	-0.20940174810727002
