Reaction,Pvalue,Padj,Reject,FC,Padj_bootstrap
R01529__cytop,0.0,0.0,True,-0.819603148435268,
BMGR1067__er,0.0,0.0,True,1.0,
R02092__nucl,0.0,0.0,True,-1.0,
BMGR5817__lip,4.089649703754082e-69,5.654774093361757e-69,True,-1.0,
BMGR0167__chlo,0.0,0.0,True,0.9529115611002111,
BMGR1053__er,0.0,0.0,True,1.0,
BMGR1051__er,0.0,0.0,True,1.0,
T_PC160160tr__ermem,0.0,0.0,True,0.9986709298626802,
BMGR6072__cytop,4.0455550895732605e-47,5.3670645012841255e-47,True,-1.0,
R02269__cytop,0.0,0.0,True,-0.998693579389946,
BMGR0144__er,0.0,0.0,True,1.0,
T_ILEth__chlomem,0.0,0.0,True,-0.787459976432034,
R00343__chlo,0.0,0.0,True,0.9902049148778052,
R04509__chlo,1.2073707890258693e-10,1.3382093765218999e-10,True,0.6762936633931496,
T_PE183164__ermem,0.0,0.0,True,-0.7544898739014139,
BMGR0183__chlo,0.0,0.0,True,0.9957781814586444,
BMGR6077__cytop,0.01323855514020171,0.013595297305293894,True,-1.0,
BMGR0734__chlo,0.0,0.0,True,-0.729691528064441,
R05071__chlo,0.0,0.0,True,-0.6831291596154465,
R01251__cytop,0.0,0.0,True,-1.0,
R04779__cytop,0.0,0.0,True,-1.0,
R00200__cytop,0.0,0.0,True,-1.0,
BMGR6079__cytop,0.0012921023140605172,0.0013357965952123221,True,-1.0,
BMGR1036__er,0.0,0.0,True,1.0,
DGDGS_161_161__chlo,0.0,0.0,True,0.9975301338111683,
R00122__nucl,0.0,0.0,True,-1.0,
BMGR0043__chlo,0.0,0.0,True,0.9619091601029668,
BMGR0475__mito,0.0,0.0,True,-0.6723483175836793,
BMGR0160__er,0.0,0.0,True,0.9802858802569567,
BMGR5682__er,0.0,0.0,True,1.0,
BMGR1052__er,0.0,0.0,True,1.0,
BMGR0441__er,0.0,0.0,True,0.9148166298601769,
BMGR5849__lip,4.089649703754082e-69,5.654774093361757e-69,True,-1.0,
BMGR0582__er,0.0,0.0,True,-0.9761399509819491,
BMGR0147__er,0.0,0.0,True,1.0,
DGDGS_183_183__chlo,0.0,0.0,True,0.9984985740625113,
BMGR0031__er,0.0,0.0,True,0.7249861339953475,
T_Orotate__mitmem,0.0,0.0,True,-0.9564866215996685,
BMGR3260__lip,0.0,0.0,True,-1.0,
BMGR0140__er,0.0,0.0,True,1.0,
CEF__chlo,0.0,0.0,True,-1.0,
R02092__cytop,0.0,0.0,True,-1.0,
DGDGS_160_160__chlo,0.0,0.0,True,0.9954393361206878,
R01214__chlo,0.0,0.0,True,1.0462637696756671,
BMGR0918__chlo,0.0,0.0,True,-0.9755363191569439,
BMGR1034__er,0.0,0.0,True,0.99999668966874,
BMGR6041__cytop,0.0,0.0,True,1.0,
R00848__mito,0.0,0.0,True,1.0,
BMGR3236__cytop,0.0,0.0,True,0.9998942771054216,
T_FA182COAtr__ermem,0.0,0.0,True,0.8894038744553067,
BMGR0916__chlo,0.0,0.0,True,0.9143539181015587,
BMGR1068__er,0.0,0.0,True,0.9997288646892395,
T_GDPtn__nucmem,0.0,0.0,True,1.0,
T_PC181182__ermem,0.0,0.0,True,0.9984125675983265,
TR2000864th__chlomem,0.0,0.0,True,-0.819603148435268,
BMGR0945__er,3.935728004769394e-46,5.2064647214781045e-46,True,-0.8167330677290836,
BMGR5320__chlo,0.0,0.0,True,-0.6768876285005317,
R03223__chlo,1.2073707890258693e-10,1.3382093765218999e-10,True,0.6764359935229356,
BMGR0936__er,3.553087110820756e-40,4.619013244066983e-40,True,-0.6927536231884059,
T_NH4th__chlomem,0.0,0.0,True,0.9854181617453102,
BMGR0049__chlo,0.0,0.0,True,0.9300909291536175,
BMGR5722__er,0.0,0.0,True,-1.003497912103438,
BMGR0060__chlo,0.0,0.0,True,-0.9998642257473241,
T_PC160182tr__ermem,0.0,0.0,True,0.9963809809999891,
DGDGS_182_160__chlo,0.0,0.0,True,0.9991043747847054,
R00332__cytop,0.0,0.0,True,-0.9869147505239211,
R04440__chlo,0.0,0.0,True,-0.6831291596154465,
BMGR6033__cytop,0.0,0.0,True,1.0,
BMGR5726__er,0.0,0.0,True,-1.0000747855923775,
BMGR0161__er,0.0,0.0,True,0.9870011013906433,
BMGR5903__cytop,0.0,0.0,True,0.9970673334991685,
BMGR5437__er,0.0,0.0,True,-0.9193191075792873,
R00996__mito,0.0,0.0,True,-0.830469784740112,
BMGR6087__cytop,1e-323,2e-323,True,-1.0,
BMGR3235__cytop,1e-323,2e-323,True,-1.0,
BMGR5895__cytop,0.0,0.0,True,0.9957335733640371,
T_PC181183y__ermem,0.0,0.0,True,-1.0,
BMGR0186__chlo,0.0,0.0,True,-1.0,
R00746__chlo,0.0,0.0,True,-1.0,
R10092__chlo,0.0,0.0,True,-1.0,
BMGR5669__er,1.4363406723943175e-301,2.6872224281109556e-301,True,-2.593167701863354,
R00335__nucl,0.0,0.0,True,-1.0,
BMGR0099__er,0.0,0.0,True,0.7471805248981045,
BMGR5912__chlo,7.7352821467605e-06,8.160619997075355e-06,True,-1.0,
BMGR6081__cytop,1.54372176340479e-12,1.744367971483398e-12,True,-1.0,
BMGR3286__lip,0.0,0.0,True,-1.0,
BMGR5768__er,0.0,0.0,True,-0.9848065589218048,
R05068__chlo,0.0,0.0,True,-0.787459976432034,
BMGR1486__er,0.0,0.0,True,-0.9848124341717182,
BMGR4815__ermem,0.0,0.0,True,0.8748490751767387,
BMGR5659__er,0.0,0.0,True,1.0086859064163631,
T_PE140__ermem,0.0,0.0,True,1.0,
BMGR0170__er,0.0,0.0,True,0.9681966396947382,
DGDGG_182_161__chlo,0.0,0.0,True,1.0,
BMGR1550__er,0.0,0.0,True,0.9815939096077864,
R07604__mito,0.0,0.0,True,-0.9829688302521193,
BMGR6106__lip,0.0,0.0,True,-1.0,
BMGR1509__chlo,0.0,0.0,True,-1.0,
R00156__chlo,0.0,0.0,True,-0.9998757438955673,
T_PI181161tr__ermem,0.0,0.0,True,-0.9801564738171519,
R05064__mito,0.0,0.0,True,-0.992328765061749,
BMGR0070__er,0.0,0.0,True,0.9554034526095161,
BMGR0155__er,0.0,0.0,True,1.0,
BMGR6003__nucl,0.0,0.0,True,-0.9801564738171519,
BMGR5813__chlomem,0.0,0.0,True,-1.0,
BMGR0065__er,0.0,0.0,True,0.9346530408061172,
DGHSS_160_181__er,0.0,0.0,True,-0.9712608158220023,
T_ABCFACOA182th__chlomem,0.0,0.0,True,0.8894038744553067,
TI0000081th__chlomem,0.0,0.0,True,-0.8260869565217392,
BMGR0125__er,0.0,0.0,True,1.0,
R01608__mito,0.0,0.0,True,-0.9987133734126966,
DGDGG_183_160__chlo,0.0,0.0,True,1.0,
R01991__cytop,0.0,0.0,True,1.0,
R00842__mito,0.0,0.0,True,1.0,
BMGR5737__er,0.0,0.0,True,2.574901116042416,
R01192__cytop,0.0,0.0,True,0.6893260273231473,
BMGR6082__cytop,1.0037291304350922e-105,1.454361687953347e-105,True,-1.0,
BMGR5892__cytop,0.0,0.0,True,0.998497516014624,
BMGR0530__chlo,0.0,0.0,True,-0.6868286233680384,
R01090__mito,0.0,0.0,True,0.9854315362353825,
BMGR0127__er,0.0,0.0,True,1.0,
BMGR0146__er,0.0,0.0,True,-0.905473469526918,
R00769__chlo,0.0,0.0,True,-1.0,
R00335__cytop,0.0,0.0,True,-1.0,
R03045__mito,0.0,0.0,True,-0.9987133734126966,
BMGR6032__cytop,0.0,0.0,True,1.0,
BMGR1534__er,0.0,0.0,True,-0.9712608158220023,
BMGR1487__er,0.0,0.0,True,-0.9848124341717182,
BMGR0009__er,2.8479381046421955e-23,3.422446568947986e-23,True,-1.0,
BMGR3298__lip,0.0,0.0,True,-1.0,
BMGR5318__chlo,0.0,0.0,True,-0.6768876285005317,
R01056__cytop,0.0,0.0,True,-1.0,
R07603__mito,0.0,0.0,True,-0.9829688302521193,
BMGR5323__chlo,0.0,0.0,True,-0.6768876285005317,
BMGR4741__ermem,0.0,0.0,True,1.0000744516173063,
BMGR0398__er,0.0,0.0,True,0.9949878599787153,
BMGR1555__er,1.347358032928127e-45,1.7806888587202133e-45,True,0.7796480489671003,
DGDGG_182_140__chlo,0.0,0.0,True,1.0,
BMGR5747__er,0.0,0.0,True,-1.0,
BMGR6040__cytop,0.0,0.0,True,1.0,
R01388__cytop,0.0,0.0,True,-1.0,
BMGR4912__chlomem,0.0,0.0,True,-0.8984542951052679,
BMGR5995__nucl,0.0,0.0,True,-0.9801564738171519,
BMGR5777__chlo,1e-323,2e-323,True,-0.9170103092783506,
R00966__chlo,0.0,0.0,True,-1.0,
BMGR4887__chlomem,0.0,0.0,True,-0.905473469526918,
BMGR0200__chlo,0.0,0.0,True,0.9567914912475071,
BMGR1544__er,0.0,0.0,True,-0.6892230576441104,
BMGR1282__er,0.0,0.0,True,0.9904058935225505,
R00243__mito,0.0,0.0,True,0.9869414906681887,
BMGR4890__chlomem,0.0,0.0,True,0.9300909291536175,
R00369__pero,0.0,0.0,True,0.8902618877189883,
R01090__chlo,0.0,0.0,True,0.9854127046445245,
BMGR0208__chlo,0.0,0.0,True,0.9035717053735827,
R00705__mito,0.0,0.0,True,-1.0,
R00724__cytop,0.0,0.0,True,-1.0,
R00569__nucl,0.0,0.0,True,-1.0,
BMGR6042__cytop,0.0,0.0,True,1.0,
BMGR3277__lip,0.0,0.0,True,1.0,
DGDGS_182_161__chlo,0.0,0.0,True,0.9999988017137292,
BMGR3232__cytop,1.0037291304350922e-105,1.454361687953347e-105,True,-1.0,
R10619__cytop,0.0,0.0,True,-0.8260869565217392,
BMGR0525__mito,0.0,0.0,True,-0.9994848016486346,
R08648__mito,0.0,0.0,True,-0.7084406297561431,
BMGR0163__chlo,0.0,0.0,True,0.9883836353642829,
R00328__cytop,0.0,0.0,True,-1.0,
T_FA141tr__ermem,0.0,0.0,True,-0.9201084476253407,
BMGR0141__er,0.0,0.0,True,1.0,
BMGR6108__lip,0.0,0.0,True,-1.0,
BMGR0132__er,0.0,0.0,True,1.0,
BMGR0193__er,0.0,0.0,True,-0.9856210733050214,
BMGR0160__chlo,0.0,0.0,True,0.8016176557118092,
BMGR5794__chlo,3.338306709793405e-07,3.5996780103276173e-07,True,-0.7884231536926148,
R02739__cytop,0.0,0.0,True,7.908023263383524,
BMGR0059__er,0.0,0.0,True,1.0,
BMGR0905__chlo,0.0,0.0,True,0.9264869278722423,
T_PItn__nucmem,0.0,0.0,True,1.0,
R01870__cytop,0.0,0.0,True,-0.9564866215996685,
BMGR5739__er,0.0,0.0,True,-1.3807595262202081,
R00965__cytop,0.0,0.0,True,-0.9564866215996685,
BMGR0197__chlo,0.0,0.0,True,0.9791382597123172,
R01103__cytop,0.0,0.0,True,1.0,
R02016__chlo,0.0,0.0,True,-1.0,
BMGR0205__er,0.0,0.0,True,-0.9799127588963372,
BMGR1395__ermem,0.0,0.0,True,0.9995536793793234,
BMGR0965__er,1.992224027391873e-182,3.1743225911822395e-182,True,-0.9586466165413535,
BMGR0494__mito,0.0,0.0,True,-0.7144426139483799,
R01775__chlo,0.0,0.0,True,-1.0,
DGDGG_183_183__chlo,0.0,0.0,True,1.0,
R02095__cytop,0.0,0.0,True,-1.0,
R00226__chlo,0.0,0.0,True,-0.6791463243357927,
R04779__chlo,0.0,0.0,True,-1.0,
BMGR0044__chlo,0.0,0.0,True,0.9957781814586444,
T_PC160140__ermem,0.0,0.0,True,0.9999999011688269,
BMGR0055__er,0.0,0.0,True,0.9981348253053065,
BMGR5249__er,0.0,0.0,True,-0.7376372337430798,
BMGR0441__chlo,0.0,0.0,True,0.9478903105517993,
BMGR3319__er,0.0,0.0,True,-0.9394297648596995,
R00159__cytop,0.0,0.0,True,-1.0,
R00342__chlo,0.0,0.0,True,0.9822852158190875,
T_CO2tm__mitmem,0.0,0.0,True,-0.8204161312669854,
BMGR0133__er,0.0,0.0,True,1.0,
BMGR4727__ermem,0.0,0.0,True,1.139751839934909,
R02100__cytop,0.0,0.0,True,-0.9985797236591205,
R02098__nucl,0.0,0.0,True,-1.0,
BMGR0049__er,0.0,0.0,True,0.7551310180244316,
R00569__cytop,0.0,0.0,True,-1.0,
BMGR5721__er,0.0,0.0,True,1.008556470822375,
R01470__cytop,0.0,0.0,True,1.0,
BMGR0143__er,0.0,0.0,True,1.0,
R00335__chlo,0.0,0.0,True,-1.0,
BMGR3316__lip,0.0,0.0,True,0.937938521690759,
T_ADPth__chlomem,0.0,0.0,True,-1.0,
BMGR6031__cytop,0.0,0.0,True,1.0,
BMGR1530__chlo,1.1211242232501435e-68,1.5486432915004465e-68,True,-1.0,
BMGR1127__er,6.873513406769612e-45,9.062613411200503e-45,True,-0.893899204244032,
MGDGS_182_183__chlo,0.008373537366957604,0.00860235633488776,True,1.0,
DGDGS_181_160__chlo,0.0,0.0,True,0.9988447877147677,
BMGR0423__er,0.0,0.0,True,0.9459933495036446,
DGHSS_180_180__er,1.5292497441698822e-110,2.2344394896431787e-110,True,-1.0,
R01890__nucl,0.0,0.0,True,0.9993288106930094,
BMGR6001__nucl,0.0,0.0,True,0.9995536793793234,
T_PC140183__ermem,0.0,0.0,True,0.9909700035681587,
BMGR5725__er,0.0,0.0,True,-1.2605373883516646,
BMGR6089__mito,0.0,0.0,True,-0.7144426139483799,
T_FA140th__chlomem,0.0,0.0,True,1.0,
BMGR0033__er,0.0,0.0,True,0.9974297110723535,
BMGR3321__er,0.0,0.0,True,-0.9406031306621154,
BMGR2930__er,0.0,0.0,True,-0.821398834304746,
BMGR6073__cytop,8.064893112148982e-55,1.0918020748417747e-54,True,-1.0,
T_LEUth__chlomem,0.0,0.0,True,0.9854127046445245,
BMGR1137__er,9.562876283968222e-25,1.1587073964285536e-24,True,0.8538812785388128,
BMGR4862__chlomem,0.0,0.0,True,0.773722609493293,
R08648__chlo,0.0,0.0,True,-0.787459976432034,
BMGR6030__cytop,0.0,0.0,True,1.0,
BMGR3302__lip,0.0,0.0,True,0.83688145247419,
BMGR4894__chlomem,0.0,0.0,True,0.9045808460353109,
DGDGG_181_181__chlo,0.0,0.0,True,1.0,
R00155__cytop,0.0,0.0,True,-1.0,
T_bALAtm__mitmem,0.0,0.0,True,1.003243457129741,
BMGR0598__er,0.0,0.0,True,-0.9843183874540341,
T_G3PCtm__mitmem,0.0,0.0,True,0.9970338431203359,
R04448__chlo,1.2073707890258693e-10,1.3382093765218999e-10,True,0.6764359935229356,
DGDGS_181_140__chlo,0.0,0.0,True,0.9990173073004415,
BMGR5763__er,0.0,0.0,True,0.7415479265213731,
BMGR5447__er,0.0,0.0,True,-0.9193191075792873,
BMGR1045__er,0.0,0.0,True,1.0,
BMGR5748__er,3.7142607420022396e-172,5.874402151364542e-172,True,1.0,
R01092__cytop,0.0,0.0,True,0.8397060374824835,
R07641__mito,0.0,0.0,True,-0.9697023702052684,
BMGR0523__chlo,1.0429987036216946e-50,1.394340410127609e-50,True,-0.7586450247000706,
T_PC160183tr__ermem,0.0,0.0,True,0.9955682335791961,
BMGR1092__er,3.935728004769394e-46,5.2064647214781045e-46,True,-0.8167330677290836,
BMGR0470__chlo,7.7352821467605e-06,8.160619997075355e-06,True,-1.0,
R00514__cytop,0.0,0.0,True,-1.0,
BMGR1583__er,0.0,0.0,True,1.0,
BMGR0415__er,0.0,0.0,True,-0.9843183874540341,
R01070__cytop,0.0,0.0,True,-1.067459514823618,
T_H2Oth__chlomem,0.0,0.0,True,0.9893917461708629,
TI2903719tr__ermem,0.0,0.0,True,0.8869585125794205,
TR2918343tm__mitmem,0.0,0.0,True,2.2867525262407584,
T_PPCOAtm__mitmem,0.0,0.0,True,-0.963791527206072,
BMGR0920__chlo,0.0,0.0,True,-0.9990399231938556,
BMGR3596__er,0.0,0.0,True,-0.919227817540999,
BMGR0036__chlo,0.0,0.0,True,-1.0,
BMGR5321__chlo,0.0,0.0,True,-0.6768876285005317,
BMGR0192__chlo,0.0,0.0,True,0.9300909291536175,
BMGR0148__er,0.0,0.0,True,1.0,
BMGR5930__chlo,0.0,0.0,True,-0.7207551321952906,
R00996__chlo,0.0,0.0,True,-0.787459976432034,
BMGR0045__er,0.0,0.0,True,0.9961306838428101,
BMGR1552__er,0.0,0.0,True,0.8168664291113271,
TI0000027th__chlomem,0.0,0.0,True,0.8703069906066968,
T_PC183a183a__ermem,0.0,0.0,True,0.9951519534673006,
R00717__cytop,0.0,0.0,True,-1.0,
BMGR0172__er,0.0,0.0,True,0.993342635367729,
BMGR0044__er,0.0,0.0,True,1.0,
R03471__chlo,1.2073707890258693e-10,1.3382093765218999e-10,True,0.6764359935229356,
BMGR1046__er,0.0,0.0,True,1.0,
R02135__cytop,1.2073707890258693e-10,1.3382093765218999e-10,True,0.6762936633931496,
BMGR5890__cytop,0.0,0.0,True,0.9996102014805093,
R02662__mito,0.0,0.0,True,-0.992328765061749,
BMGR1042__er,0.0,0.0,True,0.9999908652704314,
DGDGG_182_160__chlo,0.0,0.0,True,1.0,
T_Cu2t__plas,0.0,0.0,True,1.0,
R00719__cytop,0.0,0.0,True,-1.0,
BMGR5542__er,0.0,0.0,True,-0.9217988737833249,
BMGR6095__mito,0.0,0.0,True,-0.9994848016486346,
BMGR4760__ermem,0.0,0.0,True,0.9459933495036446,
T_NH4tm__mitmem,0.0,0.0,True,0.9857031682047258,
R00243__chlo,0.0,0.0,True,0.9853477810772916,
R01992__cytop,0.0,0.0,True,1.0,
BMGR1093__er,2.3768014975421077e-41,3.095628167678906e-41,True,-0.9719438877755511,
R00122__cytop,0.0,0.0,True,-1.0,
R00922__mito,0.0,0.0,True,-1.0,
BMGR0390__chlo,0.0,0.0,True,0.9900476080366675,
BMGR0069__er,0.0,0.0,True,-1.0,
R00575__mito,0.0,0.0,True,-0.9501616690500451,
R07851__chlo,0.0,0.0,True,-1.0,
DGDGS_181_181__chlo,0.0,0.0,True,0.9989096035035164,
BMGR4917__chlomem,0.0,0.0,True,0.8748490751767387,
BMGR1525__chlo,1.1211242232501435e-68,1.5486432915004465e-68,True,-1.0,
BMGR1078__er,0.0,0.0,True,1.0,
R00502__cytop,0.0,0.0,True,0.8397060374824835,
R00908__mito,0.0,0.0,True,-1.003243457129741,
BMGR3900__ermem,0.0,0.0,True,-0.9406031306621154,
R04439__mito,0.0,0.0,True,-0.6811525417490599,
BMGR1487__chlo,0.0,0.0,True,-0.8937300308383133,
DGDGG_161_161__chlo,0.0,0.0,True,1.0,
BMGR0151__er,0.0,0.0,True,1.0,
BMGR4792__ermem,0.0,0.0,True,-1.1055788848172723,
T_PC182183y__ermem,0.0,0.0,True,-1.0,
R02199__chlo,0.0,0.0,True,-0.787459976432034,
BMGR5900__cytop,0.0,0.0,True,-1.0,
BMGR1063__er,0.0,0.0,True,0.9999352296889238,
BMGR4743__ermem,0.0,0.0,True,-1.0,
T_PC181181__ermem,0.0,0.0,True,0.9996034966968429,
BMGR0390__er,0.0,0.0,True,0.9986266662015911,
DGDGS_182_140__chlo,0.0,0.0,True,0.9973026253091134,
BMGR0041__er,0.0,0.0,True,1.0,
BMGR5319__chlo,0.0,0.0,True,-0.6768876285005317,
BMGR5541__ermem,0.0,0.0,True,-0.9217988737833249,
BMGR4916__chlomem,0.0,0.0,True,2.03948745437374,
T_ETOHth__chlomem,0.0,0.0,True,1.0,
R10998__mito,0.0,0.0,True,-0.9819830511112493,
R04441__chlo,0.0,0.0,True,-0.6791463243357927,
BMGR1288__er,3.553087110820756e-40,4.619013244066983e-40,True,-0.6927536231884059,
BMGR5734__er,0.0,0.0,True,1.0,
BMGR5735__er,0.0,0.0,True,0.9982629380797183,
R00986__chlo,1e-323,2e-323,True,-0.7019704433497537,
BMGR4905__chlomem,0.0,0.0,True,0.9791382597123172,
R00085__nucl,0.0,0.0,True,-1.0,
T_ERG7Ltr__ermem,0.0,0.0,True,-0.7108214057799254,
BMGR6055__cytop,0.0,0.0,True,1.0,
R01397__chlo,0.0,0.0,True,-0.9505015330510822,
T_AHMMPth__chlomem,1.2073707890258693e-10,1.3382093765218999e-10,True,0.6764359935229356,
T_ATPth__chlomem,0.0,0.0,True,-1.0,
BMGR0033__chlo,0.0,0.0,True,0.8660892855928919,
BMGR4728__ermem,0.0,0.0,True,0.9900476080366675,
R01993__mito,0.0,0.0,True,-0.9624670652552164,
R11028__mito,0.0,0.0,True,-1.0,
BMGR1079__er,0.0,0.0,True,1.0,
DGHSS_183y_164__er,0.0,0.0,True,-0.7376372337430798,
BMGR0395__er,0.0,0.0,True,1.0,
DGDGG_181_140__chlo,0.0,0.0,True,1.0,
BMGR0422__er,0.0,0.0,True,0.9459933495036446,
BMGR1285__er,0.0,0.0,True,0.9783996739573428,
BMGR4808__ermem,0.0,0.0,True,0.9949878599787153,
BMGR1277__er,0.0,0.0,True,0.9894233702837384,
BMGR0617__chlo,0.0,0.0,True,-0.6868286233680384,
T_AKGMALtm__mitmem,0.0,0.0,True,-2.4955493098846464,
BMGR1329__er,0.0,0.0,True,-0.9761399509819491,
R05070__chlo,0.0,0.0,True,-0.787459976432034,
R01397__mito,0.0,0.0,True,-0.9624670652552164,
BMGR5732__er,0.0,0.0,True,0.984994735537991,
BMGR1332__er,0.0,0.0,True,-0.9843183874540341,
R00086__nucl,0.0,0.0,True,-1.0,
BMGR0152__er,0.0,0.0,True,1.0,
T_FA120r__ermem,0.0,0.0,True,-0.9402142966392505,
