Reaction,Pvalue,Padj,Reject,FC,Padj_bootstrap
BMGR0914__chlo,1.1785812678484173e-197,1.3683477707222383e-197,True,-1.0,
BMGR0110__er,0.0,0.0,True,1.0,
R03158__mito,0.0,0.0,True,-1.0,
BMGR3299__lip,0.0,0.0,True,1.0,
SQDGS_182_160__chlo,2.0577846107343366e-88,2.289422664926654e-88,True,-0.9221284879948086,
BMGR1067__er,9.170776105117147e-07,9.554107046357845e-07,True,-1.0,
R06064__mito,0.0,0.0,True,1.0,
R02092__nucl,0.0,0.0,True,-1.0,
ETCBCAROPSII__chlo,0.0,0.0,True,0.816620102763817,
BMGR4872__chlomem,0.0,0.0,True,0.8434982738780207,
BMGR2886__chlo,1.1405200108839757e-72,1.2621681394579905e-72,True,-0.8440366972477064,
BMGR5424__lip,0.0,0.0,True,-1.0,
T_CTPtn__nucmem,0.0,0.0,True,-1.0,
BMGR4913__chlomem,0.0,0.0,True,1.2706100221284078,
BMGR1051__er,1.8571648103721397e-08,1.9436234186140193e-08,True,-1.0,
BMGR2264__er,0.0,0.0,True,-0.9981204145112001,
T_PC160160tr__ermem,0.0,0.0,True,0.9993069929838879,
BMGR3368__er,0.0,0.0,True,-0.840798959933814,
R07758__er,0.0,0.0,True,0.7437644507192109,
BMGR6072__cytop,1.7886728303530644e-200,2.0777238095235953e-200,True,-1.0,
R02269__cytop,0.0,0.0,True,1.0,
BMGR0042__chlo,0.0,0.0,True,-1.0,
T_ILEth__chlomem,0.0,0.0,True,-0.8039156127516799,
T_PC2181__ermem,0.0,0.0,True,-1.0,
BMGR5554__ermem,0.004480286858008985,0.004621366516155917,True,-1.0,
BMGR1074__er,0.006004628256311834,0.00619092292793302,True,-1.0,
R00480__chlo,0.0,0.0,True,-0.743470392271318,
R00513__cytop,0.0,0.0,True,0.708861250326158,
BMGR6077__cytop,4.2055350006634096e-35,4.5125370877497417e-35,True,-1.0,
BMGR5952__er,3.7732835079359335e-101,4.220555650583949e-101,True,1.0,
BMGR3355__er,0.0,0.0,True,-0.9980365858224145,
BMGR6079__cytop,2.2227788519168084e-09,2.3305129892296487e-09,True,-1.0,
BMGR1036__er,6.926660787212929e-43,7.456729194872886e-43,True,-1.0,
DGDGS_161_161__chlo,0.0,0.0,True,-0.9916514333574044,
R00122__nucl,0.0,0.0,True,-1.0,
R00287__cytop,0.0,0.0,True,0.7299763466317799,
R07759__er,0.0,0.0,True,0.7437644507192109,
BMGR0090__er,0.0,0.0,True,1.0,
BMGR0016__er,0.0,0.0,True,0.7608350951374206,
T_PC182182tr__ermem,0.0,0.0,True,0.9999509893369569,
R07760__er,0.0,0.0,True,0.7437644507192109,
FACOAL226__er,0.0,0.0,True,-1.0,
T_5FTHFtm__mitmem,0.0,0.0,True,-1.0,
BMGR1096__er,1.8098173009717144e-06,1.879488709750064e-06,True,-0.683495145631068,
R00573__cytop,0.0,0.0,True,0.814830568552389,
BMGR5896__cytop,0.0,0.0,True,1.0,
R01827__cytop,0.0,0.0,True,-1.0,
R00479__pero,0.0,0.0,True,1.0,
DGDGS_183_183__chlo,0.0,0.0,True,-0.9966493106444138,
R01083__chlo,0.0,0.0,True,0.9123587112711454,
T_Htr__ermem,0.0,0.0,True,0.6941631308561648,
BMGR4150__ermem,0.0,0.0,True,-0.9981204145112001,
BMGR1141__er,1.8098173009717144e-06,1.879488709750064e-06,True,-0.683495145631068,
BMGR0102__er,0.0,0.0,True,1.0,
BMGR3290__lip,0.0,0.0,True,1.0,
BMGR3307__lip,6.694562542292794e-99,7.484462169418516e-99,True,-1.0,
BMGR4846__chlomem,0.0,0.0,True,-0.9442940038684718,
CEF__chlo,0.0,0.0,True,-1.0,
R01001__chlo,0.0,0.0,True,-0.8371461349475658,
R01132__cytop,0.0,0.0,True,-1.0,
R02092__cytop,0.0,0.0,True,-1.0,
DGDGS_160_160__chlo,0.0,0.0,True,-0.9954946585871673,
R01214__chlo,4.520568487582714e-82,5.012409836570195e-82,True,1.1541658391841216,
BMGR1034__er,4.226045938558998e-39,4.540920026764659e-39,True,-1.0,
BMGR1494__er,0.0,0.0,True,-1.0,
BMGR3236__cytop,0.0,0.0,True,0.9998022826662389,
BMGR1068__er,0.04126178292409227,0.04227581244188721,True,-1.0,
BMGR0112__er,0.0,0.0,True,1.0,
T_GDPtn__nucmem,0.0,0.0,True,1.0,
T_PC181182__ermem,0.0,0.0,True,0.9999983785897918,
T_FA201Ztr__ermem,0.0,0.0,True,-1.0,
T_NH4th__chlomem,0.0,0.0,True,1.3086762123805633,
R08637__chlo,0.0,0.0,True,-0.7087225406430442,
DGTSS_140_140__er,3.5751340894516995e-16,3.7777799387616347e-16,True,-1.0,
BMGR5722__er,0.0,0.0,True,0.9132472561775591,
T_FADtm__mitmem,0.0,0.0,True,-0.7378784705648596,
T_ASPt2m__mitmem,0.0,0.0,True,-1.0,
T_PC160182tr__ermem,0.0,0.0,True,0.9997637022953691,
BMGR5555__er,0.004480286858008985,0.004621366516155917,True,-1.0,
R00332__cytop,0.0,0.0,True,-0.9546968688218976,
DGDGS_182_160__chlo,0.0,0.0,True,-0.9988376644617794,
BMGR5726__er,0.0,0.0,True,0.999987848623006,
R00372__mito,0.0,0.0,True,0.8346046851872103,
T_5HIUtm__mitmem,0.0,0.0,True,1.0,
R04209__chlo,0.0,0.0,True,0.9450206048847909,
BMGR5903__cytop,0.0,0.0,True,0.9999846559985378,
rxn05736__er,0.0,0.0,True,0.9813744652438846,
R00996__mito,0.0,0.0,True,1.0,
BMGR0198__chlo,0.0,0.0,True,-0.9983794475553656,
BMGR5895__cytop,0.0,0.0,True,0.9999609321069897,
R00160__cytop,0.0,0.0,True,0.947002930784346,
T_PC181183y__ermem,0.0,0.0,True,0.9999506938088477,
FACOAL201__er,0.0,0.0,True,-1.0,
T_NDT1_NAD_UTP__chlomem,0.0,0.0,True,0.7067122702009407,
BMGR4878__chlomem,0.0,0.0,True,1.0,
BMGR5669__er,0.0,0.0,True,-5.83084577114428,
MGDGS_182_161__chlo,0.0,0.0,True,0.8434982738780207,
R00335__nucl,0.0,0.0,True,-1.0,
BMGR5889__cytop,4.347151708936561e-08,4.5453802410358116e-08,True,0.9012875536480686,
BMGR3341__er,0.0,0.0,True,-0.8231326505121159,
BMGR1315__er,0.0,0.0,True,-1.0,
BMGR5608__lip,0.0,0.0,True,0.9998397419835272,
BMGR0449__chlo,6.362770976285925e-120,7.172976326756945e-120,True,-0.8448187850944361,
BMGR3286__lip,0.0,0.0,True,1.0,
R05068__chlo,0.0,0.0,True,-0.8039156127516799,
BMGR4815__ermem,0.0,0.0,True,-1.0,
BMGR3311__lip,0.0,0.0,True,1.0,
T_MI3PDth__chlomem,0.0,0.0,True,-0.9566479606551213,
DGDGG_182_161__chlo,0.0,0.0,True,-1.0,
BMGR4799__ermem,0.0,0.0,True,-1.0,
BMGR4787__ermem,0.0,0.0,True,-1.0,
R01187__cytop,0.0,0.0,True,-0.9004766793035808,
BMGR1550__er,2.3888708494749273e-153,2.730648483472586e-153,True,-0.9407191448007776,
R07604__mito,0.0,0.0,True,-1.0,
R01600__chlo,0.0,0.0,True,-1.0,
BMGR5939__er,0.0,0.0,True,1.0,
R00782__cytop,0.0,0.0,True,-1.0,
BMGR5556__ermem,0.004480286858008985,0.004621366516155917,True,-1.0,
R01385__cytop,0.0,0.0,True,-1.0,
R01466__chlo,0.0,0.0,True,-0.8307007947645194,
T_PC182183a__ermem,0.0,0.0,True,0.9999817349509261,
RXN_20564__chlo,0.0,0.0,True,-0.9998697838504269,
T_MALGLUPUMPtm__mitmem,0.0,0.0,True,0.7046024090890107,
BMGR0070__er,0.0,0.0,True,1.0,
BMGR3254__er,5.1408099285917184e-08,5.3727790183504145e-08,True,-1.0,
R00369__mito,0.0,0.0,True,0.7107556263919315,
BMGR0076__er,0.0,0.0,True,1.0,
R01127__chlo,0.0,0.0,True,0.9123587112711454,
BMGR0065__er,0.0,0.0,True,1.0,
T_ABCFACOA182th__chlomem,0.0,0.0,True,-0.9923757231269111,
BMGR0063__er,0.0,0.0,True,1.0,
BMGR4918__chlomem,7.502213992577734e-98,8.375159048189261e-98,True,-1.0,
BMGR5793__chlo,2.287545241675173e-53,2.477723778536217e-53,True,1.0,
R00964__cytop,0.0,0.0,True,0.7459400717249814,
R01608__mito,0.0,0.0,True,-1.0,
DGDGG_183_160__chlo,0.0,0.0,True,-1.0,
BMGR5902__cytop,0.0,0.0,True,0.9999722486217412,
BMGR5405__er,1.7442348078318909e-62,1.9009174973186909e-62,True,-0.9142419601837672,
R00842__mito,0.0,0.0,True,1.0,
BMGR5737__er,0.0,0.0,True,1.1159745268633967,
T_Pitr__ermem,0.0,0.0,True,0.6997173960195995,
BMGR5892__cytop,0.0,0.0,True,0.9999378325430784,
R01090__mito,0.0,0.0,True,1.004832387928127,
RXN_19707__er,0.0,0.0,True,1.0,
BMGR4068__ermem,0.0,0.0,True,-0.8589506696896756,
BMGR5845__lip,0.0,0.0,True,-1.0,
R00335__cytop,0.0,0.0,True,-1.0,
T_FADH2tm__mitmem,0.0,0.0,True,-0.7378784705648596,
R07324__cytop,0.0,0.0,True,-0.9320201348711236,
T_FMNth__chlomem,0.0,0.0,True,0.9488180368958739,
R03045__mito,0.0,0.0,True,-1.0,
T_PC2162n6__ermem,0.0,0.0,True,-1.0,
T_H2Otn__nucmem,1e-323,1e-323,True,-0.6833832910668531,
R01771__chlo,0.0,0.0,True,-0.7792374058620614,
BMGR0072__er,0.0,0.0,True,1.0,
BMGR3298__lip,0.0,0.0,True,-1.0,
BMGR5606__lip,0.0,0.0,True,1.0,
R02425__mito,0.0,0.0,True,1.0,
R07603__mito,0.0,0.0,True,-1.0,
T_ABCFACOA160th__chlomem,0.0,0.0,True,-1.0,
BMGR5689__er,1e-323,1e-323,True,-1.0,
R00408__chlo,0.0,0.0,True,-0.8649741810064039,
R01280__er,0.0,0.0,True,0.9948925638359335,
BMGR4741__ermem,0.0,0.0,True,-1.0,
T_H2Ots__chlomem,0.0,0.0,True,0.9000800707994439,
BMGR4819__ermem,0.0,0.0,True,-1.0,
DGDGG_182_140__chlo,0.0,0.0,True,-1.0,
R02423__er,0.0,0.0,True,1.0,
BMGR3344__er,0.0,0.0,True,-0.9981204145112001,
BMGR4901__chlomem,0.0,0.0,True,1.0,
BMGR4912__chlomem,0.0,0.0,True,1.0,
BMGR5938__er,0.0,0.0,True,1.0,
BMGR1139__er,7.639303214049704e-40,8.212340492178141e-40,True,0.7692307692307693,
T_FA181COAtr__ermem,0.0,0.0,True,0.9946838473499553,
R00251__cytop,0.0,0.0,True,1.0,
R00966__chlo,0.0,0.0,True,1.0,
BMGR3306__lip,0.0,0.0,True,-1.0,
R00945__chlo,0.0,0.0,True,-1.9148319956867603,
R00243__mito,0.0,0.0,True,1.9386482870983457,
R05554__er,0.0,0.0,True,1.0,
BMGR3250__er,0.0,0.0,True,0.9322129642705831,
BMGR3300__lip,7.133746468885948e-05,7.388292977938338e-05,True,1.0,
T_H2O2tx__permem,0.0,0.0,True,-0.7195239105024602,
R01090__chlo,0.0,0.0,True,-1.0,
BMGR0208__chlo,0.0,0.0,True,-1.0,
BMGR4772__ermem,0.0,0.0,True,-2.3018505332628947,
T_PE180180tr__ermem,1.3502658545533624e-36,1.4501918522205434e-36,True,-0.9325153374233128,
T_PE162162__ermem,3.7655716015297906e-22,3.995583379133646e-22,True,-0.9805825242718446,
R09069__chlo,0.0,0.0,True,0.7982118855446261,
BMGR5934__er,0.0,0.0,True,1.0,
R00705__mito,0.0,0.0,True,-1.0,
R01845__cytop,0.0,0.0,True,-1.0,
R03370__chlo,0.0,0.0,True,-0.983691888082376,
T_VVPA__vacmem,0.0,0.0,True,0.6702068528500361,
R00724__cytop,0.0,0.0,True,0.6947335865573558,
R11337__mito,0.0,0.0,True,-0.8963687154351548,
BMGR0031__chlo,7.502213992577734e-98,8.375159048189261e-98,True,1.0,
R00569__nucl,0.0,0.0,True,-1.0,
T_PE181__ermem,0.0,0.0,True,1.0,
T_FA182COAth__chlomem,0.0,0.0,True,-1.0,
BMGR5906__cytop,0.0,0.0,True,0.9999730855476923,
DGDGS_182_161__chlo,0.0,0.0,True,-0.9989012528458197,
BMGR2113__er,0.0069327102806515,0.007141376762593841,True,-1.0,
R04144__chlo,0.0,0.0,True,0.9450206048847909,
BMGR3257__er,0.0,0.0,True,0.9148643680365733,
BMGR0091__er,0.0,0.0,True,1.0,
R08648__mito,0.0,0.0,True,1.0,
R02570__mito,0.0,0.0,True,-0.7402317732415414,
T_FA161tr__ermem,0.0,0.0,True,0.9980755632164133,
R00328__cytop,0.0,0.0,True,-1.0,
BMGR5780__chlo,2.287545241675173e-53,2.477723778536217e-53,True,-1.0,
BMGR0542__chlo,6.362770976285925e-120,7.172976326756945e-120,True,-0.8448187850944361,
BMGR1070__er,5.212747222795947e-60,5.675607493765957e-60,True,-1.0,
R04560__chlo,0.0,0.0,True,0.9123587112711454,
T_RIBth__chlomem,0.0,0.0,True,1.0,
BMGR3981__ermem,0.0069327102806515,0.007141376762593841,True,-1.0,
DM_C14818__vacu,0.0,0.0,True,0.853823399415844,
R00894__chlo,0.0,0.0,True,0.8937937597715995,
R02739__cytop,0.0,0.0,True,-1.5579845246287134,
BMGR0905__chlo,0.0,0.0,True,0.9671167285721829,
T_PItn__nucmem,0.0,0.0,True,1.0,
T_DICtm__mitmem,0.0,0.0,True,0.6970692564389191,
BMGR5739__er,0.0,0.0,True,-1.3439755568347986,
R01220__chlo,0.0,0.0,True,-1.9148319956867603,
R00967__cytop,0.0,0.0,True,0.7584712888637809,
R01775__chlo,0.0,0.0,True,-0.8266417887570432,
BMGR5944__er,0.0,0.0,True,1.0,
BMGR0527__mito,4.850477824195259e-88,5.388636458759559e-88,True,-0.9219765929778934,
BMGR3362__er,0.0,0.0,True,-0.9981204145112001,
DGDGG_183_183__chlo,0.0,0.0,True,-1.0,
BMGR0201__chlo,0.0,0.0,True,1.0,
BMGR0046__er,0.0,0.0,True,-1.0,
BMGR5199__lip,0.0,0.0,True,-1.0,
BMGR6008__cytop,0.0,0.0,True,0.6970782589449616,
R02095__cytop,0.0,0.0,True,-1.0,
BMGR5402__er,1.7442348078318909e-62,1.9009174973186909e-62,True,-0.9142419601837672,
EX_C14818__dra,0.0,0.0,True,0.8536604880277778,
T_PC160140__ermem,0.0,0.0,True,0.9999695161964259,
R00897__cytop,0.0,0.0,True,-1.0,
BMGR3318__chlo,0.0,0.0,True,-1.0,
R04173__chlo,0.0,0.0,True,-0.6840927356301967,
R00159__cytop,0.0,0.0,True,-1.0,
R01187__chlo,0.0,0.0,True,-0.9566479606551213,
T_THRtm__mitmem,0.0,0.0,True,-1.0,
BMGR2131__er,0.0,0.0,True,-0.8589506696896756,
R06601__mito,0.0,0.0,True,1.0,
R00569__cytop,0.0,0.0,True,-1.0,
BMGR5933__er,3.1219940048185115e-29,3.340519016821674e-29,True,1.0,
BMGR5721__er,0.0,0.0,True,1.1163654495868442,
R00335__chlo,0.0,0.0,True,-1.0,
R08632__chlo,0.0,0.0,True,-0.7087225406430442,
T_GLUCYSth__chlomem,0.0,0.0,True,1.0,
BMGR1127__er,9.187228212850023e-08,9.584310414952276e-08,True,-0.9427966101694913,
R01773__chlo,1e-323,1e-323,True,-0.7103183704734253,
R07761__er,0.0,0.0,True,0.7437644507192109,
FACOAL200__cytop,0.0,0.0,True,-1.0,
T_SUCFUMth__chlomem,0.0,0.0,True,-0.9079745792841972,
BMGR3343__er,4.063520746324203e-06,4.214225721990682e-06,True,-0.8660287081339714,
DGDGS_181_160__chlo,0.0,0.0,True,-0.9972609840436926,
BMGR0086__er,0.0,0.0,True,1.0,
T_FA182tr__ermem,0.0,0.0,True,0.9984294878974628,
R01890__nucl,0.0,0.0,True,-1.0,
BMGR5604__lip,0.0,0.0,True,1.0,
BMGR0077__er,0.0,0.0,True,1.0,
T_DNDPt51m__mitmem,0.0,0.0,True,0.7645294812420987,
T_PC140183__ermem,0.0,0.0,True,0.9998860938804542,
T_MYOIth__chlomem,0.0,0.0,True,-0.9566479606551213,
BMGR5725__er,0.0,0.0,True,0.9963712710116401,
BMGR0609__mito,6.145397512748782e-21,6.508728174010603e-21,True,-0.982832618025751,
BMGR4791__ermem,0.0,0.0,True,-1.9718053896879377,
R00515__cytop,0.0,0.0,True,0.782348927515362,
T_FA183th__chlomem,0.0,0.0,True,-1.0,
R07530__chlo,0.0,0.0,True,1.0,
T_PMTCOAth__chlomem,0.0,0.0,True,-0.9996226811110971,
BMGR6073__cytop,7.330302156547564e-13,7.724440645663402e-13,True,-1.0,
T_ALLTTtr__ermem,0.0,0.0,True,1.0,
R01126__cytop,1.0930228911337947e-189,1.2645315284408635e-189,True,-0.677979161757363,
T_LEUth__chlomem,0.0,0.0,True,-1.0,
R01863__cytop,1.89858225954719e-192,2.198711677344296e-192,True,-0.6784353364497661,
BMGR6076__cytop,3.6730768441242556e-08,3.842319892142754e-08,True,-1.0,
T_FA140tr__ermem,0.0,0.0,True,0.9813744652438846,
BMGR1513__chlo,8.830690124550906e-229,1.0320475257693795e-228,True,0.8831721470019342,
R02106__pero,0.0,0.0,True,1.0,
BMGR0079__er,0.0,0.0,True,1.0,
R08648__chlo,0.0,0.0,True,-0.8039156127516799,
DGDGG_181_181__chlo,0.0,0.0,True,-1.0,
R00155__cytop,0.0,0.0,True,-1.0,
T_bALAtm__mitmem,0.0,0.0,True,-1.0,
T_G3PCtm__mitmem,0.0,0.0,True,-1.0,
DGDGS_181_140__chlo,0.0,0.0,True,-0.9992397781758544,
rxn08552__chlo,0.0,0.0,True,-0.9835966207061141,
R01123__chlo,0.0,0.0,True,0.94403904787613,
SQDGS_182_183__chlo,1.3362102510324195e-21,1.417173961895161e-21,True,-1.0,
BMGR1045__er,0.04462706511711022,0.04570337664740229,True,-1.0,
R01092__cytop,0.0,0.0,True,-0.9998588455905439,
BMGR0054__chlo,0.0,0.0,True,-1.0,
BMGR2921__er,4.063520746324203e-06,4.214225721990682e-06,True,-0.8660287081339714,
BMGR0947__er,7.639303214049704e-40,8.212340492178141e-40,True,0.7692307692307693,
BMGR0949__er,1.8098173009717144e-06,1.879488709750064e-06,True,-0.683495145631068,
BMGR4825__chlomem,0.0,0.0,True,-1.0,
T_PC160183tr__ermem,0.0,0.0,True,0.9999552515831518,
R01229__cytop,0.0,0.0,True,-1.0,
BMGR3258__er,0.0,0.0,True,0.9322129642705831,
BMGR0197__er,0.0,0.0,True,1.0,
R00087__cytop,0.0,0.0,True,0.8049961675750216,
R00514__cytop,0.0,0.0,True,-1.0,
BMGR0066__er,0.0,0.0,True,1.0,
BMGR1094__er,7.639303214049704e-40,8.212340492178141e-40,True,0.7692307692307693,
BMGR0415__er,0.0,0.0,True,1.0,
R01070__cytop,0.0,0.0,True,-3.027995988832187,
R00190__cytop,0.0,0.0,True,-1.0,
T_SUCCtx__permem,0.0,0.0,True,-1.0,
R00578__cytop,0.0,0.0,True,0.7109848902613873,
BMGR4794__ermem,0.0,0.0,True,1.0,
T_PPCOAtm__mitmem,0.0,0.0,True,-0.8776540212965045,
R01560__cytop,0.0,0.0,True,-1.0,
BMGR5951__er,0.0,0.0,True,1.0,
BMGR5950__er,0.0,0.0,True,1.0,
R00996__chlo,0.0,0.0,True,-0.8307007947645194,
TI0000027th__chlomem,0.0,0.0,True,-0.99989027910343,
T_PC183a183a__ermem,0.0,0.0,True,0.9997537555301629,
BMGR0172__er,0.0,0.0,True,-1.0,
BMGR0044__er,0.0,0.0,True,-1.0,
BMGR5603__lip,0.0,0.0,True,-1.0,
CYSPH_RXN__chlo,0.0,0.0,True,-0.7414698966964984,
R00945__mito,0.0,0.0,True,1.0988859001264784,
BMGR5890__cytop,0.0,0.0,True,0.9999841698093991,
BMGR3293__lip,0.0,0.0,True,1.0,
BMGR3976__ermem,4.063520746324203e-06,4.214225721990682e-06,True,-0.8660287081339714,
BMGR4780__ermem,0.0,0.0,True,-1.0,
DGDGG_182_160__chlo,0.0,0.0,True,-1.0,
R00719__cytop,0.0,0.0,True,-1.0,
R09692__chlo,0.0,0.0,True,-1.0,
BMGR5953__er,0.0,0.0,True,1.0,
T_NH4tm__mitmem,0.0,0.0,True,-1.2278846411830742,
R00243__chlo,0.0,0.0,True,0.9001550097749926,
R07531__chlo,0.0,0.0,True,1.0,
R00122__cytop,0.0,0.0,True,-1.0,
BMGR0390__chlo,0.0,0.0,True,0.9854635489248306,
R00575__mito,0.0,0.0,True,0.7276837279815189,
DGHSS_140_140__er,3.5751340894516995e-16,3.7777799387616347e-16,True,-1.0,
R07851__chlo,0.0,0.0,True,-1.0,
DGDGS_181_181__chlo,0.0,0.0,True,-0.9984415198017433,
T_FADH2th__chlomem,0.0,0.0,True,-0.8649741810064039,
BMGR3304__lip,0.0,0.0,True,1.0,
BMGR4917__chlomem,0.0,0.0,True,1.0,
BMGR4740__ermem,0.0,0.0,True,1.0,
R00502__cytop,0.0,0.0,True,-0.9998588455905439,
R00908__mito,0.0,0.0,True,1.0,
BMGR5891__cytop,0.0,0.0,True,0.9999923552764949,
T_GLXtr__ermem,0.0,0.0,True,1.0,
BMGR1487__chlo,0.0,0.0,True,-1.0,
DGDGG_161_161__chlo,0.0,0.0,True,-1.0,
R04559__chlo,0.0,0.0,True,0.9450206048847909,
R08198__mito,0.0,0.0,True,-0.7409276972000495,
BMGR4792__ermem,0.0,0.0,True,-1.005859273263665,
