Reaction,Pvalue,Padj,Reject,FC,Padj_bootstrap
CEF__chlo,0.0,0.0,True,-1.0,
R02092__cytop,0.0,0.0,True,-1.0,
DGDGS_160_160__chlo,0.0,0.0,True,0.9958044081024113,
R01214__chlo,0.0,0.0,True,1.0231889011384283,
BMGR0918__chlo,0.0,0.0,True,-0.9096994833733535,
BMGR1034__er,4.226045938558998e-39,5.825723609858297e-39,True,0.9853709508881924,
BMGR6041__cytop,0.0,0.0,True,1.0,
BMGR6403__chlo,0.0,0.0,True,-0.8115906689425344,
BMGR1494__er,0.0,0.0,True,-0.7578664056765353,
BMGR3236__cytop,4.0455550895732605e-47,5.814289632150745e-47,True,-1.0,
BMGR5685__er,0.0,0.0,True,-1.0,
T_GDPtn__nucmem,0.0,0.0,True,1.0,
T_PC181182__ermem,7.040783648697654e-29,9.257953499609655e-29,True,-1.0,
TR2000864th__chlomem,0.0,0.0,True,0.7240379900139929,
BMGR0945__er,5.496276754055438e-57,8.183079435134253e-57,True,-1.0,
T_NH4th__chlomem,0.0,0.0,True,-0.8219816696632801,
BMGR0049__chlo,0.0,0.0,True,0.925788560703973,
BMGR0060__chlo,0.0,0.0,True,-1.0,
DGDGS_182_160__chlo,0.0,0.0,True,0.9991500404945538,
R00332__cytop,0.0,0.0,True,-0.9790725860390079,
BMGR6033__cytop,0.0,0.0,True,1.0,
BMGR1101__er,4.343702056061783e-30,5.722555454397388e-30,True,0.9951807228915663,
BMGR5903__cytop,0.0,0.0,True,-1.0,
BMGR5437__er,0.0,0.0,True,-0.927195150557583,
R00996__mito,0.0,0.0,True,-0.8911991083023086,
BMGR6087__cytop,1e-323,2e-323,True,-1.0,
BMGR3235__cytop,1e-323,2e-323,True,-1.0,
BMGR5895__cytop,0.0,0.0,True,-1.0,
BMGR0953__er,1.3729236856927969e-105,2.2951994378788506e-105,True,0.9628022318660879,
T_PC181183y__ermem,0.0,0.0,True,-1.0,
BMGR0186__chlo,0.0,0.0,True,-0.8021177384884399,
BMGR4878__chlomem,0.0,0.0,True,0.6920782851817336,
BMGR5712__er,0.0,0.0,True,1.0,
MGDGS_182_161__chlo,0.0,0.0,True,1.0,
R00335__nucl,0.0,0.0,True,-1.0,
BMGR5340__chlo,0.0,0.0,True,-0.8115906689425344,
BMGR5912__chlo,7.7352821467605e-06,8.465784982549007e-06,True,-1.0,
BMGR1315__er,0.0,0.0,True,-0.7578664056765353,
BMGR6081__cytop,1.54372176340479e-12,1.827739836758485e-12,True,-1.0,
BMGR5997__nucl,0.0,0.0,True,-0.9996565844328222,
BMGR3286__lip,0.0,0.0,True,-1.0,
BMGR5768__er,0.0,0.0,True,-0.9833533302523371,
R05068__chlo,0.0,0.0,True,-0.79366418300404,
SQDGS_183_183__chlo,1e-323,2e-323,True,0.9971233369291622,
BMGR1486__er,0.0,0.0,True,-0.9892970191755376,
BMGR5659__er,0.0,0.0,True,1.0034466697717745,
DGDGG_182_161__chlo,0.0,0.0,True,1.0,
R01187__cytop,0.0,0.0,True,1.0,
BMGR1550__er,4.980116672451813e-47,7.153686501657409e-47,True,0.7304163726182075,
R07604__mito,0.0,0.0,True,-0.9900798114938976,
BMGR6106__lip,0.0,0.0,True,-1.0,
BMGR5939__er,0.0,0.0,True,1.0,
BMGR1509__chlo,1e-323,2e-323,True,-0.6903898458748867,
R00156__chlo,0.0,0.0,True,-0.9999743442424779,
T_PI181161tr__ermem,0.0,0.0,True,-0.9769463382149856,
BMGR3419__er,0.0,0.0,True,-0.968427595899879,
R05064__mito,0.0,0.0,True,-0.9804087379281519,
T_PC182183a__ermem,0.0,0.0,True,-1.0,
T_DAG183183tn__nucmem,0.0,0.0,True,-0.9996565844328222,
T_MALGLUPUMPtm__mitmem,0.0,0.0,True,0.7651758489113948,
BMGR3263__lip,0.0,0.0,True,-1.0,
BMGR6003__nucl,0.0,0.0,True,-0.9769463382149856,
BMGR5813__chlomem,0.0,0.0,True,-1.0,
R01608__mito,0.0,0.0,True,-0.9975603650120827,
DGDGG_183_160__chlo,0.0,0.0,True,1.0,
BMGR5902__cytop,0.0,0.0,True,-1.0,
BMGR5737__er,0.0,0.0,True,1.1469181099376597,
R01192__cytop,0.0,0.0,True,0.6824247326124662,
BMGR6082__cytop,1.0037291304350922e-105,1.6821073356249861e-105,True,-1.0,
BMGR5892__cytop,3.361125722695033e-36,4.5643887048514966e-36,True,-1.0,
BMGR1317__er,0.0,0.0,True,-0.8849192477102705,
BMGR0146__er,0.0,0.0,True,-0.8647825546229704,
R00769__chlo,0.0,0.0,True,-1.0,
R00335__cytop,0.0,0.0,True,-1.0,
BMGR0601__er,0.0,0.0,True,-0.9996756221838201,
R03045__mito,0.0,0.0,True,-0.9975603650120827,
BMGR6032__cytop,0.0,0.0,True,1.0,
T_PC2162n6__ermem,0.0,0.0,True,1.0,
BMGR1487__er,0.0,0.0,True,-0.9892970191755376,
BMGR0009__er,2.8479381046421955e-23,3.5534264216224473e-23,True,-1.0,
BMGR3298__lip,0.0,0.0,True,-1.0,
R01056__cytop,0.0,0.0,True,0.7382097665790003,
R07603__mito,0.0,0.0,True,-0.9900798114938976,
BMGR4741__ermem,0.0,0.0,True,1.0,
BMGR1555__er,4.912256105913357e-24,6.2343482365072076e-24,True,0.7190243902439025,
DGDGG_182_140__chlo,0.0,0.0,True,1.0,
BMGR6040__cytop,0.0,0.0,True,1.0,
BMGR5956__cytop,0.0,0.0,True,1.0,
BMGR4912__chlomem,0.0,0.0,True,-0.8611713477030265,
BMGR5938__er,0.0,0.0,True,-0.9946104163327026,
BMGR1139__er,3.6730768441242556e-08,4.1753388066000994e-08,True,1.0,
BMGR5995__nucl,0.0,0.0,True,-0.9769463382149856,
BMGR4887__chlomem,0.0,0.0,True,-0.8647825546229704,
BMGR0200__chlo,0.0,0.0,True,0.9204892966360857,
BMGR1282__er,1e-323,2e-323,True,0.8183783783783783,
R00243__mito,0.0,0.0,True,-1.049507296816213,
BMGR4890__chlomem,0.0,0.0,True,0.925788560703973,
R00369__pero,0.0,0.0,True,0.8033704439457833,
R09069__chlo,0.0,0.0,True,1.0,
R00705__mito,0.0,0.0,True,-1.0,
R00569__nucl,0.0,0.0,True,-1.0,
BMGR6042__cytop,0.0,0.0,True,1.0,
BMGR5906__cytop,0.0,0.0,True,-1.0,
BMGR3277__lip,0.0,0.0,True,1.0,
DGDGS_182_161__chlo,0.0,0.0,True,0.9999990768132888,
R00691__chlo,0.0,0.0,True,-1.0,
R01185__cytop,0.0,0.0,True,1.0,
BMGR3232__cytop,1.0037291304350922e-105,1.6821073356249861e-105,True,-1.0,
R08648__mito,0.0,0.0,True,-0.8334947390462233,
R00328__cytop,0.0,0.0,True,-1.0,
T_FA141tr__ermem,0.0,0.0,True,-0.928474952319486,
BMGR6108__lip,0.0,0.0,True,-1.0,
BMGR1128__er,0.012657224426456587,0.013238053080825532,True,-1.0,
BMGR0193__er,0.0,0.0,True,-0.9857435336786096,
T_ASPth__chlomem,0.0,0.0,True,0.7811057580623829,
BMGR5794__chlo,4.178088166110865e-09,4.78520566763535e-09,True,-0.9955456570155903,
R02739__cytop,0.0,0.0,True,27.192229932104578,
BMGR1117__er,5.997001732251191e-12,7.081951527507344e-12,True,0.6803170409511229,
T_PItn__nucmem,0.0,0.0,True,-0.7428001432462445,
R01870__cytop,0.0,0.0,True,-0.9332113758755701,
BMGR5739__er,0.0,0.0,True,-1.2733771530010078,
R00965__cytop,0.0,0.0,True,-0.9332113758755701,
BMGR0197__chlo,0.0,0.0,True,0.9495450753067431,
R01103__cytop,0.0,0.0,True,1.0,
R02016__chlo,0.0,0.0,True,-1.0,
PA_183183m__mitmem,1.372967321099431e-58,2.0530703243340317e-58,True,0.9633333333333334,
BMGR0205__er,0.0,0.0,True,-1.0,
BMGR0965__er,4.120700447082611e-171,7.729846174740014e-171,True,-0.9014598540145986,
BMGR0171__chlo,0.0,0.0,True,-0.8115906689425344,
DGDGG_183_183__chlo,0.0,0.0,True,1.0,
BMGR4897__chlomem,0.0,0.0,True,3.5679580616289486,
R02095__cytop,0.0,0.0,True,-1.0,
TI2000024th__chlomem,0.0,0.0,True,0.8100393208729009,
R04779__chlo,0.0,0.0,True,-1.0,
T_GLUth__chlomem,0.0,0.0,True,1.0,
BMGR3319__er,0.0,0.0,True,-0.9459110603208011,
R00159__cytop,0.0,0.0,True,-1.0,
BMGR0955__er,1.4085372408673205e-123,2.490206434241837e-123,True,1.0,
BMGR1495__er,0.0,0.0,True,-0.7638733091388981,
R00569__cytop,0.0,0.0,True,-1.0,
R00335__chlo,0.0,0.0,True,-1.0,
TR2918394tm__mitmem,0.0,0.0,True,0.7622161143721717,
BMGR6031__cytop,0.0,0.0,True,1.0,
BMGR1530__chlo,1.1211242232501435e-68,1.7206929015651754e-68,True,-1.0,
BMGR1127__er,2.4689027185452645e-50,3.60707742266095e-50,True,-1.0,
MGDGS_182_183__chlo,0.0,0.0,True,1.0,
DGDGS_181_160__chlo,0.0,0.0,True,0.9987874723957506,
T_FA182tr__ermem,0.0,0.0,True,-0.8041212502237169,
T_PC140183__ermem,0.0,0.0,True,-1.0,
BMGR1562__chlo,0.0,0.0,True,-0.9994158025412588,
BMGR3321__er,0.0,0.0,True,-0.9478307141550947,
BMGR6073__cytop,8.064893112148982e-55,1.1922963600933767e-54,True,-1.0,
BMGR0019__er,0.0,0.0,True,0.7991722152240417,
T_34HPPt2m__mitmem,0.0,0.0,True,0.8885713603082932,
R08648__chlo,0.0,0.0,True,-0.79366418300404,
T_TYRt2m__mitmem,0.0,0.0,True,0.8885713603082932,
BMGR6030__cytop,0.0,0.0,True,1.0,
BMGR3302__lip,0.0,0.0,True,0.8721441718168028,
DGDGG_181_181__chlo,0.0,0.0,True,1.0,
R00155__cytop,0.0,0.0,True,-1.0,
T_bALAtm__mitmem,0.0,0.0,True,1.0061625931238,
BMGR0598__er,0.0,0.0,True,-0.9827270529189187,
DGDGS_181_140__chlo,0.0,0.0,True,0.9991631394281739,
BMGR5683__er,0.0,0.0,True,1.0,
BMGR5447__er,0.0,0.0,True,-0.927195150557583,
R01092__cytop,0.0,0.0,True,0.833020176053215,
BMGR0947__er,3.6730768441242556e-08,4.1753388066000994e-08,True,1.0,
R07641__mito,0.0,0.0,True,-0.9500103241474104,
T_PC160183tr__ermem,0.0,0.0,True,-1.0,
BMGR1092__er,5.496276754055438e-57,8.183079435134253e-57,True,-1.0,
BMGR1560__er,0.0,0.0,True,-0.8125880611389538,
BMGR0470__chlo,7.7352821467605e-06,8.465784982549007e-06,True,-1.0,
BMGR0197__er,0.0,0.0,True,-0.9983236460321154,
R00514__cytop,0.0,0.0,True,-1.0,
BMGR1094__er,3.6730768441242556e-08,4.1753388066000994e-08,True,1.0,
BMGR0415__er,0.0,0.0,True,-0.9827270529189187,
R01070__cytop,0.0,0.0,True,-1.0516113188171994,
R00190__cytop,0.0,0.0,True,-1.0,
BMGR5751__er,0.0,0.0,True,1.0,
T_H2Oth__chlomem,0.0,0.0,True,2.0159799178207773,
TR2918343tm__mitmem,0.0,0.0,True,1.1580000150795593,
T_PPCOAtm__mitmem,0.0,0.0,True,-0.9437994397694781,
BMGR0920__chlo,0.0,0.0,True,-0.9924245444758981,
BMGR3596__er,0.0,0.0,True,-0.9270323459311061,
BMGR0036__chlo,0.0,0.0,True,-1.0,
BMGR0192__chlo,0.0,0.0,True,0.925788560703973,
BMGR5950__er,0.0,0.0,True,-1.0,
R00996__chlo,0.0,0.0,True,-0.79366418300404,
TI0000027th__chlomem,0.0,0.0,True,0.8643708165213795,
BMGR5658__er,0.0,0.0,True,-0.7946688879633486,
BMGR5890__cytop,0.019653913806156054,0.020508757825195272,True,-1.0,
R02662__mito,0.0,0.0,True,-0.9804087379281519,
DGDGG_182_160__chlo,0.0,0.0,True,1.0,
BMGR0039__chlo,0.0,0.0,True,-0.8115906689425344,
R00719__cytop,0.0,0.0,True,-1.0,
BMGR5542__er,0.0,0.0,True,-0.9312512705878114,
BMGR1145__er,1.3729236856927969e-105,2.2951994378788506e-105,True,0.9628022318660879,
BMGR0600__mito,1.372967321099431e-58,2.0530703243340317e-58,True,0.9633333333333334,
T_NH4tm__mitmem,0.0,0.0,True,-0.8660382485805029,
R00243__chlo,0.0,0.0,True,-0.7816974848085675,
BMGR1093__er,1.5282513643318188e-42,2.1556304700606107e-42,True,-1.0,
R00122__cytop,0.0,0.0,True,-1.0,
R00922__mito,0.0,0.0,True,-1.0,
BMGR0390__chlo,0.0,0.0,True,-0.7128838815191714,
R00575__mito,0.0,0.0,True,-0.9228631475528035,
R07851__chlo,0.0,0.0,True,-1.0,
DGDGS_181_181__chlo,0.0,0.0,True,0.9991537197348004,
BMGR1525__chlo,1.1211242232501435e-68,1.7206929015651754e-68,True,-1.0,
R00502__cytop,0.0,0.0,True,0.833020176053215,
R00908__mito,0.0,0.0,True,-1.0061625931238,
BMGR5891__cytop,0.0,0.0,True,-1.0,
BMGR3900__ermem,0.0,0.0,True,-0.9478307141550947,
BMGR1487__chlo,0.0,0.0,True,-0.8592387587007626,
DGDGG_161_161__chlo,0.0,0.0,True,1.0,
BMGR1561__er,0.0,0.0,True,-0.9218272963702838,
BMGR4792__ermem,1e-323,2e-323,True,-0.6852230960755641,
BMGR5945__er,0.0,0.0,True,-1.0,
T_PC182183y__ermem,0.0,0.0,True,-1.0,
FACOAL162n6__chlo,0.02991364969994266,0.031143445728718376,True,0.980861244019139,
R02199__chlo,0.0,0.0,True,-0.79366418300404,
BMGR1333__er,0.0,0.0,True,-0.9996756221838201,
R01220__mito,1.614066761277084e-10,1.880900124453696e-10,True,2.913734379443599,
R09070__chlo,0.0,0.0,True,-1.0,
BMGR5899__cytop,0.0,0.0,True,-1.0,
BMGR5900__cytop,0.0,0.0,True,-1.0,
T_PC161183tr__ermem,0.0,0.0,True,-1.0,
T_PC181181__ermem,0.013843815295457773,0.014462503755949966,True,-1.0,
BMGR0390__er,0.0,0.0,True,-1.0,
DGDGS_182_140__chlo,0.0,0.0,True,0.9975178906755926,
BMGR5541__ermem,0.0,0.0,True,-0.9312512705878114,
BMGR4916__chlomem,0.0,0.0,True,1.5479405156734782,
BMGR5762__er,0.0,0.0,True,-0.9997514513325706,
R10998__mito,0.0,0.0,True,-0.9563428712198098,
T_FA183ytr__ermem,0.0,0.0,True,-0.9490339249392968,
R10089__cytop,0.0,0.0,True,-1.0,
BMGR5735__er,0.0,0.0,True,2.517529130412659,
BMGR4905__chlomem,0.0,0.0,True,0.9495450753067431,
R00085__nucl,0.0,0.0,True,-1.0,
R01397__chlo,0.0,0.0,True,-0.9264076869646316,
T_PC2182__ermem,0.0,0.0,True,1.0,
BMGR5935__er,0.0,0.0,True,-1.0,
BMGR4728__ermem,0.0,0.0,True,-0.7128838815191714,
R01993__mito,0.0,0.0,True,-0.9400133856660488,
R11028__mito,0.0,0.0,True,-1.0,
BMGR6676__er,0.0,0.0,True,-0.9957220120581628,
DGDGG_181_140__chlo,0.0,0.0,True,1.0,
BMGR1285__er,8.104937718383805e-05,8.734044389196102e-05,True,-1.0,
BMGR1329__er,0.0,0.0,True,-0.9711650104758728,
R05070__chlo,0.0,0.0,True,-0.79366418300404,
R01397__mito,0.0,0.0,True,-0.9400133856660488,
BMGR5732__er,0.0,0.0,True,-0.9713623681846123,
BMGR1332__er,0.0,0.0,True,-0.9827270529189187,
R00086__nucl,0.0,0.0,True,-1.0,
T_FA120r__ermem,0.0,0.0,True,-0.9471975355703466,
R00570__chlo,0.0,0.0,True,-0.9853383104467878,
BMGR6034__cytop,0.0,0.0,True,1.0,
R02661__mito,0.0,0.0,True,-0.9804087379281519,
BMGR1170__er,2.4689027185452645e-50,3.60707742266095e-50,True,-1.0,
BMGR1138__er,1.5282513643318188e-42,2.1556304700606107e-42,True,-1.0,
T_PC2183y__ermem,0.0,0.0,True,1.0,
R04224__mito,0.0,0.0,True,-0.9804087379281519,
T_DHORStm__mitmem,0.0,0.0,True,-0.9264076869646316,
R00706__mito,0.0,0.0,True,-1.0,
BMGR4764__ermem,0.0,0.0,True,-1.5097297898365394,
BMGR0946__er,1.5282513643318188e-42,2.1556304700606107e-42,True,-1.0,
BMGR6074__cytop,0.0,0.0,True,0.9944120589148355,
R03321__cytop,0.0,0.0,True,27.13769399468366,
DGDGS_183_160__chlo,0.0,0.0,True,0.9963782383723316,
T_DAG183183tr__ermem,0.0,0.0,True,-0.9981299640939499,
BMGR5851__lip,4.089649703754082e-69,6.29088410560597e-69,True,-1.0,
R00104__chlo,0.0,0.0,True,-1.0,
BMGR0022__er,0.0,0.0,True,1.0,
BMGR5738__er,0.0,0.0,True,0.8688147295742233,
BMGR5773__chlo,0.0,0.0,True,-1.0,
BMGR3239__cytop,0.0,0.0,True,-1.0,
BMGR6105__lip,0.0,0.0,True,-1.0,
BMGR0432__er,2.4689027185452645e-50,3.60707742266095e-50,True,-1.0,
BMGR0519__chlo,7.7352821467605e-06,8.465784982549007e-06,True,-1.0,
RXN_9673__er,0.0,0.0,True,-0.8041212502237169,
BMGR4785__ermem,0.0,0.0,True,-0.8647825546229704,
BMGR0909__chlo,0.0,0.0,True,-0.7097280426654883,
BMGR1507__er,0.0,0.0,True,-0.7203703703703703,
R00966__cytop,0.0,0.0,True,-1.0,
T_DAG181161tn__nucmem,0.0,0.0,True,-0.9769463382149856,
BMGR4776__ermem,0.0,0.0,True,0.6920782851817336,
BMGR1498__er,0.0,0.0,True,-0.8849192477102705,
BMGR1493__er,0.0,0.0,True,-0.8419364538438409,
BMGR5865__cytop,1.54372176340479e-12,1.827739836758485e-12,True,-1.0,
TR2918376tm__mitmem,0.0,0.0,True,0.6827435934042307,
BMGR0595__chlo,7.7352821467605e-06,8.465784982549007e-06,True,-1.0,
R01868__mito,0.0,0.0,True,-0.9332113758755701,
R00767__chlo,0.0,0.0,True,-1.0,
T_ABCFA183th__chlomem,0.0,0.0,True,1.0,
R04204__mito,0.0,0.0,True,-0.9900798114938976,
T_H2O2tm__mitmem,4.1583049195579936e-79,6.581576362842079e-79,True,0.8060446563696491,
BMGR0923__chlo,0.0,0.0,True,-0.9924245444758981,
MGDGG_162n6_162n6__chlo,0.0,0.0,True,1.0,
BMGR6102__ermem,0.0,0.0,True,-0.9769463382149856,
BMGR0060__er,0.0,0.0,True,-1.0,
R02739__chlo,2.515338516330496e-117,4.384608567344747e-117,True,-0.7404416222643201,
LCFACOAL141__er,0.0,0.0,True,-0.928474952319486,
BMGR1545__er,0.0,0.0,True,-0.6731711367599434,
T_NDT1_NAD_UMP__chlomem,8.960324950620974e-42,1.2567430123050443e-41,True,1.0,
BMGR5640__er,0.0,0.0,True,-1.0,
BMGR5947__er,0.0,0.0,True,-1.0,
R04203__mito,0.0,0.0,True,-0.9900798114938976,
BMGR5898__cytop,8.064893112148982e-55,1.1922963600933767e-54,True,-1.0,
BMGR0161__chlo,0.0,0.0,True,-0.7788999098286746,
BMGR6039__cytop,0.0,0.0,True,1.0,
BMGR0047__chlo,0.0,0.0,True,0.6920782851817336,
BMGR0426__er,1e-323,2e-323,True,1.0,
BMGR5989__nucl,0.0,0.0,True,-0.9996565844328222,
R12356__pero,0.0,0.0,True,-0.997948716151367,
DGDGG_162n6_162n6__chlo,0.0,0.0,True,1.0,
T_GTPtn__nucmem,0.0,0.0,True,-1.0,
BMGR0554__er,0.0,0.0,True,-0.7578664056765353,
BMGR1171__er,0.012657224426456587,0.013238053080825532,True,-1.0,
BMGR0429__er,8.036448748329221e-157,1.478122886797607e-156,True,0.8401420959147425,
BMGR1309__er,0.0,0.0,True,-0.9485300851726349,
T_DHORSth__chlomem,0.0,0.0,True,-0.9264076869646316,
T_PI183183tr__ermem,0.0,0.0,True,-0.9981299640939499,
BMGR5901__cytop,1.8189464709249053e-116,3.1646428740328346e-116,True,-1.0,
TR2900025tm__mitmem,0.0,0.0,True,-2.989839328982851,
BMGR0566__er,0.0,0.0,True,-0.9485300851726349,
BMGR4866__chlomem,0.0,0.0,True,1.5097297898365394,
R02199__mito,0.0,0.0,True,-1.2315975404778308,
BMGR5635__er,0.0,0.0,True,-1.0,
BMGR4843__chlomem,0.0,0.0,True,1.0,
BMGR1102__er,1.4085372408673205e-123,2.490206434241837e-123,True,1.0,
RXN_9644__er,0.0,0.0,True,-0.7937318873079906,
BMGR0193__chlo,0.0,0.0,True,-0.6938054590413725,
T_VALth__chlomem,0.0,0.0,True,-1.0231889011384283,
BMGR0205__chlo,0.0,0.0,True,-1.0,
R00977__cytop,0.0,0.0,True,-0.9989556872780041,
DGDGG_181_160__chlo,0.0,0.0,True,1.0,
T_ALAtm__mitmem,0.0,0.0,True,1.005212497047839,
BMGR1618__chlo,1e-323,2e-323,True,0.9256484149855907,
BMGR0397__er,0.0,0.0,True,-1.0,
TR2000043th__chlomem,0.0,0.0,True,0.8600481470377618,
BMGR0050__chlo,0.0,0.0,True,-0.8647825546229704,
R07599__mito,0.0,0.0,True,-0.9804087379281519,
BMGR0039__er,3.240331722022523e-70,4.995663618788952e-70,True,1.0,
BMGR1290__er,5.496276754055438e-57,8.183079435134253e-57,True,-1.0,
T_PPECOAtm__mitmem,0.0,0.0,True,-0.997948716151367,
BMGR5727__er,0.0,0.0,True,1.0,
R00905__cytop,0.0,0.0,True,-0.9989556872780041,
R00927__mito,0.0,0.0,True,-0.9900798114938976,
BMGR5638__er,0.0,0.0,True,1.0,
