Reaction,Pvalue,Padj,Reject,FC,Padj_bootstrap
BMGR1067__er,9.170776105117147e-07,9.595627220890005e-07,True,-1.0,
R02092__nucl,0.0,0.0,True,-1.0,
BMGR4872__chlomem,0.0,0.0,True,-1.005184886310566,
BMGR2886__chlo,1.1075676450752907e-86,1.2520329900851113e-86,True,-1.0,
BMGR5424__lip,0.0,0.0,True,-1.0,
T_CTPtn__nucmem,0.0,0.0,True,-1.0,
RXN_16024__chlo,0.0,0.0,True,-0.7589893914014517,
BMGR4913__chlomem,0.0,0.0,True,1.3837972764793594,
BMGR1051__er,1.8571648103721397e-08,1.952336866945042e-08,True,-1.0,
BMGR2264__er,0.0,0.0,True,-0.9956185388534402,
BMGR6072__cytop,1.7886728303530644e-200,2.1433400046460088e-200,True,-1.0,
R02269__cytop,0.0,0.0,True,1.0,
BMGR1123__er,0.0,0.0,True,0.7784970447509146,
R01186__cytop,9.800441299350962e-05,0.00010154674117399791,True,1.0,
T_ILEth__chlomem,0.0,0.0,True,-0.8602391059962563,
BMGR0446__chlo,0.0,0.0,True,0.7939041515852766,
BMGR5554__ermem,8.831024536322577e-113,1.0090020880540257e-112,True,0.7886178861788616,
BMGR1074__er,0.006004628256311834,0.006204412560588383,True,-1.0,
R02127__eye,0.0,0.0,True,0.8400026992374653,
R00480__chlo,0.0,0.0,True,-0.7909930608347738,
BMGR0180__chlo,0.0,0.0,True,0.9711599028165212,
R00513__cytop,0.0,0.0,True,0.8139507988920937,
BMGR6077__cytop,4.2055350006634096e-35,4.5871103714553093e-35,True,-1.0,
R04779__cytop,0.0,0.0,True,-1.0,
BMGR3355__er,0.0,0.0,True,-0.9955148926396342,
BMGR6079__cytop,2.2227788519168084e-09,2.343297271516258e-09,True,-1.0,
BMGR1036__er,6.926660787212929e-43,7.60707933212579e-43,True,-1.0,
R00192__cytop,0.0,0.0,True,0.8029450006807718,
BMGR0040__chlo,0.0,0.0,True,-1.0,
R00122__nucl,0.0,0.0,True,-1.0,
R00287__cytop,0.0,0.0,True,0.7396090531707695,
R03428__cytop,0.0,0.0,True,1.0,
RXN_8320__er,8.638424129899764e-91,9.799856090540778e-91,True,-0.9565217391304348,
T_PC182182tr__ermem,3.0548674076768807e-19,3.280827821116957e-19,True,-0.821076573161486,
FACOAL226__er,0.0,0.0,True,-1.0,
BMGR1096__er,6.585166088811949e-13,7.001631656958401e-13,True,-1.0,
R00479__pero,0.0,0.0,True,1.0,
BMGR4150__ermem,0.0,0.0,True,-0.9956185388534402,
BMGR1141__er,6.585166088811949e-13,7.001631656958401e-13,True,-1.0,
BMGR3307__lip,6.694562542292794e-99,7.625594419035501e-99,True,-1.0,
BMGR4846__chlomem,0.0,0.0,True,2.3069255439022274,
CEF__chlo,0.0,0.0,True,-1.0,
R01001__chlo,0.0,0.0,True,-1.0,
R01132__cytop,0.0,0.0,True,-1.0,
R10851__cytop,0.0,0.0,True,1.0,
R02092__cytop,0.0,0.0,True,-1.0,
R01214__chlo,0.0,0.0,True,1.0,
BMGR0918__chlo,0.0,0.0,True,1.0,
BMGR1034__er,4.226045938558998e-39,4.632077803244079e-39,True,-1.0,
BMGR1494__er,0.0,0.0,True,-1.0,
BMGR3236__cytop,1.7886728303530644e-200,2.1433400046460088e-200,True,-1.0,
RXN_17799__pero,1e-323,1.5e-323,True,-0.871942407589638,
T_FA182COAtr__ermem,0.0,0.0,True,0.9881899386239591,
BMGR1068__er,0.04126178292409227,0.042458051826171336,True,-1.0,
BMGR0916__chlo,0.0,0.0,True,1.0,
T_GDPtn__nucmem,0.0,0.0,True,1.0,
TR2000864th__chlomem,0.0,0.0,True,-0.9974671865976908,
BMGR0936__er,0.0,0.0,True,0.8103947216112977,
T_FA201Ztr__ermem,0.0,0.0,True,-1.0,
R04867__nucl,0.0,0.0,True,1.0,
R08637__chlo,0.0,0.0,True,-1.0,
R06171__cytop,0.0,0.0,True,-1.0,
BMGR0921__chlo,0.0,0.0,True,0.9842419996189563,
T_FADtm__mitmem,0.0,0.0,True,-0.6918145166061517,
T_ASPt2m__mitmem,0.0,0.0,True,-1.0,
BMGR5555__er,8.831024536322577e-113,1.0090020880540257e-112,True,0.7886178861788616,
R00371__mito,0.0,0.0,True,-1.0,
R00332__cytop,0.0,0.0,True,-0.95249760649905,
BMGR5726__er,0.02870902529941938,0.02955496342978901,True,0.9572649572649563,
R00372__mito,0.0,0.0,True,0.7782843127264246,
TO3000773tm__mitmem,0.0,0.0,True,-1.0,
BMGR5903__cytop,0.014473851205715274,0.014927828088551361,True,-1.0,
R00996__mito,0.0,0.0,True,1.0,
BMGR5895__cytop,1.895421904891673e-18,2.0336676484346355e-18,True,-1.0,
R11262__chlo,0.0,0.0,True,-1.0,
R00004__chlo,0.0,0.0,True,1.0,
RXN_17794__pero,1e-323,1.5e-323,True,-0.871942407589638,
FACOAL201__er,0.0,0.0,True,-1.0,
T_NDT1_NAD_UTP__chlomem,0.0,0.0,True,0.7460199925953351,
BMGR4878__chlomem,0.0,0.0,True,1.0,
R10092__chlo,0.0,0.0,True,-1.0,
BMGR5669__er,0.0,0.0,True,-1.2533257071163677,
MGDGS_182_161__chlo,0.0,0.0,True,0.8228782287822878,
BMGR2913__er,0.0,0.0,True,0.7247633442049162,
R00335__nucl,0.0,0.0,True,-1.0,
R02527__cytop,0.0,0.0,True,1.0,
BMGR1315__er,0.0,0.0,True,-1.0,
BMGR5608__lip,0.0,0.0,True,0.999758005034075,
R05068__chlo,0.0,0.0,True,-0.8602391059962563,
TR2000009tm__mitmem,0.0,0.0,True,0.9612353504854686,
BMGR4799__ermem,0.0,0.0,True,-1.0,
BMGR1550__er,6.712836425696043e-142,7.81358784375656e-142,True,-0.8759981211836543,
R07604__mito,0.0,0.0,True,-1.0,
R01600__chlo,0.0,0.0,True,-1.0,
BMGR2315__er,0.0,0.0,True,0.9499113475177304,
T_RLACtm__mitmem,0.0,0.0,True,1.0,
R00782__cytop,0.0,0.0,True,-1.0,
BMGR5556__ermem,8.831024536322577e-113,1.0090020880540257e-112,True,0.7886178861788616,
R01466__chlo,0.0,0.0,True,-0.7088844928225625,
R01224__cytop,0.0,0.0,True,0.6912182721097929,
R00156__chlo,0.0,0.0,True,-0.9994990134303919,
T_PC182183a__ermem,6.690695263910137e-05,6.951856231460533e-05,True,-1.0,
R02016__mito,0.0,0.0,True,-1.0,
BMGR3837__ermem,0.0,0.0,True,0.7969502407704654,
BMGR3263__lip,0.0,0.0,True,1.0,
R11261__chlo,0.0,0.0,True,-1.0,
BMGR3254__er,0.0,0.0,True,0.9910218546958063,
BMGR5793__chlo,2.287545241675173e-53,2.523409551250956e-53,True,1.0,
T_GLYth__chlomem,0.0,0.0,True,-0.9387128933882689,
R00964__cytop,0.0,0.0,True,0.6961360329878554,
R01608__mito,0.0,0.0,True,-1.0,
BMGR5902__cytop,9.89822201094981e-07,1.035192910031982e-06,True,-1.0,
R00842__mito,0.0,0.0,True,1.0,
BMGR6010__cytop,0.0,0.0,True,0.7378242171030227,
BMGR5737__er,8.469318024601107e-65,9.506724449301243e-65,True,-0.8604316546762591,
BMGR3952__ermem,0.0,0.0,True,0.691839909489464,
BMGR5892__cytop,9.973746915952199e-08,1.0465179776663124e-07,True,-1.0,
BMGR5993__cytop,9.800441299350962e-05,0.00010154674117399791,True,1.0,
TR2900128tm__mitmem,0.0,0.0,True,0.8897106154912697,
R00769__chlo,0.0,0.0,True,-1.0,
TR2900131tm__mitmem,0.0,0.0,True,1.0,
BMGR3142__er,0.0,0.0,True,1.0,
R00335__cytop,0.0,0.0,True,-1.0,
T_FADH2tm__mitmem,0.0,0.0,True,-0.6918145166061517,
R03045__mito,0.0,0.0,True,-1.0,
R01771__chlo,0.0,0.0,True,-0.831903267948624,
R01529__chlo,0.0,0.0,True,-0.9941304476915331,
R01465__mito,0.0,0.0,True,1.0,
BMGR5606__lip,0.0,0.0,True,1.0,
R00946__cytop,0.0,0.0,True,0.7628730482402923,
BMGR5550__ermem,0.0,0.0,True,0.7753128555176336,
R01056__cytop,0.0,0.0,True,-0.9974671868037384,
R07603__mito,0.0,0.0,True,-1.0,
RXN0_7187__mito,0.0,0.0,True,-1.0,
BMGR5689__er,1e-323,1.5e-323,True,-1.0,
R00408__chlo,0.0,0.0,True,-0.8079393014534555,
R00770__chlo,0.0,0.0,True,-1.0,
T_H2Ots__chlomem,0.0,0.0,True,0.8400026992374653,
BMGR4797__ermem,0.0,0.0,True,1.0,
BMGR1555__er,0.0,0.0,True,0.6717388779184574,
BMGR1276__er,4.28406172244612e-94,4.867460371641019e-94,True,-0.9879475363346331,
DGDGG_182_140__chlo,0.0,0.0,True,0.8446647774776301,
BMGR3344__er,0.0,0.0,True,-0.9956185388534402,
BMGR1140__er,4.840998776961906e-05,5.044022956797214e-05,True,-0.8884353741496598,
BMGR4901__chlomem,0.0,0.0,True,1.0,
BMGR4912__chlomem,0.0,0.0,True,1.0,
RXN_17797__pero,1e-323,1.5e-323,True,-0.871942407589638,
R07606__mito,0.0,0.0,True,-1.0,
BMGR2208__er,9.97409198999349e-36,1.0895002290974814e-35,True,0.9217557251908398,
BMGR3306__lip,0.0,0.0,True,-1.0,
BMGR0200__chlo,0.0,0.0,True,1.0,
R00755__cytop,0.0,0.0,True,0.982170857622593,
R00945__chlo,0.0,0.0,True,-0.987783296273804,
BMGR3250__er,0.0,0.0,True,0.9029616900838978,
BMGR3300__lip,0.00041980308599243296,0.00043457393531438893,True,1.0,
T_AKGt2n__nucmem,0.0,0.0,True,1.0,
BMGR0208__chlo,0.0,0.0,True,0.8135508904586608,
R09069__chlo,0.0,0.0,True,-1.0,
R00705__mito,0.0,0.0,True,-1.0,
R00724__cytop,0.0,0.0,True,0.7159850628917465,
R11337__mito,0.0,0.0,True,-0.9097306815317104,
T_PPIth__chlomem,0.0,0.0,True,7.2490504209726625,
R00569__nucl,0.0,0.0,True,-1.0,
T_CaH__mitmem,0.0,0.0,True,1.0,
T_PE181__ermem,0.0,0.0,True,1.0,
R00014__cytop,0.0,0.0,True,0.982170857622593,
T_FA182COAth__chlomem,0.0,0.0,True,-1.0,
BMGR5906__cytop,2.2429098114068944e-07,2.3501154350074115e-07,True,-1.0,
BMGR2115__er,0.0,0.0,True,0.7969502407704654,
R00691__chlo,0.0,0.0,True,-1.0,
T_ACCOAtm__mitmem,0.0,0.0,True,-1.0,
BMGR2113__er,4.179230358363566e-70,4.693500291964306e-70,True,0.7588652482269503,
RXN0_7248__pero,1e-323,1.5e-323,True,-0.871942407589638,
BMGR0163__chlo,0.0,0.0,True,1.0,
R00328__cytop,0.0,0.0,True,-1.0,
BMGR5780__chlo,2.287545241675173e-53,2.523409551250956e-53,True,-1.0,
BMGR5678__er,0.0,0.0,True,1.0,
BMGR1070__er,5.212747222795947e-60,5.833685080166035e-60,True,-1.0,
BMGR0435__er,4.840998776961906e-05,5.044022956797214e-05,True,-0.8884353741496598,
T_RIBth__chlomem,0.0,0.0,True,1.0,
BMGR3981__ermem,4.179230358363566e-70,4.693500291964306e-70,True,0.7588652482269503,
DM_C14818__vacu,0.0,0.0,True,0.7790308825497007,
BMGR0159__chlo,0.0,0.0,True,1.0,
BMGR0199__er,0.0,0.0,True,1.0,
BMGR0160__chlo,0.0,0.0,True,1.0,
BMGR5602__lip,0.0,0.0,True,1.0,
BMGR5794__chlo,0.0,0.0,True,-1.0,
TR2900129tm__mitmem,0.0,0.0,True,0.936304341366534,
R05196__chlo,0.0,0.0,True,1.0,
T_PItn__nucmem,0.0,0.0,True,1.0,
R10092__mito,0.0,0.0,True,-1.0,
BMGR5739__er,1e-323,1.5e-323,True,-0.9601312137269746,
R01220__chlo,0.0,0.0,True,-0.987783296273804,
R02016__chlo,0.0,0.0,True,-1.0,
BMGR1395__ermem,9.800441299350962e-05,0.00010154674117399791,True,-1.0,
BMGR0965__er,2.7522193691639167e-11,2.9151883038609746e-11,True,-0.8969325153374234,
R01775__chlo,0.0,0.0,True,-0.8503519059226028,
BMGR0405__er,0.0,0.0,True,0.8815642832602919,
BMGR3362__er,0.0,0.0,True,-0.9956185388534402,
BMGR4897__chlomem,0.0,0.0,True,-2.0997721354166665,
R02095__cytop,0.0,0.0,True,-1.0,
EX_C14818__dra,0.0,0.0,True,0.7788127936520366,
R03430__cytop,0.0,0.0,True,1.0,
R04779__chlo,0.0,0.0,True,-1.0,
RXN_9644__chlo,0.0,0.0,True,1.0,
T_PC160140__ermem,2.401985488714115e-08,2.5238907672766737e-08,True,-1.0,
BMGR0055__er,0.0,0.0,True,1.0,
R00897__cytop,0.0,0.0,True,-0.9265299578321928,
T_FA183tr__ermem,0.0,0.0,True,-0.9911629335697418,
T_ABCFA181th__chlomem,0.0,0.0,True,1.0,
BMGR3318__chlo,0.0,0.0,True,-1.0,
BMGR5551__er,0.0,0.0,True,0.7843233193071729,
R04173__chlo,0.0,0.0,True,-0.9806292591387735,
R00159__cytop,0.0,0.0,True,-1.0,
T_THRtm__mitmem,0.0,0.0,True,-1.0,
BMGR1495__er,0.0,0.0,True,0.971728819864224,
TR2000863th__chlomem,0.0,0.0,True,-0.8947730355906708,
R00569__cytop,0.0,0.0,True,-1.0,
R00127__cytop,0.0,0.0,True,-6.272929671289239,
TR2918394tm__mitmem,0.0,0.0,True,-1.0667459437507818,
R00335__chlo,0.0,0.0,True,-1.0,
R08632__chlo,0.0,0.0,True,-1.0,
RXN_17791__pero,1e-323,1.5e-323,True,-0.871942407589638,
BMGR3271__lip,0.0,0.0,True,1.0,
R02737__cytop,0.0,0.0,True,1.0,
BMGR1127__er,5.045176932817923e-06,5.2665805890667025e-06,True,-0.8413654618473897,
R01773__chlo,0.0,0.0,True,-0.8039912135133441,
T_SUCFUMth__chlomem,0.0,0.0,True,-0.8662327524773855,
BMGR3343__er,0.0,0.0,True,0.84375,
R02748__cytop,0.0,0.0,True,-1.0,
T_FA182tr__ermem,0.0,0.0,True,0.9801838842334021,
R01890__nucl,0.0,0.0,True,-1.0,
T_DNDPt51m__mitmem,0.0,0.0,True,0.7458234762656971,
T_PC140183__ermem,7.612065077083311e-41,8.351608200372073e-41,True,-0.8678839957035446,
BMGR5725__er,0.0,0.0,True,-0.7914953600375899,
BMGR1562__chlo,0.0,0.0,True,0.8164692540322581,
BMGR4791__ermem,0.0,0.0,True,0.7779069905424167,
BMGR5549__er,0.0,0.0,True,0.7753128555176336,
R00515__cytop,0.0,0.0,True,0.8073701141489493,
T_FA183th__chlomem,0.0,0.0,True,-1.0,
R07530__chlo,0.0,0.0,True,1.0,
T_AACTtm__mitmem,0.0,0.0,True,-1.0,
BMGR6073__cytop,7.330302156547564e-13,7.786487231373089e-13,True,-1.0,
BMGR0019__er,0.0,0.0,True,0.6833219256217203,
T_ACCOAtx__permem,0.0,0.0,True,-1.0,
BMGR6076__cytop,3.6730768441242556e-08,3.8558684617191715e-08,True,-1.0,
FACOAL183__er,0.0,0.0,True,-0.9911629335697418,
BMGR1513__chlo,1.075940514845141e-267,1.3515747141537837e-267,True,0.8909747292418773,
R08648__chlo,0.0,0.0,True,-0.8602391059962563,
R00155__cytop,0.0,0.0,True,-1.0,
T_bALAtm__mitmem,0.0,0.0,True,-1.0,
T_G3PCtm__mitmem,0.0,0.0,True,-1.0,
R00217__chlo,0.0,0.0,True,-1.0,
BMGR5605__lip,0.00041980308599243296,0.00043457393531438893,True,1.0,
R00344__mito,0.0,0.0,True,-1.0,
R01123__chlo,1.2e-322,1.53e-322,True,0.8596202998859401,
BMGR1045__er,0.04462706511711022,0.045899778105730656,True,-1.0,
R10852__cytop,0.0,0.0,True,1.0,
TI0000190th__chlomem,0.0,0.0,True,-1.0,
BMGR2921__er,0.0,0.0,True,0.84375,
R07641__mito,0.0,0.0,True,-1.0,
BMGR0949__er,6.585166088811949e-13,7.001631656958401e-13,True,-1.0,
BMGR0523__chlo,0.0,0.0,True,1.0,
T_PC160183tr__ermem,4.912256105913357e-24,5.301064021632368e-24,True,-1.0,
R01229__cytop,0.0,0.0,True,-1.0,
BMGR3258__er,0.0,0.0,True,0.9029616900838978,
R00087__cytop,0.0,0.0,True,0.7220917463980695,
R00514__cytop,0.0,0.0,True,-1.0,
BMGR0175__er,0.0,0.0,True,0.8420199626677993,
BMGR0415__er,0.0,0.0,True,1.0,
R01070__cytop,0.0,0.0,True,-3.1335377240709708,
R01736__cytop,0.0,0.0,True,1.0,
R00190__cytop,0.0,0.0,True,-1.0,
R03758__cytop,0.0,0.0,True,1.0,
T_SUCCtx__permem,0.0,0.0,True,-1.0,
T_H2Oth__chlomem,0.0,0.0,True,1.005977304597564,
R00751__cytop,0.0,0.0,True,0.9720355164856093,
R00578__cytop,0.0,0.0,True,0.8126173152898692,
GDPPYPHOSKIN_RXN__nucl,0.0,0.0,True,0.6985863031905547,
TR2918343tm__mitmem,1e-323,1.5e-323,True,-0.7048707853845908,
T_PPCOAtm__mitmem,0.0,0.0,True,-0.8719532485346508,
BMGR0920__chlo,0.018824742428484434,0.019397292198198707,True,1.0,
R01560__cytop,0.0,0.0,True,-1.0,
R00996__chlo,0.0,0.0,True,-0.7088844928225625,
T_PC183a183a__ermem,0.0,0.0,True,-1.0,
BMGR0044__er,0.0,0.0,True,-1.0,
CYSPH_RXN__chlo,0.0,0.0,True,-0.9396236422213337,
R00945__mito,0.0,0.0,True,1.1405133833094556,
BMGR5890__cytop,0.011563080873013828,0.011931263881891517,True,-1.0,
BMGR3976__ermem,0.0,0.0,True,0.84375,
R00719__cytop,0.0,0.0,True,-1.0,
R09692__chlo,0.0,0.0,True,-1.0,
R05041__eye,0.0,0.0,True,0.8400026992374653,
BMGR0427__er,7.57776490723542e-64,8.501697106160762e-64,True,-0.9322444041137324,
RXN_17792__pero,1e-323,1.5e-323,True,-0.871942407589638,
R07531__chlo,0.0,0.0,True,1.0,
BMGR1093__er,3.826963745673442e-15,4.082581553113462e-15,True,-0.9670781893004115,
R00122__cytop,0.0,0.0,True,-1.0,
ETVIOLPSII__chlo,0.0,0.0,True,0.762545826628156,
R03479__cytop,0.0,0.0,True,-1.0,
R00575__mito,0.0,0.0,True,-1.0,
BMGR1161__er,9.057684509553072e-281,1.1435902068526636e-280,True,-0.9525989765688124,
R07851__chlo,0.0,0.0,True,-1.0,
T_FADH2th__chlomem,0.0,0.0,True,-0.8079393014534555,
R00908__mito,0.0,0.0,True,1.0,
TI2903720tm__mitmem,0.0,0.0,True,1.0,
BMGR3723__ermem,0.0,0.0,True,0.7796365734064032,
TI0019001th__chlomem,0.0,0.0,True,-1.0,
BMGR1487__chlo,0.0,0.0,True,-1.0,
BMGR1561__er,0.0,0.0,True,0.8983229081678905,
R08198__mito,0.0,0.0,True,-0.8143988504341584,
BMGR0055__chlo,0.0,0.0,True,-1.0,
R02778__cytop,0.0,0.0,True,1.0,
BMGR4592__chlomem,0.0,0.0,True,-1.0,
BMGR5668__er,0.0,0.0,True,1.0030830219349922,
FACOAL162n6__chlo,6.942027774138103e-58,7.74956270742526e-58,True,-1.0,
R02199__chlo,0.0,0.0,True,-0.8602391059962563,
BMGR5870__cytop,0.0,0.0,True,-1.0,
R01786__chlo,0.0,0.0,True,-1.0,
R09070__chlo,0.0,0.0,True,-1.0,
BMGR6283__er,0.0,0.0,True,-1.0,
T_HCO3th__chlomem,0.0,0.0,True,-0.9992158664312538,
BMGR5900__cytop,5.697492326986149e-28,6.172283354234994e-28,True,-0.793103448275862,
R00197__mito,0.0,0.0,True,-1.0,
T_PC181181__ermem,5.881899170341349e-05,6.125722657141713e-05,True,-1.0,
RXN_17795__pero,1e-323,1.5e-323,True,-0.871942407589638,
DGDGS_182_140__chlo,0.0,0.0,True,0.8441490830253692,
BMGR0969__er,9.057684509553072e-281,1.1435902068526636e-280,True,-0.9525989765688124,
BMGR5827__lip,0.0,0.0,True,-1.0,
R04326__chlo,0.0,0.0,True,-1.0,
BMGR4744__ermem,0.0,0.0,True,-2.135177865612648,
BMGR3182__er,0.0,0.0,True,0.7247633442049162,
R04001__chlo,0.0,0.0,True,0.7369321413714355,
BMGR6002__cytop,0.0,0.0,True,0.7378242171030227,
R10998__mito,0.0,0.0,True,1.0,
R07270__chlo,0.0,0.0,True,0.7857319229870866,
BMGR1288__er,0.0,0.0,True,0.8103947216112977,
R10089__cytop,0.0,0.0,True,0.6745857996162058,
BMGR4811__ermem,0.0,0.0,True,-1.3837972764793594,
BMGR5734__er,1e-323,1.5e-323,True,-1.0,
BMGR1166__er,0.0,0.0,True,0.7784970447509146,
R00986__chlo,0.0,0.0,True,0.9907834101382489,
R00085__nucl,0.0,0.0,True,-1.0,
T_PE181183a__ermem,0.0,0.0,True,-1.0,
R00336__nucl,0.0,0.0,True,0.6985863031905547,
BMGR0415__chlo,1.8458194100082875e-79,2.0771274286756573e-79,True,-1.0,
BMGR5652__er,0.0,0.0,True,1.0,
R01051__chlo,0.0,0.0,True,1.0,
R03393__cytop,9.800441299350962e-05,0.00010154674117399791,True,1.0,
BMGR0419__er,6.585166088811949e-13,7.001631656958401e-13,True,-1.0,
BMGR2355__er,0.0,0.0,True,0.7247633442049162,
R01993__mito,0.0,0.0,True,1.0,
BMGR5850__lip,0.0,0.0,True,-1.0,
BMGR5552__ermem,0.0,0.0,True,0.7843233193071729,
BMGR3348__er,0.0,0.0,True,0.7247633442049162,
R12570__mito,0.0,0.0,True,-1.0,
R05070__chlo,0.0,0.0,True,-0.8602391059962563,
R01397__mito,0.0,0.0,True,-1.0,
