Reaction,Pvalue,Padj,Reject,FC,Padj_bootstrap
BMGR0064__er,0.0,0.0,True,1.0,
BMGR0093__er,0.0,0.0,True,0.9940724861545684,
R00575__mito,0.0,0.0,True,1.0,
BMGR5676__er,0.0,0.0,True,0.9999548759186297,
CHLAPSIIdex__chlo,0.0,0.0,True,0.8584644029662771,
TR2918394tm__mitmem,0.0,0.0,True,0.9912428666193231,
R01829__cytop,0.0,0.0,True,0.9721082212403839,
BMGR1067__er,0.0,0.0,True,-1.0,
BMGR3231__cytop,0.0,0.0,True,-1.0,
BMGR5699__er,0.0,0.0,True,0.9999717074082772,
BMGR0083__er,0.0,0.0,True,1.0,
T_FADth__chlomem,0.0,0.0,True,0.9770218739809667,
R03968__chlo,0.0,0.0,True,-1.0,
R00669__chlo,0.0,0.0,True,0.6868883765209753,
BMGR6073__cytop,0.0,0.0,True,1.0,
BMGR4771__ermem,0.0,0.0,True,1.0,
BMGR5943__er,0.0,0.0,True,0.8820814009356862,
T_CITtx__permem,0.0,0.0,True,0.956411971491044,
SQDGS_161_161__chlo,0.0,0.0,True,0.9527436047646946,
BMGR0569__chlo,0.0,0.0,True,1.0,
R01220__cytop,0.0,0.0,True,0.8836260561856971,
T_MALGLUPUMPtm__mitmem,0.0,0.0,True,0.7864154403652046,
BMGR1513__chlo,5.045176932817923e-06,5.318946223746027e-06,True,-1.0,
BMGR4792__ermem,0.0,0.0,True,1.0,
BMGR1042__er,0.0,0.0,True,-0.9578304212670167,
DGDGS_181_160__chlo,0.0,0.0,True,0.8693561315658208,
BMGR3286__lip,0.0,0.0,True,1.0,
PRODISULFREDUCT_A_RXN__chlo,0.0,0.0,True,0.8937574569044134,
R02093__cytop,0.0,0.0,True,0.9521942330019976,
R00239__cytop,0.0,0.0,True,0.7805867501765205,
BMGR1276__er,0.0,0.0,True,-1.0,
R01274__chlo,0.0,0.0,True,0.8851030338424122,
BMGR5720__er,0.0,0.0,True,-1.0,
BMGR0457__chlo,0.0,0.0,True,1.0,
BMGR1509__chlo,5.045176932817923e-06,5.318946223746027e-06,True,-1.0,
T_SERt2h__chlomem,0.0,0.0,True,0.8536921791836436,
NGAM_D1__chlo,0.0,0.0,True,0.7954570515543357,
R05779__cytop,0.0,0.0,True,1.0,
BMGR5618__er,0.0,0.0,True,0.9999211450588333,
T_AMPtn__nucmem,0.0,0.0,True,0.9603016139686747,
T_PQHtu__chlomem,0.0,0.0,True,0.9959443055534247,
R00214__mito,0.0,0.0,True,0.7207802543801779,
R00502__cytop,0.0,0.0,True,0.8780028663688367,
BMGR5615__er,0.0,0.0,True,0.9999360556098918,
T_SUCFUMth__chlomem,0.0,0.0,True,1.0,
BMGR0592__er,0.0,0.0,True,1.0,
BMGR4165__ermem,0.0,0.0,True,0.9998149292286995,
EX_C00080__dra,0.0,0.0,True,0.7623645466665104,
BMGR5897__cytop,0.0,0.0,True,-0.949306413842451,
R00515__cytop,0.0,0.0,True,0.8214501419427683,
BMGR1070__er,0.0,0.0,True,-0.9945123001583147,
BMGR1138__er,1.1452845929349053e-281,1.3193313297785257e-281,True,0.793708408953418,
DM_pho_loss__chlo,0.0,0.0,True,0.8246752144965661,
T_PC140183__ermem,0.0,0.0,True,0.8771663518532677,
BMGR3287__lip,0.0,0.0,True,1.0,
PHOA673__chlo,0.0,0.0,True,0.8181818181818181,
ETBCAROPSI__chlo,0.0,0.0,True,0.7903873152964438,
BMGR1929__er,0.0,0.0,True,0.9999807976300036,
R00160__cytop,0.0,0.0,True,0.9770784317348107,
PRODISULFREDUCT_A_RXN__mito,0.0,0.0,True,0.8902031435975875,
TR2900129tm__mitmem,0.0,0.0,True,0.9780841402959707,
T_NADth__chlomem,1e-323,1e-323,True,0.6739562624254474,
BMGR1078__er,0.0,0.0,True,-1.0,
RXN0_7248__er,0.0,0.0,True,0.9874904860953181,
BMGR5620__er,0.0,0.0,True,0.9998184393671159,
BMGR4068__ermem,0.0,0.0,True,0.9993734625685804,
BMGR1117__er,1.238208098389354e-286,1.4328013631011943e-286,True,0.7729336966394187,
PHOA646__chlo,0.0,0.0,True,0.8181844224865651,
R03004__cytop,0.0,0.0,True,0.8611407589943223,
BMGR1166__er,1e-323,1e-323,True,0.716957290876927,
BMGR4811__ermem,0.0,0.0,True,0.9996537144716957,
RXN_19710__er,0.0,0.0,True,0.9968032387433436,
R00662__cytop,0.0,0.0,True,0.8520939060081304,
TI3000010t__plas,0.0,0.0,True,0.8411415670902792,
DGDGG_181_160__chlo,0.0,0.0,True,0.8693898913116376,
R00336__nucl,0.0,0.0,True,0.892834912521705,
BMGR5784__chlo,0.0,0.0,True,0.8675962138857228,
RXN_10955__cytop,0.0,0.0,True,-1.0,
R01890__nucl,0.0,0.0,True,0.8732819104211436,
BMGR0405__er,0.0,0.0,True,-0.8102839863005562,
R00531__cytop,0.0,0.0,True,0.8516484190365823,
T_UMPth__chlomem,0.0,0.0,True,0.9317024940931073,
BMGR3300__lip,0.0,0.0,True,1.0,
BMGR1123__er,1e-323,1e-323,True,0.716957290876927,
BMGR5715__er,0.0,0.0,True,0.9998294367013608,
ETNEOPSII__chlo,0.0,0.0,True,0.9106687032714753,
BMGR0062__er,0.0,0.0,True,1.0,
T_DAG1829Z12Z180tr__ermem,0.0,0.0,True,1.0,
BMGR3254__er,0.0,0.0,True,1.0,
BMGR3238__cytop,0.0,0.0,True,-0.9567941148411581,
T_GLXtr__ermem,0.0,0.0,True,-0.987926618659585,
BMGR1045__er,0.0,0.0,True,-1.0,
T_O2th__chlomem,0.0,0.0,True,0.8340496462035486,
BMGR1171__er,0.0,0.0,True,0.9639956686518678,
T_NDT1_NAD_FMN__chlomem,1.361488523527875e-219,1.5475720090444676e-219,True,1.0,
BMGR5707__er,0.0,0.0,True,0.9998564533983632,
BMGR5817__lip,0.0,0.0,True,1.0,
RXN_19709__er,0.0,0.0,True,0.9992717725674479,
T_H2t__plas,0.0,0.0,True,0.8821294336811937,
BMGR0086__er,0.0,0.0,True,1.0,
BMGR2437__nucmem,0.0,0.0,True,-0.8980618824462381,
BMGR0449__chlo,0.0,0.0,True,0.9952849528495284,
T_PC2182__ermem,0.0,0.0,True,0.8759842387331297,
BMGR5895__cytop,0.0,0.0,True,0.8808987144518432,
R04144__chlo,0.0,0.0,True,-0.824036298233786,
TR0000047th__chlomem,0.0,0.0,True,0.8493045061666684,
R00351__mito,0.0,0.0,True,0.8904181453628099,
BMGR0130__er,0.0,0.0,True,1.0,
R00402__chlo,0.0,0.0,True,1.0,
BMGR0390__er,0.0,0.0,True,0.99907684856506,
BMGR1057__er,0.0,0.0,True,-0.7165538880278228,
T_GLYtm__mitmem,0.0,0.0,True,-0.9952444874429551,
BMGR3277__lip,0.0,0.0,True,1.0,
BMGR5832__lip,0.0,0.0,True,1.0,
R08192__cytop,0.0,0.0,True,0.9916351324437364,
BMGR0110__er,0.0,0.0,True,0.9990344577456258,
R00086__nucl,0.0,0.0,True,1.0,
RXN0_7187__mito,0.0,0.0,True,0.8638615778523259,
BMGR5617__er,0.0,0.0,True,0.9997516537292381,
BMGR0073__er,0.0,0.0,True,1.0,
ETBCAROPSII__chlo,0.0,0.0,True,0.8900707770866102,
T_5HIUtm__mitmem,0.0,0.0,True,-0.987926618659585,
BMGR0120__er,0.0,0.0,True,0.9998836388153255,
BMGR1285__er,0.0,0.0,True,-0.9401897342464033,
BMGR3310__lip,0.0,0.0,True,1.0,
T_UDPth__mitmem,0.0,0.0,True,0.931706395908675,
T_Pitr__ermem,0.0,0.0,True,0.9751123153125661,
R04325__chlo,0.0,0.0,True,-0.9660522443590726,
R00345__cytop,0.0,0.0,True,0.8504162269047439,
R02035__chlo,0.0,0.0,True,1.0,
R01381__cytop,0.0,0.0,True,-1.0,
BMGR5650__er,0.0,0.0,True,0.9997994253130027,
DGDGS_182_161__chlo,0.0,0.0,True,0.8847162137844663,
BMGR0085__er,0.0,0.0,True,1.0,
BMGR2115__er,0.0,0.0,True,0.9999664753431812,
BMGR0412__er,0.0,0.0,True,0.6946795140343528,
R02093__mito,0.0,0.0,True,0.9508675324234319,
R07358__chlo,0.0,0.0,True,1.0,
R00570__mito,0.0,0.0,True,0.8845657609922407,
R00009__pero,0.0,0.0,True,0.8072259267529661,
T_NDT1_NAD_FAD__chlomem,0.0,0.0,True,1.0,
BMGR0112__er,0.0,0.0,True,1.0,
R00158__chlo,0.0,0.0,True,0.9317048783066142,
BMGR5834__lip,0.0,0.0,True,1.0,
R03370__chlo,0.0,0.0,True,-0.9876091311334668,
R02100__cytop,0.0,0.0,True,0.9118807303654723,
R01325__mito,0.0,0.0,True,-1.0,
R01655__cytop,0.0,0.0,True,0.8836260561856971,
BMGR0427__er,8.99134701471385e-39,9.682344805784079e-39,True,-1.0,
R01992__cytop,0.0,0.0,True,0.8911543231917652,
R01280__er,0.0,0.0,True,0.9694801425740569,
BMGR1317__er,0.0,0.0,True,1.0,
BMGR0920__chlo,0.0,0.0,True,-1.0,
BMGR1073__er,0.0,0.0,True,-0.8479715444121085,
BMGR4815__ermem,0.0,0.0,True,1.0,
DGDGG_180_180__chlo,0.0,0.0,True,0.8664427017419005,
R01845__cytop,0.0,0.0,True,0.9721082212403839,
R00742__mito,0.0,0.0,True,0.8884699811843454,
BMGR1333__er,1.0609579535436868e-85,1.1608777986715588e-85,True,0.8063400576368875,
BMGR4741__ermem,0.0,0.0,True,1.0,
BMGR0603__chlo,0.0,0.0,True,-1.0,
BMGR0104__er,0.0,0.0,True,0.9961035624209454,
R00275__mito,0.0,0.0,True,0.9118572781809665,
BMGR5836__lip,0.0,0.0,True,1.0,
R00352__cytop,0.0,0.0,True,0.9250234870634709,
BMGR4758__ermem,0.0,0.0,True,1.0,
GDPPYPHOSKIN_RXN__cytop,0.0,0.0,True,0.8884057168153474,
BMGR5848__lip,0.0,0.0,True,1.0,
R00289__cytop,0.0,0.0,True,0.8475426765168159,
BMGR5946__er,0.0,0.0,True,0.8681779825978237,
BMGR0527__mito,0.0,0.0,True,0.9986252720815673,
R02035__cytop,0.0,0.0,True,1.0,
RXN_13268__chlo,0.0,0.0,True,-0.9830064456570482,
T_PC180180__ermem,0.0,0.0,True,-0.9905796066577185,
R01388__pero,0.0,0.0,True,-1.0,
BMGR0119__er,0.0,0.0,True,0.998777317302274,
T_PC160183tr__ermem,0.0,0.0,True,0.8808954431541189,
BMGR3291__lip,0.0,0.0,True,1.0,
R01061__cytop,0.0,0.0,True,-1.0,
BMGR5424__lip,0.0,0.0,True,1.0,
T_PQtu__chlomem,0.0,0.0,True,0.9959443055534247,
T_ADPtm__mitmem,0.0,0.0,True,1.0,
TO0000080tr__ermem,0.0,0.0,True,0.991974523090511,
R07641__mito,0.0,0.0,True,1.0,
R00943__cytop,0.0,0.0,True,0.8835848067757021,
BMGR5690__er,3.461453188065403e-44,3.730946280096602e-44,True,-1.0,
T_URATEtx__permem,0.0,0.0,True,-0.987926618659585,
BMGR0161__er,0.0,0.0,True,-1.0,
BMGR5653__er,0.0,0.0,True,0.9998331517819627,
BMGR0157__er,0.0,0.0,True,0.9942448601249197,
T_GLYth__chlomem,0.0,0.0,True,0.8722172013476863,
BMGR5738__er,0.0,0.0,True,0.9997209087889198,
R00127__chlo,0.0,0.0,True,-1.0,
R00122__nucl,0.0,0.0,True,1.0,
BMGR1063__er,0.0,0.0,True,-0.97382330732444,
BMGR1712__er,0.0,0.0,True,0.9998368095743444,
R10170__chlo,0.0,0.0,True,1.0,
BMGR5664__er,0.0,0.0,True,0.9998117999958197,
R00253__cytop,0.0,0.0,True,0.8561479260381855,
BMGR1021__er,0.0,0.0,True,-0.976526816093628,
T_O2tm__mitmem,0.0,0.0,True,0.9117140033801118,
ETCHLAS__chlo,0.0,0.0,True,0.818188624237345,
T_PC160182tr__ermem,0.0,0.0,True,0.8885046830506307,
BMGR5759__er,0.0,0.0,True,0.9999918022675134,
T_DUDPtn__nucmem,0.0,0.0,True,1.0,
FACOAL162n6__chlo,0.0,0.0,True,0.9090248542611933,
T_FALDtm__mitmem,0.0,0.0,True,0.8685719267416316,
RXN_13031__chlo,0.0,0.0,True,0.887834376979847,
R00115__chlo,0.0,0.0,True,0.8976653158219471,
BMGR5630__er,0.0,0.0,True,-0.7533800293207363,
T_COAtr__ermem,0.0,0.0,True,0.6980884690412797,
BMGR4775__ermem,0.0,0.0,True,1.0,
R01676__cytop,0.0,0.0,True,1.0,
RXN_13441__er,0.0,0.0,True,0.9916351324437364,
TR0000223th__chlomem,0.0,0.0,True,0.8506710215387718,
BMGR1044__er,0.0,0.0,True,-0.9585248460671234,
BMGR6083__cytop,0.0,0.0,True,-1.0,
BMGR5649__er,0.0,0.0,True,0.9999701708241748,
T_FA161th__chlomem,0.0,0.0,True,-1.0,
R04463__chlo,0.0,0.0,True,-0.824036298233786,
BMGR5837__lip,0.0,0.0,True,1.0,
BMGR1486__er,0.0,0.0,True,0.9999422536774525,
R00004__mito,0.0,0.0,True,0.8740240340843827,
BMGR4894__chlomem,0.0,0.0,True,0.755065694302196,
R00719__cytop,0.0,0.0,True,1.0,
BMGR5757__er,0.0,0.0,True,0.9998594589498734,
R00429__nucl,0.0,0.0,True,0.8712685101113117,
AGPAT162n6__er,0.0,0.0,True,0.8145527127563055,
T_ARGCITRtm__mitmem,0.0,0.0,True,0.8798695067205901,
R00722__cytop,0.0,0.0,True,1.0,
BMGR6078__cytop,0.0,0.0,True,1.0,
BMGR5938__er,0.0,0.0,True,0.8574454587394511,
T_PC182183a__ermem,0.0,0.0,True,0.8808021744182657,
T_PC161183tr__ermem,0.0,0.0,True,0.8886315504577623,
R01655__chlo,0.0,0.0,True,0.8811956532637701,
BMGR1116__er,0.0,0.0,True,-1.0,
BMGR3315__lip,0.0,0.0,True,1.0,
BMGR5281__mito,0.0,0.0,True,0.993421708362404,
BMGR0969__er,0.0,0.0,True,-1.0,
DGDGS_181_140__chlo,0.0,0.0,True,0.8763717975843531,
BMGR5829__lip,1.2825442697208656e-17,1.3620773319222055e-17,True,1.0,
FACOAL183__chlo,0.0,0.0,True,-1.0,
R01130__cytop,0.0,0.0,True,1.0,
R02368__eye,0.0,0.0,True,1.0,
BMGR0414__er,0.0,0.0,True,0.99960891830887,
BMGR5906__cytop,0.0,0.0,True,0.8594850572749223,
BMGR3290__lip,0.0,0.0,True,1.0,
BMGR0044__er,0.0,0.0,True,-1.0,
EX_C00009__dra,0.0,0.0,True,0.835679093580937,
R03286__cytop,0.0,0.0,True,0.8763786100327856,
R12449__mito,0.0,0.0,True,0.8750111871097207,
BMGR0180__chlo,0.0,0.0,True,-0.9051622666890868,
BMGR5641__er,0.0,0.0,True,0.9998810957966457,
T_PC160181tr__ermem,0.0,0.0,True,0.8594844376777876,
BMGR4797__ermem,0.0,0.0,True,0.9999608574684721,
BMGR5859__cytop,0.0,0.0,True,-1.0,
T_FA181tr__ermem,0.0,0.0,True,0.9777619939960305,
T_CTPtn__nucmem,0.0,0.0,True,0.9514827082910375,
BMGR3835__ermem,0.0,0.0,True,0.9997810673121713,
T_DGLYCtm__mitmem,0.0,0.0,True,-1.0,
BMGR5768__er,0.0,0.0,True,0.9997623353470662,
BMGR0438__er,0.0,0.0,True,1.0,
R01280__chlo,0.0,0.0,True,0.8840154756942114,
BMGR5908__cytop,0.0,0.0,True,0.8820814009356862,
R02423__er,0.0,0.0,True,-0.987926618659585,
BMGR0432__er,2.8831612633786395e-215,3.270789421458005e-215,True,0.8630824372759857,
BMGR5952__er,0.0,0.0,True,-0.9897306536446595,
BMGR5825__lip,0.0,0.0,True,1.0,
R00159__cytop,0.0,0.0,True,1.0,
BMGR5850__lip,0.0,0.0,True,1.0,
PSIICSb__chlo,0.0,0.0,True,0.8351478588162827,
SQDGS_182_160__chlo,0.0,0.0,True,0.9986288848263255,
BMGR4632__chlomem,0.0,0.0,True,0.8272120136595987,
BMGR5703__er,0.0,0.0,True,0.999986896856578,
R00115__mito,0.0,0.0,True,0.8935424579797073,
R03443__chlo,0.0,0.0,True,0.6868883765209753,
R01059__cytop,0.0,0.0,True,0.885720788697399,
R01900__mito,0.0,0.0,True,1.0,
R10092__mito,0.0,0.0,True,0.8738413202142777,
R00155__cytop,0.0,0.0,True,1.0,
BMGR5945__er,0.0,0.0,True,0.8766693322595974,
BMGR0128__er,0.0,0.0,True,1.0,
R01528__chlo,0.0,0.0,True,1.0,
T_H2Otr__ermem,0.0,0.0,True,0.975493981701162,
BMGR5152__ermem,0.0,0.0,True,0.998880386225552,
BMGR5651__er,0.0,0.0,True,0.9998898012189371,
BMGR6676__er,0.0,0.0,True,-0.9444489873797259,
R04441__mito,0.0,0.0,True,-1.0,
T_PItn__nucmem,0.0,0.0,True,1.0,
BMGR0068__er,1.5763972406168732e-162,1.7547570632191675e-162,True,1.0,
T_FA181th__chlomem,0.0,0.0,True,-1.0,
R00233__mito,0.0,0.0,True,0.8884699811843454,
BMGR0011__er,4.2803087927759237e-13,4.5249537855043145e-13,True,-1.0,
rxn28968__er,0.0,0.0,True,0.9965783175519097,
BMGR4820__ermem,0.0,0.0,True,1.0,
ETZEA__chlo,0.0,0.0,True,0.8290174470417646,
T_H2Otn__nucmem,0.0,0.0,True,0.9816346729149351,
BMGR5550__ermem,0.0,0.0,True,0.9999801539598644,
BMGR5948__er,0.0,0.0,True,0.8758591937636476,
BMGR5647__er,0.0,0.0,True,-0.764133360944295,
R04559__chlo,0.0,0.0,True,-0.824036298233786,
TE_162n6__cytop,0.0,0.0,True,0.8874326307815363,
R00569__nucl,0.0,0.0,True,1.0,
ETANTHPSII__chlo,0.0,0.0,True,0.8647114617332312,
BMGR5659__er,0.0,0.0,True,0.9999120449085742,
BMGR5900__cytop,0.0,0.0,True,0.8726924306804529,
BMGR1083__er,0.0,0.0,True,0.7457563183704263,
T_DHORStm__mitmem,0.0,0.0,True,-1.0,
R00330__chlo,0.0,0.0,True,0.8158387085718605,
R00275__chlo,0.0,0.0,True,0.874448481324616,
BMGR5903__cytop,0.0,0.0,True,0.8885160933355742,
R01209__mito,0.0,0.0,True,1.0,
R01092__cytop,0.0,0.0,True,0.8780028663688367,
BMGR1079__er,0.0,0.0,True,-1.0,
R00006__mito,0.0,0.0,True,1.0,
BMGR3292__lip,0.0,0.0,True,1.0,
BMGR5662__er,0.0,0.0,True,0.9996343783188132,
GDPPYPHOSKIN_RXN__nucl,0.0,0.0,True,0.892834912521705,
R03314__cytop,0.0,0.0,True,0.7805867501765205,
R00104__cytop,3.5445426074747564e-244,4.048904401423734e-244,True,0.7754771918472987,
R01220__mito,0.0,0.0,True,0.8717149894174596,
DGDGG_182_160__chlo,0.0,0.0,True,0.8579723339140849,
BMGR5712__er,0.0,0.0,True,-0.9378508188183553,
BMGR1161__er,0.0,0.0,True,-1.0,
BMGR0159__er,0.0,0.0,True,-0.9196984608273999,
BMGR5558__ermem,0.0,0.0,True,0.9999741539549528,
R01049__chlo,0.0,0.0,True,-0.7100965824473905,
BMGR5731__er,0.0,0.0,True,0.9999951347978683,
BMGR5742__er,0.0,0.0,True,0.9999960589155169,
R03005__cytop,0.0,0.0,True,0.8610169722402814,
BMGR0066__er,0.0,0.0,True,1.0,
TE_162n6__er,0.0,0.0,True,0.9121814513550439,
BMGR4917__chlomem,0.0,0.0,True,0.9918674144473488,
BMGR5944__er,0.0,0.0,True,-1.0,
PHOA438__chlo,0.0,0.0,True,0.8181822195028708,
BMGR2941__er,0.0,0.0,True,0.999370529994929,
T_H2O2tm__mitmem,0.0,0.0,True,-1.0,
BMGR4810__ermem,0.0,0.0,True,0.9999422536774525,
BMGR5337__chlo,0.0,0.0,True,0.9952849528495284,
T_ACCOAtm__mitmem,0.0,0.0,True,1.0,
R00529__cytop,0.0,0.0,True,0.8516484190365823,
R06064__mito,0.0,0.0,True,-0.987926618659585,
T_NH4tr__ermem,0.0,0.0,True,-0.9879302202858067,
R05554__er,0.0,0.0,True,-0.987926618659585,
T_MAL_Ltx__permem,0.0,0.0,True,1.0,
R00966__cytop,0.0,0.0,True,-1.0,
TR2900131tm__mitmem,0.0,0.0,True,0.8950148165374826,
R10575__mito,0.0,0.0,True,0.8200755831282556,
R01041__cytop,0.0,0.0,True,0.885720788697399,
T_PC181183a__ermem,0.0,0.0,True,0.8582115634205169,
BMGR0087__er,0.0,0.0,True,1.0,
T_ABCFACOA161th__chlomem,0.0,0.0,True,-1.0,
T_PC2162n6__ermem,0.0,0.0,True,0.8632935661352555,
R04326__chlo,0.0,0.0,True,-0.7447201431842728,
TE_162n6__chlo,0.0,0.0,True,0.9090357694076514,
BMGR5798__chlo,0.0,0.0,True,1.0,
BMGR3368__er,0.0,0.0,True,0.999370529994929,
R01021__cytop,0.0,0.0,True,-0.9738566845810696,
BMGR5782__chlo,0.0,0.0,True,0.9959686003391258,
T_PC180182__ermem,0.0,0.0,True,-0.9870449270844159,
R01195__chlo,0.0,0.0,True,0.84085689656936,
BMGR5716__er,0.0,0.0,True,0.9996610368478962,
T_H2Otx__permem,0.0,0.0,True,1.0,
BMGR0478__mito,0.0,0.0,True,0.9986252720815673,
R01388__mito,0.0,0.0,True,-1.0,
BMGR5670__er,0.0,0.0,True,0.9963997298899837,
R00336__cytop,0.0,0.0,True,0.8884057168153474,
ETVIOLPSI__chlo,0.0,0.0,True,0.8154213109872519,
T_FA203COAtr__ermem,0.0,0.0,True,0.9916351324437364,
R00122__cytop,0.0,0.0,True,1.0,
BMGR0067__er,0.0,0.0,True,1.0,
